sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,concrete
1,1775671267104,-1713,655,10404,302989,130725,-53756,0,0,0,314,320,265,369,212,376,545,505,337,412,485,232,0,
2,1775671267104,9719,10165,17348,8803789,1106887,-3457497,0,0,0,275,437,241,332,376,391,315,301,288,128,161,200,0,
1,1775671267120,-2412,1019,10500,282219,185703,56199,0,0,0,321,330,272,373,218,384,545,514,350,415,489,263,0,
2,1775671267120,5116,16022,12232,6145304,39095,-3608991,0,0,0,269,437,234,339,379,390,313,293,277,129,161,195,0,
1,1775671267136,-2081,1014,10165,301767,178372,43982,0,0,0,326,334,282,379,226,399,548,492,362,416,479,288,0,
2,1775671267136,727,21062,10500,714712,-1717753,-1853365,0,0,0,277,441,236,337,377,387,313,293,273,132,164,197,0,
1,1775671267152,-1780,1033,10160,334754,68416,39095,0,0,0,329,341,315,379,242,408,542,467,371,413,459,304,0,
2,1775671267152,3876,15285,9724,-4030488,-2342057,454483,0,0,0,278,442,238,343,382,390,319,298,274,130,160,192,0,
1,1775671267168,-1923,1105,10078,405614,-48869,63529,0,0,0,330,351,328,383,245,422,542,443,365,402,433,321,0,
2,1775671267168,6781,7264,7915,-5743354,-1977981,1313360,0,0,0,271,442,236,339,378,390,320,300,280,130,162,195,0,
1,1775671267184,-2086,1033,8887,420275,-61086,89186,0,0,0,338,362,321,400,257,421,530,432,376,409,418,334,0,
2,1775671267184,6972,2871,5436,-5205793,-1164309,810007,0,0,0,270,444,241,341,380,391,322,303,280,132,164,196,0,
1,1775671267200,-2077,899,8336,403171,-41538,98960,0,0,0,335,363,322,398,261,429,527,409,378,400,394,351,0,
2,1775671267200,5465,3785,4852,-4729318,-559552,118507,0,0,0,267,445,241,342,381,392,323,305,279,134,166,196,0,
1,1775671267216,-2024,794,9389,447153,-86742,90408,0,0,0,331,366,308,397,271,432,528,387,379,379,364,361,0,
2,1775671267216,4259,5398,5905,-5018868,-89186,-223576,0,0,0,264,444,239,343,382,392,324,306,279,134,166,193,0,
1,1775671267232,-2048,665,9868,447153,-85521,89186,0,0,0,329,374,287,403,282,430,529,376,382,367,347,373,0,
2,1775671267232,3876,5934,7408,-5814215,261450,-131946,0,0,0,263,444,238,343,382,392,325,306,279,134,168,192,0,
1,1775671267248,-2077,574,9624,390953,-21991,94073,0,0,0,329,379,271,406,291,427,526,368,378,361,337,375,0,
2,1775671267248,3732,5489,8537,-6411641,671951,75747,0,0,0,263,445,240,344,383,394,326,308,282,135,171,195,0,
1,1775671267264,-2057,545,9471,338419,39095,98960,0,0,0,333,381,264,407,296,424,524,356,374,357,326,377,0,
2,1775671267264,3302,4441,9729,-6676757,1169196,365297,0,0,0,263,445,239,343,384,395,324,309,281,136,174,195,0,
1,1775671267280,-1971,574,9614,323758,59864,102625,0,0,0,337,384,266,408,299,427,521,342,380,355,317,391,0,
2,1775671267280,2335,3924,11203,-6686530,1478293,686612,0,0,0,263,446,239,341,382,391,323,307,276,138,177,193,0,
1,1775671267296,-1852,564,9815,332310,45204,105068,0,0,0,337,392,265,413,305,432,514,330,381,342,301,395,0,
2,1775671267296,1890,3943,12849,-6734178,1600466,1014036,0,0,0,263,445,241,342,380,391,324,306,278,140,180,193,0,
1,1775671267312,-1847,512,9925,361632,9773,113620,0,0,0,353,395,278,422,302,441,506,313,396,339,293,410,0,
2,1775671267312,2455,4024,14874,-6919881,1696983,1202182,0,0,0,259,445,239,344,382,393,329,311,283,140,181,193,0,
1,1775671267328,-2000,454,9959,417831,-24434,141720,0,0,0,370,397,259,431,297,442,496,292,386,338,283,417,0,
2,1775671267328,3163,3704,17473,-7143458,1852143,1205847,0,0,0,259,445,240,342,382,394,328,310,282,136,177,190,0,
1,1775671267344,-2287,402,9987,505796,-43982,216246,0,0,0,364,403,262,428,311,449,499,275,391,331,265,434,0,
2,1775671267344,3694,3158,20526,-7303504,1993864,1040914,0,0,0,259,445,242,341,381,396,328,309,288,136,179,193,0,
1,1775671267360,-2426,363,10002,587652,-35430,310319,0,0,0,358,410,266,426,326,457,503,258,396,325,247,451,0,
2,1775671267360,4249,2986,25044,-7433008,2120924,901637,0,0,0,258,444,241,341,377,393,334,308,283,136,178,189,0,
1,1775671267376,-2450,301,9992,665843,-29321,417831,0,0,0,374,422,282,441,329,473,498,249,410,313,232,480,0,
2,1775671267376,4938,2565,30744,-7588167,2265088,1025031,0,0,0,260,444,241,346,380,393,336,302,281,141,178,190,0,
1,1775671267392,-2278,162,10145,728151,-64751,515570,0,0,0,391,447,291,456,356,481,492,239,412,304,226,501,0,
2,1775671267392,5570,-1019,35036,-7728667,2526538,1534493,0,0,0,263,445,243,349,382,396,342,299,292,142,173,195,0,
1,1775671267408,-1847,0,10614,819781,-117286,553443,0,0,0,398,441,296,462,357,485,478,223,424,300,207,523,0,
2,1775671267408,4206,-11931,36836,-7428121,3170390,2185675,0,0,0,264,443,240,352,383,398,346,299,298,142,170,195,0,
1,1775671267424,-1670,-67,11184,1025031,-180816,525344,0,0,0,404,458,256,471,353,494,464,210,434,296,194,547,0,
2,1775671267424,1402,-27413,36343,-6403089,3180164,2420248,0,0,0,268,444,243,355,384,404,349,301,301,143,169,199,0,
1,1775671267440,-1564,-124,11586,1287703,-250454,480140,0,0,0,403,471,230,470,376,503,443,209,438,297,204,563,0,
2,1775671267440,-272,-43239,28925,-4646241,2136806,1748296,0,0,0,272,443,247,359,385,409,352,303,303,198,184,205,0,
1,1775671267456,-1531,-186,12069,1544267,-274889,409279,0,0,0,404,474,218,470,417,516,415,211,439,300,212,569,0,
2,1775671267456,-4460,-53141,18439,-2261423,1439198,-50090,0,0,0,261,438,239,356,384,402,360,348,294,182,174,197,0,
1,1775671267472,-1636,-268,12672,1854586,-267558,334754,0,0,0,410,479,210,482,442,533,376,207,448,295,203,575,0,
2,1775671267472,-11658,-50940,17927,-120951,678060,-1340238,0,0,0,250,423,218,353,379,388,391,424,279,138,183,184,0,
1,1775671267488,-1679,-349,13055,2255314,-276111,279776,0,0,0,414,477,214,482,433,539,328,198,462,275,190,580,0,
2,1775671267488,-12773,-31667,22488,1943773,-1227839,-1254717,0,0,0,250,397,194,348,363,375,435,472,268,158,239,177,0,
1,1775671267504,-2378,-445,13553,2729345,-309097,277332,0,0,0,426,469,211,459,421,537,282,192,456,255,181,579,0,
2,1775671267504,-1411,4350,18746,3789807,-3703065,-47647,0,0,0,252,374,180,342,340,370,462,488,262,223,323,169,0,
1,1775671267520,-3809,-497,14568,3346319,-321315,431270,0,0,0,462,460,206,445,410,537,212,187,448,241,164,570,0,
2,1775671267520,3699,12074,12012,4883256,-3727499,797790,0,0,0,255,376,180,348,336,384,472,516,271,344,450,162,0,
1,1775671267536,-5029,-358,16099,4091575,-245567,774577,0,0,0,447,435,222,444,403,538,197,166,439,205,139,557,0,
2,1775671267536,-1732,1785,15659,5644394,-1924225,885754,0,0,0,258,382,187,353,344,394,496,532,287,335,446,174,0,
1,1775671267552,-5905,-430,18157,4836830,-145385,1156978,0,0,0,452,402,228,470,371,536,203,147,455,197,117,524,0,
2,1775671267552,-5551,-2823,23393,5099503,-248011,-59864,0,0,0,258,397,219,367,358,404,518,518,296,251,366,190,0,
1,1775671267568,-7011,-847,21631,5687155,-57421,1558928,0,0,0,450,387,239,453,359,500,219,136,416,197,94,455,0,
2,1775671267568,-957,-253,22574,3814242,219911,-709825,0,0,0,269,415,254,373,361,416,528,528,321,235,345,208,0,
1,1775671267584,-9499,-641,25120,6581462,107512,2007303,0,0,0,377,367,212,387,313,461,184,143,379,163,97,358,0,
2,1775671267584,4560,2057,14697,2206445,113620,-354301,0,0,0,287,438,287,382,375,424,547,548,305,296,392,220,0,
1,1775671267600,-10892,-311,28188,7417125,455705,2594955,0,0,0,320,350,200,335,287,399,193,175,342,140,114,283,0,
2,1775671267600,2943,1091,10653,1325577,7330,145385,0,0,0,303,452,307,400,383,434,556,561,308,326,418,230,0,
1,1775671267616,-9834,1474,29595,7952243,839328,3005456,0,0,0,259,318,186,291,250,336,236,219,305,136,171,188,0,
2,1775671267616,1220,258,10031,709825,-120951,261450,0,0,0,321,463,319,404,387,437,563,570,310,350,432,245,0,
1,1775671267632,-10059,4077,28480,8415279,1089783,3231477,0,0,0,253,287,204,270,204,301,285,245,287,149,208,136,0,
2,1775671267632,1062,411,10854,354301,-250454,113620,0,0,0,342,472,325,413,392,443,566,577,311,359,435,263,0,
1,1775671267648,-11907,8537,20478,8351749,1044579,3397632,0,0,0,263,281,219,271,187,294,307,256,286,159,220,127,0,
2,1775671267648,1277,1110,10567,163711,-317649,20769,0,0,0,354,478,329,418,395,447,569,579,310,362,437,266,0,
1,1775671267664,-11500,13529,11323,6731734,635299,3341432,0,0,0,259,288,218,274,191,297,311,261,291,161,222,128,0,
2,1775671267664,1201,1531,10227,81855,-276111,-3665,0,0,0,364,481,332,421,397,450,569,578,311,366,437,269,0,
1,1775671267680,-7145,17793,10031,2831971,351858,2057394,0,0,0,251,293,220,270,191,297,316,258,290,165,218,128,0,
2,1775671267680,1162,1646,10212,103847,-183259,-10995,0,0,0,373,488,336,425,402,450,570,569,315,373,432,270,0,
1,1775671267696,-4249,16836,11304,-1634675,1015258,-428827,0,0,0,240,297,218,267,194,292,318,257,279,168,222,125,0,
2,1775671267696,1153,1684,10279,186924,-160046,-30543,0,0,0,382,496,340,426,408,451,568,559,319,355,401,282,0,
1,1775671267712,-6058,11476,8982,-3854559,1661553,-1990198,0,0,0,236,299,218,270,196,294,324,260,280,169,223,127,0,
2,1775671267712,1057,1789,10212,311541,-120951,-47647,0,0,0,390,501,340,428,413,457,563,554,319,299,338,303,0,
1,1775671267728,-8609,7260,5005,-3827681,1005484,-1616349,0,0,0,235,299,221,270,198,297,325,260,281,173,228,128,0,
2,1775671267728,1057,1722,10078,415388,-57421,-37873,0,0,0,400,504,338,432,411,463,558,544,320,280,310,314,0,
1,1775671267744,-7542,6001,3819,-3902207,-79412,-745255,0,0,0,235,299,223,270,198,301,323,260,283,172,229,128,0,
2,1775671267744,1139,1512,9954,482583,-14660,-23212,0,0,0,411,508,343,426,409,456,553,529,331,336,351,319,0,
1,1775671267760,-3953,6417,5747,-4548502,-558330,-166155,0,0,0,235,299,225,265,196,301,321,262,283,173,233,132,0,
2,1775671267760,1220,1287,9844,485026,-19547,-20769,0,0,0,419,508,345,435,415,463,554,517,340,278,273,348,0,
1,1775671267776,-2608,6202,7815,-5314527,-268780,-186924,0,0,0,233,299,225,268,196,301,321,260,281,174,234,131,0,
2,1775671267776,1253,1234,9791,444709,-52534,-29321,0,0,0,422,509,346,435,419,465,547,496,346,328,313,353,0,
1,1775671267792,-2919,5570,9107,-5897293,-215024,-333532,0,0,0,235,300,224,268,196,299,324,261,284,177,232,131,0,
2,1775671267792,1263,1249,9825,422718,-91629,-42760,0,0,0,429,516,346,435,420,464,535,479,337,246,220,369,0,
1,1775671267808,-3254,4532,10241,-6306572,-635299,-505796,0,0,0,231,301,222,268,197,300,322,263,282,176,234,130,0,
2,1775671267808,1234,1215,9897,437379,-123394,-56199,0,0,0,444,524,343,441,425,475,541,469,346,242,204,387,0,
1,1775671267824,-2651,3522,11696,-6532592,-1139874,-703716,0,0,0,229,301,222,268,200,300,323,263,280,177,234,130,0,
2,1775671267824,1158,1119,9920,448375,-139277,-67195,0,0,0,452,528,344,445,433,483,540,459,348,245,197,404,0,
1,1775671267840,-1952,3139,13385,-6621779,-1345125,-949284,0,0,0,231,300,221,269,199,298,329,265,281,178,233,128,0,
2,1775671267840,1038,1033,9906,444709,-134390,-69638,0,0,0,454,526,344,452,446,489,539,445,354,243,186,420,0,
1,1775671267856,-2579,3038,15458,-6797708,-1334129,-1196074,0,0,0,232,300,222,269,199,298,329,265,283,178,234,128,0,
2,1775671267856,1009,1000,9959,447153,-106290,-63529,0,0,0,464,533,353,457,453,498,531,417,359,243,178,436,0,
1,1775671267872,-3881,2459,17717,-7001737,-1434311,-1286482,0,0,0,231,301,222,268,200,299,327,267,284,175,235,129,0,
2,1775671267872,1124,971,10088,481361,-73303,-62308,0,0,0,472,537,353,461,457,509,526,388,365,246,173,459,0,
1,1775671267888,-4871,1167,20421,-7072597,-1707979,-1161865,0,0,0,232,301,222,268,201,300,332,272,286,171,231,128,0,
2,1775671267888,1330,880,10227,552222,-57421,-91629,0,0,0,480,540,352,466,461,514,524,364,370,253,173,479,0,
1,1775671267904,-5565,110,23273,-7022506,-1892460,-1122770,0,0,0,235,304,226,267,200,298,329,270,283,172,230,129,0,
2,1775671267904,1478,760,10289,618195,-46425,-142942,0,0,0,488,544,352,471,464,512,517,338,373,261,175,498,0,
1,1775671267920,-6719,-1024,26910,-6907664,-2002416,-1402546,0,0,0,231,303,223,269,203,300,326,268,283,170,227,125,0,
2,1775671267920,1517,679,10390,692721,-46425,-211359,0,0,0,495,548,354,476,468,512,505,310,382,269,176,520,0,
1,1775671267936,-8107,-4216,30815,-6781825,-2370157,-2175901,0,0,0,227,303,223,268,203,303,326,267,288,174,226,129,0,
2,1775671267936,1430,626,10571,805120,-87964,-267558,0,0,0,504,554,360,477,478,519,491,282,391,270,175,539,0,
1,1775671267952,-8016,-10423,33601,-6625444,-3028669,-2893057,0,0,0,229,305,226,268,204,307,331,270,296,174,226,126,0,
2,1775671267952,1359,512,10792,949284,-128281,-302989,0,0,0,514,565,349,481,487,525,468,256,387,270,175,553,0,
1,1775671267968,-6010,-22048,32883,-6262590,-3277902,-2987131,0,0,0,231,308,223,276,202,304,336,263,288,182,231,121,0,
2,1775671267968,1421,363,11217,1131322,-146607,-322536,0,0,0,515,569,334,490,496,532,442,239,396,273,179,571,0,
1,1775671267984,-3326,-35228,26944,-5525886,-2904053,-2180788,0,0,0,229,308,222,275,205,307,341,265,294,180,227,124,0,
2,1775671267984,1402,315,11840,1352455,-142942,-343306,0,0,0,519,573,319,492,507,539,421,229,389,279,185,582,0,
1,1775671268000,2593,-45388,19124,-4144109,-2549751,-591317,0,0,0,230,307,220,271,202,306,339,268,295,190,230,125,0,
2,1775671268000,1076,397,12691,1727526,-116064,-357967,0,0,0,523,575,305,492,513,532,389,229,387,283,187,595,0,
1,1775671268016,12108,-49600,15534,-2062281,-1645670,884532,0,0,0,231,292,198,275,196,289,372,313,287,228,292,115,0,
2,1775671268016,564,416,13395,2246762,-78190,-306654,0,0,0,527,579,290,487,515,530,330,226,388,280,186,602,0,
1,1775671268032,16889,-49212,18573,376292,526565,1348790,0,0,0,237,271,184,276,179,269,420,382,268,268,351,101,0,
2,1775671268032,674,335,14237,2781880,-45204,-232128,0,0,0,527,577,265,492,532,533,302,229,387,284,196,599,0,
1,1775671268048,9203,-28260,19573,3389080,3761708,813672,0,0,0,245,260,163,279,168,252,453,439,256,301,393,88,0,
2,1775671268048,1746,315,15515,3373197,-64751,-221133,0,0,0,531,575,253,481,529,527,276,223,383,282,195,599,0,
1,1775671268064,-4178,8001,15194,5497787,5040859,87964,0,0,0,245,258,141,289,167,250,467,466,263,335,417,82,0,
2,1775671268064,3201,425,17195,4127005,-259006,-371406,0,0,0,545,574,261,476,532,527,252,204,384,277,188,595,0,
1,1775671268080,-2756,10074,16180,6031683,3207042,-199142,0,0,0,243,259,146,297,171,266,476,475,276,372,428,87,0,
2,1775671268080,4733,521,18899,4962669,-538783,-637743,0,0,0,537,557,256,466,519,521,244,177,385,253,170,555,0,
1,1775671268096,4450,-2077,24043,5714033,265115,262672,0,0,0,251,267,166,306,177,284,486,486,281,396,434,91,0,
2,1775671268096,6140,478,21904,6040235,-846659,-1108109,0,0,0,517,536,254,463,512,517,245,162,375,231,154,494,0,
1,1775671268112,1335,-3991,24742,4219857,-569326,905302,0,0,0,260,283,186,321,191,304,494,494,285,394,431,98,0,
2,1775671268112,6523,339,27188,7154453,-1004262,-1546710,0,0,0,463,516,241,449,496,499,257,164,360,215,146,428,0,
1,1775671268128,-4412,-1005,16477,2290744,-260228,514348,0,0,0,258,299,226,331,208,340,496,496,315,407,438,127,0,
2,1775671268128,7523,1220,30241,8023104,-789237,-1841147,0,0,0,388,492,221,418,463,464,272,188,334,191,135,373,0,
1,1775671268144,-4891,464,9375,1125213,43982,-157603,0,0,0,269,302,237,349,226,369,511,510,334,420,454,194,0,
2,1775671268144,7695,3192,30906,8769581,-127059,-2194227,0,0,0,318,463,216,381,422,423,286,231,299,156,123,302,0,
1,1775671268160,-2565,-86,8169,676838,263893,-371406,0,0,0,305,315,255,366,218,378,519,512,322,433,473,227,0,
2,1775671268160,8255,4757,30045,9352346,665843,-2657263,0,0,0,275,439,228,349,388,394,302,268,277,124,120,221,0,
1,1775671268176,-1722,-105,10222,299323,359188,-156381,0,0,0,321,342,247,382,225,372,529,509,322,431,472,255,0,
2,1775671268176,10069,7303,23134,9424428,1145983,-3306002,0,0,0,272,437,239,335,374,387,311,285,277,111,118,198,0,
1,1775671268192,-2062,665,10897,54977,355523,1221,0,0,0,324,359,259,391,249,386,533,510,331,431,469,288,0,
2,1775671268192,8815,11323,15190,8112290,687834,-3937637,0,0,0,274,439,238,340,380,393,317,298,279,111,114,199,0,
1,1775671268208,-2105,1086,10351,100181,301767,21991,0,0,0,328,370,274,387,261,403,539,505,341,428,456,315,0,
2,1775671268208,3890,17147,10796,4877148,-365297,-3547905,0,0,0,274,442,241,341,381,393,317,297,275,107,112,194,0,
1,1775671268224,-1794,1091,10064,235793,184481,26878,0,0,0,327,378,269,387,274,411,537,488,345,422,446,335,0,
2,1775671268224,1028,20981,9518,-641408,-1538158,-1282817,0,0,0,271,440,233,341,379,389,319,296,270,113,112,197,0,
1,1775671268240,-1722,1000,10289,329867,42760,45204,0,0,0,328,388,263,390,291,411,532,473,348,421,430,354,0,
2,1775671268240,4474,14596,8973,-4699997,-1699427,960280,0,0,0,270,441,238,344,379,390,324,300,273,114,114,197,0,
1,1775671268256,-1914,1000,10327,398284,-64751,73303,0,0,0,338,396,260,393,296,415,528,456,352,412,410,373,0,
2,1775671268256,7360,6748,7049,-5953492,-1094670,1600466,0,0,0,259,440,235,341,381,390,323,300,271,120,117,192,0,
1,1775671268272,-2000,918,10083,450818,-120951,84299,0,0,0,352,399,259,393,291,421,528,431,361,398,391,386,0,
2,1775671268272,6499,3756,4977,-5166698,-216246,742812,0,0,0,256,441,239,340,381,390,328,305,278,115,116,195,0,
1,1775671268288,-2024,765,9796,465479,-129503,83077,0,0,0,359,401,260,395,291,426,527,413,367,389,370,393,0,
2,1775671268288,4776,3981,4852,-4795292,251676,17104,0,0,0,257,441,239,343,384,393,326,304,276,113,117,196,0,
1,1775671268304,-2096,626,9657,463035,-108734,86742,0,0,0,359,403,256,402,291,428,520,405,366,375,349,401,0,
2,1775671268304,3598,5101,6432,-5176472,443488,-302989,0,0,0,260,444,240,342,383,392,325,303,273,113,117,195,0,
1,1775671268320,-2129,564,9657,453262,-64751,95294,0,0,0,362,411,257,402,287,425,515,392,367,368,339,409,0,
2,1775671268320,3369,5283,8107,-5775119,669508,-238237,0,0,0,259,444,239,342,384,392,325,304,273,114,119,198,0,
1,1775671268336,-2072,497,9672,441044,-20769,102625,0,0,0,350,414,251,406,296,427,502,384,371,367,336,414,0,
2,1775671268336,3302,5044,9308,-6136752,1025031,-23212,0,0,0,256,442,239,342,384,391,327,307,275,117,121,198,0,
1,1775671268352,-1947,416,9696,426383,-1221,105068,0,0,0,354,418,248,408,300,440,511,361,369,355,317,422,0,
2,1775671268352,3000,4776,10385,-6263812,1430646,321315,0,0,0,256,442,239,343,384,393,327,307,275,116,120,196,0,
1,1775671268368,-1919,387,9705,406836,-3665,97738,0,0,0,375,411,255,413,294,441,511,345,369,352,308,431,0,
2,1775671268368,2502,4532,11998,-6405532,1831373,763581,0,0,0,256,444,240,346,386,396,327,309,276,113,119,195,0,
1,1775671268384,-1933,354,9724,392175,-4886,94073,0,0,0,373,411,253,414,307,447,500,329,375,340,286,431,0,
2,1775671268384,2158,4331,14166,-6613227,2095267,1196074,0,0,0,257,444,241,345,386,394,330,311,279,112,119,194,0,
1,1775671268400,-1938,296,9767,393397,-7330,94073,0,0,0,369,408,254,419,303,455,492,309,387,337,282,449,0,
2,1775671268400,2335,4024,16654,-6874677,2210110,1469741,0,0,0,258,445,242,341,383,391,332,311,279,114,119,194,0,
1,1775671268416,-2000,220,9858,416610,-23212,109955,0,0,0,374,405,249,421,308,454,482,287,387,326,263,456,0,
2,1775671268416,2708,3426,19191,-7083593,2287079,1574810,0,0,0,256,444,241,341,382,391,332,311,279,113,119,194,0,
1,1775671268432,-2144,153,9940,454483,-45204,147829,0,0,0,383,417,253,423,322,469,474,272,386,325,252,462,0,
2,1775671268432,3072,2751,22321,-7178888,2346944,1540602,0,0,0,254,443,240,340,381,390,332,309,281,114,119,192,0,
1,1775671268448,-2230,114,9992,509461,-53756,211359,0,0,0,393,412,252,425,335,483,468,262,394,314,239,481,0,
2,1775671268448,3402,2828,26958,-7235087,2379930,1565036,0,0,0,257,445,241,344,382,392,339,309,284,115,119,193,0,
1,1775671268464,-2273,57,10007,568104,-47647,273667,0,0,0,397,417,259,429,348,495,462,255,396,301,229,509,0,
2,1775671268464,3527,1957,32615,-7441560,2463008,1863138,0,0,0,257,445,241,343,381,391,341,304,285,113,115,192,0,
1,1775671268480,-2182,-23,10088,643851,-34208,339641,0,0,0,404,435,256,431,362,500,457,248,400,295,225,528,0,
2,1775671268480,2837,-4584,36300,-7568620,2692693,2442239,0,0,0,256,445,238,326,405,382,351,306,290,117,116,194,0,
1,1775671268496,-2096,-124,10256,725707,-19547,372627,0,0,0,408,451,250,431,376,499,450,239,411,292,220,537,0,
2,1775671268496,2325,-17123,37898,-7220427,2645046,2835636,0,0,0,264,445,240,351,393,395,353,302,292,119,117,193,0,
1,1775671268512,-2196,-277,10476,833220,2443,406836,0,0,0,406,459,251,445,379,504,435,227,417,289,207,551,0,
2,1775671268512,4029,-35190,32696,-5986479,1787391,2410474,0,0,0,266,445,241,358,388,399,351,301,293,121,116,195,0,
1,1775671268528,-2349,-392,10897,967610,30543,441044,0,0,0,420,459,224,480,364,512,413,214,419,291,189,560,0,
2,1775671268528,2345,-48083,21014,-3780034,1521054,660956,0,0,0,269,448,245,358,392,400,348,321,292,121,122,196,0,
1,1775671268544,-2392,-449,11586,1169196,26878,488692,0,0,0,435,464,226,492,391,523,396,213,420,294,192,559,0,
2,1775671268544,-8293,-51107,15314,-1413542,1778839,-1058018,0,0,0,269,447,245,357,390,401,351,317,293,120,120,197,0,
1,1775671268560,-1512,-330,12261,1456302,-59864,502131,0,0,0,424,477,226,459,391,530,366,222,428,275,193,573,0,
2,1775671268560,-15180,-45881,17429,296880,593761,-1165530,0,0,0,262,443,245,354,388,401,363,361,287,124,140,189,0,
1,1775671268576,-689,-291,12825,1791056,-136833,411723,0,0,0,451,506,223,466,402,550,339,200,434,281,190,577,0,
2,1775671268576,-10289,-33500,20109,1903456,-1181413,-480140,0,0,0,246,428,221,353,383,386,398,435,271,141,192,179,0,
1,1775671268592,-1560,-435,13534,2227214,-117286,279776,0,0,0,462,502,218,464,434,556,292,206,436,266,196,570,0,
2,1775671268592,3220,1670,21124,3038443,-2285857,294437,0,0,0,242,401,187,347,366,369,441,475,262,166,251,172,0,
1,1775671268608,-3306,-550,14539,2853962,-102625,389732,0,0,0,458,506,212,455,418,540,244,200,430,245,180,564,0,
2,1775671268608,8068,23780,11552,3274237,-2864957,833220,0,0,0,254,389,179,343,351,372,467,487,267,207,320,170,0,
1,1775671268624,-4111,-531,15888,3597996,-155159,660956,0,0,0,495,481,226,441,399,536,274,186,422,235,158,561,0,
2,1775671268624,2239,10758,7293,4505742,-2654820,1186300,0,0,0,258,397,187,353,353,383,489,501,273,253,387,171,0,
1,1775671268640,-5044,-603,17889,4442212,-166155,1000597,0,0,0,493,461,230,415,389,525,219,162,423,205,131,537,0,
2,1775671268640,-5958,-4039,18104,5462356,-1092227,762359,0,0,0,259,404,212,361,358,399,511,511,288,222,353,182,0,
1,1775671268656,-6393,-1076,20387,5259549,-100181,1336573,0,0,0,473,433,226,398,378,508,188,149,422,175,108,491,0,
2,1775671268656,-5307,-3350,24608,4886921,-36651,-280998,0,0,0,264,416,236,374,365,410,526,526,300,238,363,190,0,
1,1775671268672,-8169,-1206,23235,6058561,65973,1703092,0,0,0,422,401,222,390,342,479,194,141,395,158,97,416,0,
2,1775671268672,2522,2531,20162,3329215,64751,-801455,0,0,0,284,435,285,381,367,418,540,540,303,233,343,206,0,
1,1775671268688,-10356,-966,26556,6967528,367740,2288301,0,0,0,351,374,216,363,300,433,189,151,356,153,103,334,0,
2,1775671268688,3718,1703,13577,2052507,-68416,-183259,0,0,0,290,451,304,386,383,427,548,548,311,267,367,228,0,
1,1775671268704,-10581,-23,29437,7635815,703716,2861292,0,0,0,294,348,206,313,276,376,197,192,323,150,135,266,0,
2,1775671268704,1775,177,10892,1192408,-62308,199142,0,0,0,303,459,306,403,389,436,554,567,312,265,359,251,0,
1,1775671268720,-9739,3029,29432,8100073,1138652,3208264,0,0,0,249,317,201,275,234,318,243,232,291,142,181,190,0,
2,1775671268720,760,-114,10959,637743,14660,179594,0,0,0,329,470,320,415,398,447,559,563,321,281,364,269,0,
1,1775671268736,-11471,6518,24847,8478809,1483180,3417180,0,0,0,257,279,224,253,177,279,289,249,288,147,206,137,0,
2,1775671268736,1478,708,10653,364075,-48869,48869,0,0,0,350,476,328,414,397,446,566,570,319,311,390,281,0,
1,1775671268752,-13878,10045,15778,8245458,1180191,3657861,0,0,0,252,288,236,257,186,296,299,262,294,154,221,135,0,
2,1775671268752,1631,1229,10150,221133,-145385,1221,0,0,0,364,481,334,418,401,452,567,577,314,344,416,286,0,
1,1775671268768,-10614,13003,10289,6147747,301767,3534466,0,0,0,246,295,230,262,199,304,296,264,291,156,224,134,0,
2,1775671268768,1435,1373,10098,191811,-173485,0,0,0,0,374,484,337,419,399,453,568,577,322,350,415,296,0,
1,1775671268784,-4288,16917,9442,2007303,163711,1916895,0,0,0,249,295,223,265,199,299,302,267,282,156,224,132,0,
2,1775671268784,1373,1435,10232,230907,-188146,-8552,0,0,0,381,487,337,422,401,455,571,570,327,341,397,307,0,
1,1775671268800,-1962,16520,9815,-2318844,1136209,-733038,0,0,0,249,293,220,266,199,300,305,270,283,157,225,135,0,
2,1775671268800,1268,1493,10323,318871,-200363,-29321,0,0,0,389,491,338,427,407,460,569,560,326,319,365,314,0,
1,1775671268816,-6322,10122,7159,-4345695,1751961,-2240653,0,0,0,249,295,219,266,199,301,302,269,278,159,226,129,0,
2,1775671268816,1086,1483,10232,389732,-116064,-35430,0,0,0,399,495,340,430,410,462,566,548,328,281,310,331,0,
1,1775671268832,-9303,5326,4307,-4544837,959058,-1959655,0,0,0,239,298,219,264,202,303,302,269,277,161,230,129,0,
2,1775671268832,1105,1407,10098,448375,-1221,-34208,0,0,0,410,499,341,431,409,461,562,532,333,265,274,351,0,
1,1775671268848,-7480,4575,3967,-4348138,-160046,-1036027,0,0,0,230,301,220,263,204,305,303,270,276,162,232,130,0,
2,1775671268848,1253,1282,9959,488692,48869,-34208,0,0,0,419,503,340,433,410,462,556,513,337,286,286,358,0,
1,1775671268864,-5269,4733,4833,-4480085,-594982,-471587,0,0,0,228,302,220,263,207,308,300,268,278,163,233,131,0,
2,1775671268864,1354,1143,9849,507018,42760,-41538,0,0,0,425,508,339,439,412,470,556,501,343,249,228,383,0,
1,1775671268880,-4594,4852,6427,-5040859,-465479,-360410,0,0,0,228,302,219,264,207,308,302,268,278,164,233,131,0,
