sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,grass
1,1775670252960,5307,-5063,22555,4127005,1216843,-750142,0,0,0,249,255,175,305,167,283,498,498,284,410,441,88,0,
2,1775670252960,8466,-1555,26451,7250970,-714712,-2183232,0,0,0,466,522,248,425,483,479,237,156,350,211,151,408,0,
1,1775670252976,2354,373,19679,2570520,557109,-95294,0,0,0,252,268,196,319,184,310,508,507,309,413,447,103,0,
2,1775670252976,8590,62,29303,7991339,-255341,-2580294,0,0,0,386,485,222,404,451,452,255,172,331,196,137,359,0,
1,1775670252992,-1569,2024,14271,1353677,273667,111177,0,0,0,259,284,216,328,202,325,519,518,335,421,453,126,0,
2,1775670252992,5656,4312,29858,8489805,-1221,-2869844,0,0,0,327,456,224,367,409,417,271,231,294,159,128,303,0,
1,1775670253008,-2450,775,10792,856433,75747,-139277,0,0,0,271,295,233,337,212,338,524,523,341,423,460,156,0,
2,1775670253008,3895,6958,26709,8785463,-67195,-2971248,0,0,0,272,422,230,322,362,373,297,284,271,120,122,211,0,
1,1775670253024,-1478,516,10102,636521,-34208,-223576,0,0,0,290,294,243,355,209,356,525,524,329,435,470,193,0,
2,1775670253024,6326,7724,18310,8569217,62308,-3043330,0,0,0,264,424,235,323,360,373,306,300,275,115,122,195,0,
1,1775670253040,-1244,1139,10246,500909,-53756,-141720,0,0,0,298,300,256,360,208,366,539,531,338,428,479,218,0,
2,1775670253040,4843,11950,11112,6693861,-57421,-3007900,0,0,0,264,432,234,331,368,385,304,293,268,116,120,196,0,
1,1775670253056,-1636,1440,10145,475253,4886,-48869,0,0,0,312,307,271,362,216,375,544,526,359,418,477,241,0,
2,1775670253056,1325,18712,9590,2338392,-1089783,-1656666,0,0,0,260,435,233,330,369,384,307,288,263,117,120,196,0,
1,1775670253072,-1612,1253,10031,469144,61086,0,0,0,0,310,318,274,365,231,407,537,517,373,418,457,294,0,
2,1775670253072,1828,18296,11758,-2873510,-2398256,751364,0,0,0,258,435,235,329,370,379,314,292,268,118,121,197,0,
1,1775670253088,-1320,1072,10198,437379,42760,13439,0,0,0,313,318,266,370,230,395,552,489,359,421,436,303,0,
2,1775670253088,5781,9514,9495,-4871039,-2679254,1860695,0,0,0,254,434,237,331,373,378,319,297,270,117,123,195,0,
1,1775670253104,-1320,1296,10375,436157,-40317,31764,0,0,0,318,330,269,374,239,403,556,477,367,410,421,318,0,
2,1775670253104,7963,2330,4915,-4726875,-1973094,1591914,0,0,0,252,435,238,329,373,376,308,301,273,117,124,193,0,
1,1775670253120,-1340,1426,10375,491135,-122173,57421,0,0,0,322,336,273,376,243,421,556,459,376,395,402,343,0,
2,1775670253120,5929,2708,3914,-4150218,-1018923,730594,0,0,0,251,437,241,327,370,372,296,300,273,117,124,190,0,
1,1775670253136,-1325,1320,10203,564439,-210137,74525,0,0,0,320,325,264,378,250,404,564,425,354,385,386,345,0,
2,1775670253136,3479,5431,6546,-4787961,-808785,381179,0,0,0,251,438,242,329,372,374,316,302,266,117,125,191,0,
1,1775670253152,-1469,1100,9940,598647,-289550,86742,0,0,0,321,333,260,385,248,407,553,413,363,381,360,350,0,
2,1775670253152,3967,5833,8006,-5608964,-941954,381179,0,0,0,253,440,244,331,373,376,314,302,265,119,127,190,0,
1,1775670253168,-1670,1005,9514,569326,-278554,106290,0,0,0,323,340,266,393,247,424,541,401,385,375,341,374,0,
2,1775670253168,5407,4685,8255,-6087882,-579100,335975,0,0,0,253,440,244,331,373,376,316,305,266,123,133,190,0,
1,1775670253184,-1789,942,9241,529009,-205250,125838,0,0,0,329,336,270,394,247,428,542,383,393,364,327,387,0,
2,1775670253184,5594,3651,9011,-6377433,87964,280998,0,0,0,253,439,243,331,374,377,316,308,267,123,133,191,0,
1,1775670253200,-1828,827,9528,533896,-156381,130725,0,0,0,333,349,270,387,251,430,547,366,398,354,318,390,0,
2,1775670253200,4603,2995,10370,-6517932,629191,338419,0,0,0,252,437,241,334,374,377,317,308,266,120,129,190,0,
1,1775670253216,-1804,717,9801,530231,-113620,135612,0,0,0,325,373,281,390,264,450,543,344,409,345,316,410,0,
2,1775670253216,4000,2402,11749,-6541144,905302,499687,0,0,0,250,437,242,334,375,379,312,308,266,121,131,193,0,
1,1775670253232,-1727,655,9777,497244,-67195,141720,0,0,0,333,353,281,408,270,453,544,332,404,336,292,407,0,
2,1775670253232,3752,1947,13065,-6445850,1144761,587652,0,0,0,248,439,243,332,376,379,312,308,266,126,136,191,0,
1,1775670253248,-1651,612,9758,476474,-47647,144164,0,0,0,342,351,260,407,263,451,546,312,386,325,281,410,0,
2,1775670253248,3493,1899,14682,-6305350,1346346,535117,0,0,0,244,436,240,333,375,379,318,310,269,126,135,192,0,
1,1775670253264,-1593,540,9839,475253,-63529,142942,0,0,0,331,356,263,405,270,463,522,310,375,308,268,419,0,
2,1775670253264,3431,2321,16511,-6265033,1478293,422718,0,0,0,247,436,242,335,375,380,319,313,271,120,129,191,0,
1,1775670253280,-1564,469,9944,487470,-98960,145385,0,0,0,338,345,262,407,266,460,526,280,377,306,250,422,0,
2,1775670253280,3565,3182,18937,-6425080,1610240,295658,0,0,0,246,437,243,335,376,381,318,312,269,121,131,190,0,
1,1775670253296,-1612,358,10031,518013,-151494,164933,0,0,0,341,345,254,408,292,464,518,273,379,292,233,426,0,
2,1775670253296,3689,3560,22124,-6731734,1776396,316428,0,0,0,245,437,241,336,376,380,321,311,269,126,138,192,0,
1,1775670253312,-1713,263,10064,561996,-199142,195476,0,0,0,359,345,252,422,288,469,507,260,386,294,218,434,0,
2,1775670253312,4388,2670,26187,-6968750,1929112,560774,0,0,0,249,439,243,338,376,382,324,310,273,132,143,194,0,
1,1775670253328,-1885,181,10074,618195,-250454,241902,0,0,0,356,359,263,426,279,475,504,242,389,282,197,437,0,
2,1775670253328,5824,-248,28915,-6941872,2078163,926071,0,0,0,250,438,243,338,373,381,322,306,276,141,152,197,0,
1,1775670253344,-2086,119,10150,685390,-312763,313984,0,0,0,355,355,251,445,301,490,510,233,408,284,191,466,0,
2,1775670253344,6417,-8332,30375,-6627887,2566855,1356120,0,0,0,250,438,240,339,371,381,319,303,280,149,163,197,0,
1,1775670253360,-2345,81,10370,780685,-368962,408057,0,0,0,374,370,251,460,311,511,496,226,430,282,185,501,0,
2,1775670253360,3991,-18277,30480,-5985257,3012787,1490511,0,0,0,253,439,240,348,376,389,329,301,280,155,167,198,0,
1,1775670253376,-2555,23,10600,923628,-384845,522900,0,0,0,410,374,245,472,311,527,484,216,442,278,170,523,0,
2,1775670253376,-1215,-28499,27762,-4747644,2875953,1251052,0,0,0,254,439,243,347,376,388,333,301,285,161,173,199,0,
1,1775670253392,-2311,-114,10882,1103222,-384845,632856,0,0,0,412,385,240,478,333,536,473,205,448,276,163,535,0,
2,1775670253392,-6858,-37338,22928,-3110525,2243097,792903,0,0,0,255,440,240,347,374,388,333,298,285,162,174,199,0,
1,1775670253408,-1603,-296,11323,1291369,-397062,653625,0,0,0,401,400,238,490,359,541,453,197,448,277,163,544,0,
2,1775670253408,-9418,-43330,17908,-1382998,1125213,92851,0,0,0,255,439,239,347,373,386,334,298,283,162,176,199,0,
1,1775670253424,-1067,-402,11854,1535715,-419053,551000,0,0,0,421,400,225,505,367,538,428,194,449,276,156,550,0,
2,1775670253424,-8135,-43589,15860,164933,261450,-687834,0,0,0,255,438,239,345,371,384,336,301,282,160,175,198,0,
1,1775670253440,-1153,-502,12385,1855808,-480140,421497,0,0,0,433,408,211,505,389,536,400,189,472,264,147,552,0,
2,1775670253440,-6795,-36415,16520,1788613,-295658,-1043357,0,0,0,256,431,253,338,372,384,349,376,275,155,200,182,0,
1,1775670253456,-2144,-583,13180,2296853,-571769,394618,0,0,0,438,417,203,517,402,545,364,181,502,257,139,557,0,
2,1775670253456,-4307,-18899,20028,3094643,-818559,-532674,0,0,0,243,420,222,343,373,374,395,441,263,160,223,176,0,
1,1775670253472,-3455,-603,14122,2844188,-588874,513126,0,0,0,445,439,202,498,373,555,312,174,536,229,124,567,0,
2,1775670253472,3259,24321,18037,3367089,-1714087,883311,0,0,0,244,399,205,340,355,368,434,470,259,178,273,170,0,
1,1775670253488,-4479,-689,15204,3545461,-530231,824668,0,0,0,463,446,193,495,368,540,281,142,524,221,112,557,0,
2,1775670253488,5187,34654,7647,2940705,-2280970,1690874,0,0,0,252,392,206,342,347,374,466,480,267,221,332,172,0,
1,1775670253504,-5269,-660,17023,4306599,-518013,1171639,0,0,0,463,420,196,456,419,527,226,156,497,201,121,528,0,
2,1775670253504,-2431,8284,9906,4317595,-1877799,1240056,0,0,0,253,402,217,352,352,387,488,503,274,308,408,175,0,
1,1775670253520,-7269,-445,20090,5219232,-554665,1577254,0,0,0,443,447,197,451,379,537,263,140,475,173,115,486,0,
2,1775670253520,-7365,-7255,20502,5310862,-927293,167377,0,0,0,257,416,244,358,355,395,500,530,275,361,461,174,0,
1,1775670253536,-9920,-344,23302,6155078,-580321,2140471,0,0,0,402,413,189,411,371,490,267,141,426,157,104,407,0,
2,1775670253536,-2747,-2943,24479,4471533,-177150,-902858,0,0,0,273,432,277,366,362,404,515,545,284,349,461,191,0,
1,1775670253552,-11328,-497,26881,7049384,-565661,2776993,0,0,0,349,354,180,366,309,440,217,145,364,144,96,308,0,
2,1775670253552,3220,2316,17669,2940705,95294,-736703,0,0,0,304,450,299,382,375,424,525,560,301,391,489,236,0,
1,1775670253568,-10380,71,30160,7657806,-540004,3307224,0,0,0,282,336,191,322,266,382,210,165,320,130,109,235,0,
2,1775670253568,3809,1531,12950,1781283,173485,-175929,0,0,0,347,459,311,390,376,435,519,566,304,461,536,273,0,
1,1775670253584,-8533,3311,30672,8136724,-245567,3644422,0,0,0,240,299,199,275,220,318,259,202,295,134,150,161,0,
2,1775670253584,2211,-287,11897,1070235,120951,63529,0,0,0,389,476,320,401,381,440,524,563,304,479,544,298,0,
1,1775670253600,-10418,7374,25565,8532565,129503,3804468,0,0,0,235,274,207,259,187,292,296,231,287,147,189,126,0,
2,1775670253600,1588,143,10964,588874,48869,96516,0,0,0,413,482,328,406,386,450,532,563,323,477,532,317,0,
1,1775670253616,-11198,11246,14989,7990117,128281,3943745,0,0,0,239,279,216,264,183,296,302,245,287,153,204,128,0,
2,1775670253616,1861,1325,10375,477696,-32986,39095,0,0,0,430,486,332,411,388,454,535,550,316,491,525,340,0,
1,1775670253632,-7719,13907,9480,5921727,525344,3519805,0,0,0,237,285,222,263,187,300,298,245,285,154,207,129,0,
2,1775670253632,1885,1378,10232,466701,-141720,9773,0,0,0,439,487,332,414,389,462,536,543,318,492,519,346,0,
1,1775670253648,-3642,17195,9648,1645670,1549154,1499063,0,0,0,233,286,230,260,187,302,297,240,284,157,208,135,0,
2,1775670253648,1636,1182,10155,422718,-223576,-2443,0,0,0,442,495,334,421,409,463,537,535,331,480,495,362,0,
1,1775670253664,-4685,15108,9356,-2576629,2300518,-1093448,0,0,0,229,285,229,256,187,306,301,246,287,156,208,139,0,
2,1775670253664,1416,1282,10208,388510,-234572,-15882,0,0,0,445,493,331,423,404,461,530,527,334,406,415,386,0,
1,1775670253680,-7384,9011,6815,-4645019,2356718,-2247984,0,0,0,232,288,228,259,190,306,301,246,284,161,211,136,0,
2,1775670253680,1258,1421,10208,428827,-144164,-41538,0,0,0,455,502,335,424,408,464,531,520,337,296,286,410,0,
1,1775670253696,-8777,4618,3977,-4506963,1488067,-1457524,0,0,0,230,287,228,259,188,306,308,252,287,162,208,134,0,
2,1775670253696,1225,1306,10088,488692,-20769,-61086,0,0,0,460,510,338,424,409,464,527,507,342,255,229,421,0,
1,1775670253712,-7571,3919,3575,-4322482,570548,-500909,0,0,0,229,287,230,262,188,307,304,248,284,161,209,134,0,
2,1775670253712,1344,1134,9954,518013,47647,-73303,0,0,0,460,513,336,426,413,468,523,493,346,255,223,431,0,
1,1775670253728,-4972,4819,5441,-4763527,241902,-114842,0,0,0,227,288,232,258,188,308,306,252,293,163,213,139,0,
2,1775670253728,1459,1000,9834,525344,69638,-91629,0,0,0,461,516,333,429,417,471,520,483,345,257,215,444,0,
1,1775670253744,-3957,5025,7279,-5433035,329867,-240680,0,0,0,235,288,233,264,192,310,308,248,290,167,214,135,0,
2,1775670253744,1536,928,9767,508239,54977,-109955,0,0,0,465,518,330,431,418,471,515,471,345,257,205,456,0,
1,1775670253760,-4781,4388,8700,-6092769,274889,-612086,0,0,0,231,289,238,261,190,312,305,248,291,168,218,139,0,
2,1775670253760,1675,851,9758,474031,8552,-123394,0,0,0,468,518,329,432,419,473,510,457,349,260,202,466,0,
1,1775670253776,-5465,3531,10165,-6586349,-327423,-956614,0,0,0,230,289,236,265,190,309,306,252,290,167,219,137,0,
2,1775670253776,1737,789,9791,437379,-62308,-135612,0,0,0,468,519,328,435,423,477,508,446,354,263,200,472,0,
1,1775670253792,-5116,2613,11763,-6922324,-907745,-1210734,0,0,0,229,290,234,264,193,309,303,251,289,165,220,136,0,
2,1775670253792,1608,756,9863,410501,-127059,-139277,0,0,0,471,522,326,439,427,477,501,429,350,263,195,477,0,
1,1775670253808,-4321,1239,13438,-7066489,-1271821,-1317025,0,0,0,229,294,236,262,196,312,302,253,290,165,221,136,0,
2,1775670253808,1483,737,9925,400727,-147829,-140499,0,0,0,477,524,335,442,428,483,502,421,354,265,192,486,0,
1,1775670253824,-3881,67,14859,-6906442,-1437976,-1092227,0,0,0,228,296,237,261,197,313,304,258,292,163,221,135,0,
2,1775670253824,1421,679,9944,408057,-130725,-141720,0,0,0,487,524,335,449,429,496,499,405,358,252,179,502,0,
1,1775670253840,-3460,-564,16702,-6644992,-1653001,-608421,0,0,0,226,293,238,261,197,315,306,258,293,172,221,138,0,
2,1775670253840,1426,583,9964,427605,-102625,-141720,0,0,0,485,527,335,449,440,496,493,389,359,257,182,505,0,
1,1775670253856,-2699,-492,18985,-6539923,-1804495,-175929,0,0,0,226,292,237,264,196,317,306,254,292,185,222,143,0,
2,1775670253856,1541,507,10021,459370,-80634,-149051,0,0,0,487,527,329,457,445,498,488,373,365,259,181,515,0,
1,1775670253872,-2364,-607,21316,-6543588,-1769065,-195476,0,0,0,227,293,237,265,197,315,306,254,292,165,224,134,0,
2,1775670253872,1651,440,10069,503352,-73303,-174707,0,0,0,490,528,330,465,453,518,481,350,364,254,174,518,0,
1,1775670253888,-3795,-1311,23512,-6451958,-1684766,-890641,0,0,0,230,296,240,264,195,316,308,257,294,164,221,133,0,
2,1775670253888,1584,344,10131,560774,-47647,-213802,0,0,0,496,535,332,465,452,513,473,328,369,263,177,535,0,
1,1775670253904,-6149,-3149,26226,-6136752,-2101376,-2017077,0,0,0,227,298,241,264,197,315,308,257,294,160,219,133,0,
2,1775670253904,1555,320,10232,629191,-8552,-245567,0,0,0,495,536,327,468,454,506,462,310,375,270,182,553,0,
1,1775670253920,-6757,-7178,29054,-5858197,-2648711,-2967583,0,0,0,228,295,243,264,195,313,310,256,294,168,221,135,0,
2,1775670253920,1679,287,10461,751364,25656,-277332,0,0,0,498,542,319,475,463,508,448,283,374,293,185,572,0,
1,1775670253936,-6044,-16501,29925,-5533217,-2619390,-3411071,0,0,0,230,297,238,271,202,313,310,259,293,164,223,128,0,
2,1775670253936,1861,172,10830,916297,37873,-316428,0,0,0,504,550,310,482,471,516,426,264,381,290,182,586,0,
1,1775670253952,-6389,-26264,26700,-5108055,-2305405,-3006678,0,0,0,228,295,236,270,205,317,311,260,297,167,224,131,0,
2,1775670253952,2191,4,11328,1123992,26878,-373849,0,0,0,510,552,298,486,478,521,396,252,388,272,179,594,0,
1,1775670253968,-3431,-34553,20847,-4274834,-2456899,-1739744,0,0,0,228,297,236,271,207,320,312,256,298,171,225,133,0,
2,1775670253968,2349,-162,12002,1441641,24434,-476474,0,0,0,515,550,286,488,489,523,363,241,386,275,187,600,0,
1,1775670253984,6140,-39009,16606,-2664594,-2288301,-481361,0,0,0,226,296,231,274,203,321,320,252,300,180,227,133,0,
2,1775670253984,1904,-205,12715,1817934,14660,-549778,0,0,0,517,552,285,487,498,531,330,237,387,278,196,605,0,
1,1775670254000,12261,-42297,14740,-879645,-1059240,371406,0,0,0,228,285,214,281,197,300,360,305,291,215,287,120,0,
2,1775670254000,1454,-114,13534,2304183,-29321,-537561,0,0,0,529,557,282,485,505,535,303,234,390,265,181,611,0,
1,1775670254016,11074,-38621,17224,924849,1039692,759916,0,0,0,230,263,191,277,179,272,420,382,273,260,344,100,0,
2,1775670254016,1651,23,14515,2775771,-81855,-514348,0,0,0,526,558,263,478,503,530,283,229,388,263,188,606,0,
1,1775670254032,3062,-16353,17516,2993239,3656639,719599,0,0,0,233,244,166,269,159,250,460,444,261,301,386,83,0,
2,1775670254032,2311,100,15874,3334102,-190589,-538783,0,0,0,523,548,248,477,508,518,265,220,397,261,180,596,0,
1,1775670254048,-6441,14108,14510,4278500,5042081,125838,0,0,0,237,240,152,274,156,244,476,476,262,344,422,77,0,
2,1775670254048,3546,28,17482,4063475,-371406,-659734,0,0,0,530,548,249,471,499,523,235,190,380,261,175,589,0,
1,1775670254064,-3292,11361,15573,4839274,3321885,-752585,0,0,0,241,247,166,292,164,264,490,489,272,385,438,85,0,
2,1775670254064,5484,-129,19727,4968777,-553443,-921184,0,0,0,533,539,250,465,496,506,230,158,413,249,168,533,0,
1,1775670254080,4283,-473,21363,5002986,1165530,-990823,0,0,0,243,251,199,305,171,296,500,500,290,396,447,95,0,
2,1775670254080,7427,-368,23560,6063448,-640186,-1386664,0,0,0,509,525,255,464,487,505,238,160,372,229,149,474,0,
1,1775670254096,5642,-3278,22799,3505144,-163711,-261450,0,0,0,253,272,212,319,191,316,506,506,305,407,450,103,0,
2,1775670254096,8743,-248,27848,7166670,-529009,-1905899,0,0,0,439,500,237,435,470,479,244,161,347,206,139,395,0,
1,1775670254112,52,-134,17391,1775174,-370184,276111,0,0,0,251,285,228,327,205,325,518,518,314,421,452,113,0,
2,1775670254112,9016,1454,30275,8118399,-193033,-2383596,0,0,0,371,471,217,400,442,441,258,191,318,184,133,344,0,
1,1775670254128,-3948,1957,10887,878424,-298102,89186,0,0,0,267,295,251,338,212,341,518,518,333,421,459,139,0,
2,1775670254128,7489,4565,30150,8890532,350636,-2872288,0,0,0,312,449,221,362,402,404,277,239,295,147,121,274,0,
1,1775670254144,-2876,1316,8576,747699,-142942,-210137,0,0,0,276,297,268,338,205,356,523,524,320,420,467,157,0,
2,1775670254144,6436,4962,26853,9241169,999375,-3225368,0,0,0,272,430,233,332,373,379,298,282,280,121,122,214,0,
1,1775670254160,-1675,612,9260,570548,72082,-227241,0,0,0,292,294,280,351,197,372,528,528,329,427,469,182,0,
2,1775670254160,7489,6451,18272,8974832,1445307,-3605326,0,0,0,258,425,237,327,370,378,304,298,272,113,123,196,0,
1,1775670254176,-1612,923,10385,334754,243124,-117286,0,0,0,294,288,316,355,191,384,533,533,341,431,472,198,0,
2,1775670254176,4766,13050,12581,6901555,637743,-3729943,0,0,0,255,431,235,331,376,382,302,295,266,112,118,196,0,
1,1775670254192,-1689,1617,10289,263893,299323,-62308,0,0,0,296,295,332,358,195,389,535,535,348,439,475,206,0,
2,1775670254192,756,20583,10031,2101376,-1022588,-2384817,0,0,0,253,432,232,329,375,376,303,293,261,149,137,194,0,
1,1775670254208,-1397,1751,10174,322536,255341,-35430,0,0,0,300,303,336,371,201,398,537,537,351,439,472,210,0,
2,1775670254208,2301,17161,10294,-3097086,-2014633,76969,0,0,0,252,431,231,328,373,371,307,295,259,178,154,193,0,
1,1775670254224,-1143,1541,10399,367740,134390,-9773,0,0,0,307,306,330,374,201,403,544,530,358,431,462,217,0,
2,1775670254224,5422,7925,8308,-5536882,-1998751,1505171,0,0,0,250,433,234,330,377,375,310,296,262,116,120,196,0,
1,1775670254240,-1167,1550,10543,389732,-6108,17104,0,0,0,313,307,328,367,197,403,547,504,368,424,447,233,0,
2,1775670254240,6192,2718,4752,-4864930,-1285260,1218065,0,0,0,247,433,235,332,381,378,310,303,264,115,121,196,0,
1,1775670254256,-1263,1612,10299,437379,-116064,46425,0,0,0,315,306,337,365,198,406,540,472,373,422,430,247,0,
2,1775670254256,4776,3780,3919,-4388455,-542448,605978,0,0,0,246,437,239,330,384,380,305,313,264,111,126,197,0,
1,1775670254272,-1349,1445,9901,485026,-211359,68416,0,0,0,324,313,320,374,198,404,539,457,373,422,414,256,0,
2,1775670254272,2981,5886,5623,-4894252,-106290,338419,0,0,0,245,436,239,329,379,377,310,305,264,116,123,199,0,
1,1775670254288,-1502,1244,9691,460592,-227241,78190,0,0,0,329,313,298,388,200,410,543,447,372,417,402,269,0,
2,1775670254288,2536,5809,7279,-5619960,-90408,403171,0,0,0,246,437,238,333,380,380,311,306,264,114,121,193,0,
1,1775670254304,-1636,1158,9609,419053,-199142,94073,0,0,0,327,318,306,377,197,428,548,431,359,390,396,282,0,
2,1775670254304,2991,4680,8107,-6058561,84299,437379,0,0,0,248,439,242,330,379,376,313,310,266,116,124,196,0,
1,1775670254320,-1675,1143,9643,383623,-145385,111177,0,0,0,321,318,291,377,202,424,544,427,364,390,383,293,0,
2,1775670254320,3168,3737,8815,-6151412,598647,390953,0,0,0,252,437,249,330,378,376,305,304,259,112,121,191,0,
1,1775670254336,-1636,1076,9662,354301,-103847,116064,0,0,0,318,315,303,371,201,423,541,419,364,379,377,301,0,
2,1775670254336,1885,3651,10677,-6235712,1108109,415388,0,0,0,255,440,253,329,378,374,306,303,258,112,121,190,0,
1,1775670254352,-1550,1019,9696,324980,-80634,119729,0,0,0,327,316,302,388,202,426,539,418,375,393,357,325,0,
2,1775670254352,660,3689,12648,-6387206,1236391,557109,0,0,0,254,440,254,332,379,377,311,307,262,114,120,190,0,
1,1775670254368,-1464,1028,9782,312763,-95294,123394,0,0,0,328,312,304,387,199,423,540,407,373,386,343,329,0,
2,1775670254368,536,3297,14290,-6575353,1091005,719599,0,0,0,254,440,254,328,375,374,313,308,264,119,134,190,0,
1,1775670254384,-1474,1052,9858,331088,-133168,122173,0,0,0,326,313,296,390,207,420,543,386,373,380,344,331,0,
2,1775670254384,1344,2526,15592,-6675535,1120326,641408,0,0,0,254,440,255,327,374,374,310,306,264,124,143,192,0,
1,1775670254400,-1560,1043,9887,360410,-155159,120951,0,0,0,328,320,293,397,219,423,543,369,383,376,334,348,0,
2,1775670254400,1732,2182,17458,-6726848,1339016,399505,0,0,0,253,439,254,330,376,377,309,306,264,126,144,192,0,
1,1775670254416,-1655,985,9849,381179,-135612,118507,0,0,0,325,330,297,389,231,433,537,353,390,369,327,374,0,
2,1775670254416,1636,2770,20086,-6827029,1517389,261450,0,0,0,252,438,255,333,378,380,314,308,265,129,150,193,0,
1,1775670254432,-1732,904,9825,411723,-94073,118507,0,0,0,324,335,299,381,241,440,538,339,393,361,318,384,0,
2,1775670254432,1885,3330,23383,-7013954,1598023,360410,0,0,0,255,440,257,334,377,380,317,310,267,134,154,193,0,
1,1775670254448,-1665,818,9901,445931,-72082,133168,0,0,0,332,332,297,391,240,448,541,327,404,353,298,394,0,
2,1775670254448,2727,2680,26829,-7169114,1623679,724486,0,0,0,257,441,257,337,377,380,321,312,270,132,150,191,0,
1,1775670254464,-1617,713,10045,499687,-103847,157603,0,0,0,343,333,301,404,233,462,540,309,419,345,282,422,0,
2,1775670254464,3967,-1095,29710,-7042054,1770287,1285260,0,0,0,254,437,253,337,377,380,325,311,274,132,149,194,0,
1,1775670254480,-1761,660,10136,574213,-152716,194255,0,0,0,354,342,302,416,244,466,544,291,427,337,268,438,0,
2,1775670254480,4249,-8054,31332,-6564357,2058615,1704314,0,0,0,256,441,256,336,382,381,324,305,276,132,145,193,0,
1,1775670254496,-1990,631,10160,671951,-175929,259006,0,0,0,357,357,292,438,273,471,529,273,426,336,248,453,0,
2,1775670254496,3216,-18382,30246,-5683490,2090380,1665218,0,0,0,254,441,260,302,413,373,330,308,285,138,152,201,0,
1,1775670254512,-2182,516,10232,781907,-173485,345749,0,0,0,357,363,296,429,291,482,516,247,426,306,230,474,0,
2,1775670254512,1067,-29581,25656,-4448320,1888795,1210734,0,0,0,252,437,250,342,385,387,325,301,279,141,156,194,0,
1,1775670254528,-2239,363,10490,908967,-158824,425162,0,0,0,385,373,300,457,266,489,525,244,446,296,203,505,0,
2,1775670254528,-3876,-37090,19535,-2928487,1660331,414166,0,0,0,256,439,252,348,386,389,327,302,280,140,155,192,0,
1,1775670254544,-2321,244,10882,1075122,-157603,493579,0,0,0,378,373,269,475,290,505,509,225,442,299,192,513,0,
2,1775670254544,-9700,-39894,16745,-1282817,1011592,-223576,0,0,0,248,437,235,347,386,386,341,344,279,154,185,199,0,
1,1775670254560,-2330,114,11399,1312138,-164933,561996,0,0,0,417,382,279,501,308,527,483,213,442,284,172,532,0,
2,1775670254560,-11691,-39171,17597,516791,-139277,-404392,0,0,0,242,426,227,345,378,386,368,406,277,184,242,190,0,
1,1775670254576,-1909,-62,12050,1624901,-131946,604756,0,0,0,421,402,266,499,322,525,454,204,450,278,169,549,0,
2,1775670254576,-7351,-27178,19918,2504547,-1411098,-21991,0,0,0,238,408,210,339,367,373,405,449,266,177,248,182,0,
1,1775670254592,-1698,-143,12964,2018298,-28099,608421,0,0,0,405,411,238,519,358,534,414,194,447,274,162,551,0,
2,1775670254592,2220,3345,16214,3902207,-2565634,444709,0,0,0,244,396,191,338,359,363,432,465,258,175,261,181,0,
1,1775670254608,-2258,-153,14113,2525316,42760,636521,0,0,0,406,414,219,527,366,550,394,187,459,272,163,559,0,
2,1775670254608,5541,15912,11462,4152661,-2823419,674395,0,0,0,249,394,180,342,359,364,446,477,260,187,293,177,0,
1,1775670254624,-2876,-38,15453,3148399,10995,755029,0,0,0,412,426,212,522,368,537,369,184,464,267,159,559,0,
2,1775670254624,1378,6585,12017,4559498,-1789835,874759,0,0,0,251,396,193,345,357,375,452,490,266,224,342,175,0,
1,1775670254640,-3508,253,16937,3846007,-20769,952949,0,0,0,425,423,214,497,365,516,314,170,441,240,138,543,0,
2,1775670254640,-4527,-2230,18363,4823391,-70860,821002,0,0,0,254,405,215,348,357,388,467,494,274,241,359,179,0,
1,1775670254656,-4833,588,19023,4812396,64751,1275486,0,0,0,437,401,218,467,357,509,250,155,425,205,115,498,0,
2,1775670254656,-5508,-1062,19569,4406781,687834,72082,0,0,0,257,423,235,359,366,397,488,501,279,253,363,187,0,
1,1775670254672,-7279,138,21521,5794667,112399,1668883,0,0,0,416,387,209,439,351,495,203,148,420,188,108,428,0,
2,1775670254672,-492,2153,16228,3722612,642630,-685390,0,0,0,275,444,267,372,374,405,498,527,279,325,426,204,0,
1,1775670254688,-10370,-813,24206,6632774,-190589,2246762,0,0,0,359,370,195,382,324,452,180,142,376,163,106,354,0,
2,1775670254688,3594,1675,14472,2781880,460592,-674395,0,0,0,314,465,290,385,383,413,513,544,288,322,417,241,0,
1,1775670254704,-11045,-569,27030,7206988,-403171,2912605,0,0,0,307,335,208,322,276,416,183,164,332,126,100,275,0,
2,1775670254704,3115,-574,13701,1450194,173485,-208915,0,0,0,350,479,301,400,393,431,533,547,304,277,354,288,0,
1,1775670254720,-9576,713,28604,7579615,-221133,3439171,0,0,0,252,315,226,282,232,367,222,193,318,136,138,228,0,
2,1775670254720,1631,-497,12017,489913,-32986,19547,0,0,0,369,481,313,400,388,430,526,564,300,395,481,280,0,
1,1775670254736,-8820,2885,26862,7869166,333532,3750712,0,0,0,224,261,222,240,175,290,290,257,279,136,174,128,0,
