sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,brick
1,1775671646080,-2881,18257,10366,-350636,1144761,819781,0,0,0,227,295,243,250,192,310,298,254,289,150,218,142,0,
2,1775671646080,492,1655,10265,254119,-56199,-17104,0,0,0,365,468,312,428,406,454,576,575,331,244,295,311,0,
1,1775671646096,-3450,14414,9662,-4047593,2043955,-1361007,0,0,0,223,297,240,240,221,302,298,258,290,150,219,141,0,
2,1775671646096,478,1655,10155,338419,31764,-20769,0,0,0,367,472,311,429,406,452,570,570,335,242,285,323,0,
1,1775671646112,-6077,8466,7269,-4889365,2238210,-1705535,0,0,0,226,300,235,249,210,306,302,259,289,150,219,140,0,
2,1775671646112,574,1574,10040,397062,109955,-17104,0,0,0,371,475,312,429,406,457,578,559,344,240,267,328,0,
1,1775671646128,-7489,5508,5479,-4893030,1773952,-1160643,0,0,0,227,302,231,253,198,306,305,261,288,153,221,139,0,
2,1775671646128,741,1426,9940,433714,119729,-12217,0,0,0,378,480,312,438,414,466,569,557,341,240,256,336,0,
1,1775671646144,-6987,4895,5278,-4985882,957836,-439822,0,0,0,227,304,230,249,212,303,307,264,287,155,224,138,0,
2,1775671646144,832,1292,9882,443488,79412,-14660,0,0,0,391,484,321,441,416,470,568,544,340,238,244,354,0,
1,1775671646160,-5632,4661,6604,-5343849,572991,-102625,0,0,0,228,304,231,249,214,303,307,266,287,156,225,137,0,
2,1775671646160,856,1196,9858,426383,21991,-24434,0,0,0,398,487,319,443,418,471,567,530,341,241,236,362,0,
1,1775671646176,-5135,4321,8155,-5769011,492357,-45204,0,0,0,230,306,234,252,200,305,306,266,287,158,227,135,0,
2,1775671646176,875,1153,9873,406836,-25656,-36651,0,0,0,411,491,325,443,417,470,568,508,339,261,242,368,0,
1,1775671646192,-5637,3838,9791,-6274807,379958,-233350,0,0,0,231,308,236,253,200,305,308,266,289,157,230,133,0,
2,1775671646192,885,1143,9930,398284,-78190,-47647,0,0,0,420,493,326,449,423,479,569,498,342,290,263,378,0,
1,1775671646208,-6302,3091,11399,-6732956,-85521,-559552,0,0,0,229,308,233,255,200,308,306,262,287,157,227,132,0,
2,1775671646208,823,1100,9968,408057,-116064,-54977,0,0,0,429,496,318,456,430,487,569,487,346,275,238,395,0,
1,1775671646224,-6546,2206,12964,-7022506,-657290,-888198,0,0,0,229,310,232,254,202,308,312,269,290,154,227,131,0,
2,1775671646224,741,1033,10002,426383,-138055,-62308,0,0,0,445,504,320,459,435,492,567,466,348,242,193,416,0,
1,1775671646240,-6494,1263,14931,-7111693,-1148426,-1180191,0,0,0,228,309,233,256,204,308,313,270,289,156,228,132,0,
2,1775671646240,693,966,10016,442266,-117286,-69638,0,0,0,458,514,327,463,444,500,564,450,357,242,186,434,0,
1,1775671646256,-6637,569,17090,-7123910,-1463633,-1386664,0,0,0,228,307,234,257,204,308,310,269,288,158,230,129,0,
2,1775671646256,684,890,10093,467922,-73303,-79412,0,0,0,459,521,325,469,456,505,565,427,364,246,178,451,0,
1,1775671646272,-7140,-4,19827,-7136127,-1689653,-1538158,0,0,0,229,308,232,259,207,308,319,275,293,155,227,127,0,
2,1775671646272,784,827,10208,516791,-40317,-94073,0,0,0,463,525,321,470,462,508,560,395,365,253,175,472,0,
1,1775671646288,-7949,-655,23153,-7167892,-1880243,-1690874,0,0,0,228,307,232,257,206,307,311,268,288,162,232,131,0,
2,1775671646288,847,751,10251,574213,-18325,-114842,0,0,0,474,532,325,475,471,514,550,363,366,267,185,489,0,
1,1775671646304,-8954,-1416,26570,-7125132,-2061059,-1874134,0,0,0,230,308,234,258,206,309,314,267,290,161,227,130,0,
2,1775671646304,861,655,10265,634078,12217,-144164,0,0,0,486,534,327,481,476,520,548,336,382,262,171,506,0,
1,1775671646320,-9719,-3642,30308,-6972415,-2362826,-2197893,0,0,0,228,309,231,260,207,310,315,264,290,159,223,128,0,
2,1775671646320,957,574,10394,704938,67195,-177150,0,0,0,486,536,318,495,488,536,533,302,378,290,193,531,0,
1,1775671646336,-8892,-8289,32988,-6802595,-2913827,-2579073,0,0,0,228,311,230,262,208,310,316,264,293,161,223,127,0,
2,1775671646336,1115,473,10772,842994,106290,-221133,0,0,0,499,545,319,487,484,534,504,270,377,330,221,548,0,
1,1775671646352,-5934,-17051,33883,-6527705,-3413514,-2840523,0,0,0,226,312,228,264,208,311,317,263,299,166,224,127,0,
2,1775671646352,1115,382,11280,1056796,85521,-261450,0,0,0,509,549,309,499,497,549,482,255,384,289,188,560,0,
1,1775671646368,-2928,-29940,28829,-5842315,-2957809,-2411695,0,0,0,225,312,228,265,207,314,317,260,302,200,220,144,0,
2,1775671646368,904,421,11993,1367116,69638,-272445,0,0,0,517,557,308,507,514,552,456,246,395,272,178,575,0,
1,1775671646384,741,-43747,20449,-4614476,-2398256,-1036027,0,0,0,227,315,230,265,206,317,315,258,302,207,218,148,0,
2,1775671646384,827,488,12845,1756848,172263,-279776,0,0,0,518,560,292,512,528,550,420,235,397,273,180,588,0,
1,1775671646400,9877,-52280,14917,-2868623,-1977981,967610,0,0,0,226,310,226,265,205,312,324,277,299,181,246,124,0,
2,1775671646400,804,406,13548,2195449,282219,-296880,0,0,0,519,560,269,515,538,553,382,231,397,276,181,596,0,
1,1775671646416,18300,-50586,15912,-555887,-119729,2026850,0,0,0,222,286,202,269,196,291,371,344,285,225,311,107,0,
2,1775671646416,1048,311,14367,2704911,256563,-304210,0,0,0,520,560,251,508,538,556,339,236,390,276,185,605,0,
1,1775671646432,11739,-34323,20545,1921782,2724458,1631010,0,0,0,228,264,166,265,176,255,432,423,259,276,374,90,0,
2,1775671646432,1832,229,15462,3347541,86742,-343306,0,0,0,523,558,242,500,539,556,298,228,384,274,188,609,0,
1,1775671646448,-5063,3460,16587,4288273,5033529,557109,0,0,0,238,250,165,267,165,257,461,462,264,311,412,86,0,
2,1775671646448,2770,368,16745,4109901,-102625,-489913,0,0,0,533,554,244,495,543,552,273,195,391,269,181,596,0,
1,1775671646464,-7121,13711,12945,5445252,4623028,-67195,0,0,0,250,250,168,290,165,269,474,474,284,355,420,86,0,
2,1775671646464,3713,440,18305,4924795,-271224,-717155,0,0,0,536,542,250,486,528,544,265,167,396,254,163,564,0,
1,1775671646480,1895,2019,19272,6151412,1847256,-270002,0,0,0,241,250,169,290,166,281,481,481,286,383,429,88,0,
2,1775671646480,4493,320,21426,5984035,-394618,-1060462,0,0,0,517,525,250,478,498,534,264,160,393,232,151,500,0,
1,1775671646496,5393,-4637,25872,5415931,-185703,332310,0,0,0,251,266,205,303,176,303,490,490,308,411,438,107,0,
2,1775671646496,5317,57,26120,6994406,-223576,-1326799,0,0,0,464,503,229,469,482,512,266,158,378,216,140,427,0,
1,1775671646512,-1459,-2474,22976,3502701,-414166,957836,0,0,0,258,282,231,314,191,335,499,499,321,417,442,126,0,
2,1775671646512,6771,339,30399,7984008,219911,-1615127,0,0,0,385,474,204,449,464,486,282,175,349,198,134,366,0,
1,1775671646528,-5527,-253,14323,1813048,-107512,338419,0,0,0,274,300,255,327,205,357,510,510,324,432,459,179,0,
2,1775671646528,7863,2426,32084,8707273,689055,-1992642,0,0,0,331,451,214,388,414,432,301,255,313,159,118,319,0,
1,1775671646544,-3809,100,9059,868650,50090,-260228,0,0,0,296,305,265,345,208,363,528,515,338,439,478,206,0,
2,1775671646544,8231,5805,31787,9176417,1244943,-2594955,0,0,0,261,424,226,340,371,385,312,253,275,115,97,214,0,
1,1775671646560,-1995,-258,9547,458148,153938,-213802,0,0,0,312,313,265,354,212,366,539,518,341,440,488,232,0,
2,1775671646560,8896,9303,25608,9171530,1354899,-3238807,0,0,0,273,430,232,343,373,387,321,275,277,119,110,208,0,
1,1775671646576,-2067,157,10624,208915,230907,-45204,0,0,0,324,318,273,358,215,369,547,521,339,438,488,249,0,
2,1775671646576,10007,10313,16199,8488583,536339,-3998723,0,0,0,282,433,236,346,375,391,325,295,280,116,111,203,0,
1,1775671646592,-2383,818,10500,127059,202807,2443,0,0,0,332,324,283,364,220,376,548,517,338,441,479,263,0,
2,1775671646592,7245,12476,12021,6807482,-329867,-4327369,0,0,0,280,434,235,343,376,387,319,299,272,117,113,200,0,
1,1775671646608,-2306,1119,10035,168598,113620,6108,0,0,0,335,330,286,373,228,385,545,514,343,442,475,280,0,
2,1775671646608,1852,18765,9648,2277305,-1159422,-2505769,0,0,0,276,435,234,339,374,383,318,299,266,117,115,201,0,
1,1775671646624,-2072,1033,9992,270002,26878,23212,0,0,0,335,333,285,381,232,390,544,509,352,436,468,295,0,
2,1775671646624,1162,18870,8609,-3233920,-2166128,531452,0,0,0,273,438,234,340,375,384,322,300,266,118,116,202,0,
1,1775671646640,-2019,957,10193,344527,-65973,50090,0,0,0,333,335,280,380,235,395,545,483,361,430,440,306,0,
2,1775671646640,5647,10954,8490,-6120869,-2686585,2295631,0,0,0,271,440,234,342,377,387,325,301,267,119,117,201,0,
1,1775671646656,-2124,961,10289,387288,-182037,67195,0,0,0,330,337,281,375,235,400,543,463,365,421,416,327,0,
2,1775671646656,8743,5178,7092,-6370102,-2145358,1854586,0,0,0,271,441,236,343,379,388,326,303,268,118,116,201,0,
1,1775671646672,-2206,861,11122,356745,-210137,69638,0,0,0,334,337,299,378,237,412,535,444,368,420,403,349,0,
2,1775671646672,8935,3292,5757,-6166073,-1159422,794124,0,0,0,273,443,239,345,379,388,329,306,271,118,116,202,0,
1,1775671646688,-2258,760,10969,350636,-211359,63529,0,0,0,335,338,265,380,236,402,541,428,367,403,385,345,0,
2,1775671646688,7336,2971,5876,-6080552,-298102,-78190,0,0,0,271,445,240,346,381,390,330,308,271,118,117,201,0,
1,1775671646704,-2325,684,9676,378736,-206472,56199,0,0,0,324,339,281,368,247,402,538,428,367,393,370,348,0,
2,1775671646704,5991,2234,7279,-6059783,91629,-390953,0,0,0,270,444,239,349,384,393,330,308,266,118,119,199,0,
1,1775671646720,-2402,641,9145,366519,-174707,62308,0,0,0,329,340,267,396,254,401,533,409,367,389,363,353,0,
2,1775671646720,4785,2392,8844,-6084217,397062,-378736,0,0,0,270,442,237,349,382,394,328,309,265,118,116,198,0,
1,1775671646736,-2426,588,9356,322536,-106290,75747,0,0,0,334,345,262,403,253,401,532,399,370,381,354,350,0,
2,1775671646736,4407,3326,10165,-6321233,708603,97738,0,0,0,271,444,238,348,382,394,329,313,264,116,117,194,0,
1,1775671646752,-2388,545,9538,287106,-39095,85521,0,0,0,336,347,263,390,254,404,532,382,371,373,342,360,0,
2,1775671646752,4929,3565,11371,-6624222,1125213,722042,0,0,0,271,444,238,349,383,395,329,313,267,118,116,193,0,
1,1775671646768,-2316,555,9571,278554,2443,90408,0,0,0,342,350,268,391,265,414,529,375,375,367,333,371,0,
2,1775671646768,5503,2881,13055,-6856351,1693318,1330464,0,0,0,267,441,236,347,382,392,330,312,269,119,120,202,0,
1,1775671646784,-2206,545,9638,288328,15882,91629,0,0,0,347,353,268,401,265,419,530,365,377,367,325,382,0,
2,1775671646784,5001,2201,15549,-6946759,2086715,1716531,0,0,0,268,445,240,347,382,391,335,314,274,120,121,202,0,
1,1775671646800,-2091,502,9763,310319,-10995,87964,0,0,0,346,358,265,407,260,420,534,346,375,368,313,394,0,
2,1775671646800,4575,1909,18056,-7068932,2193006,1892460,0,0,0,268,446,242,345,386,389,335,315,274,120,118,202,0,
1,1775671646816,-2120,440,9873,344527,-63529,86742,0,0,0,346,363,265,406,265,428,532,328,377,359,297,412,0,
2,1775671646816,4785,1598,20756,-7236309,2197893,1879021,0,0,0,268,446,243,347,386,392,335,312,273,120,119,203,0,
1,1775671646832,-2292,411,9916,408057,-117286,102625,0,0,0,349,368,265,406,273,442,525,309,386,343,278,440,0,
2,1775671646832,5015,1387,24091,-7266852,2312735,1725083,0,0,0,266,444,241,351,388,397,336,312,274,118,118,202,0,
1,1775671646848,-2445,368,9920,487470,-144164,145385,0,0,0,349,373,267,414,293,454,510,285,392,335,262,454,0,
2,1775671646848,4809,1493,28623,-7247305,2427578,1622458,0,0,0,265,443,241,352,386,396,339,312,278,120,117,201,0,
1,1775671646864,-2632,291,9916,555887,-155159,202807,0,0,0,357,382,266,422,328,453,524,272,399,333,247,456,0,
2,1775671646864,4111,531,32945,-7341378,2460565,1709200,0,0,0,266,443,239,337,398,387,347,309,283,122,116,201,0,
1,1775671646880,-2881,215,9978,615752,-160046,291993,0,0,0,358,384,270,428,312,471,520,260,415,308,225,484,0,
2,1775671646880,2220,-6192,35960,-7391469,2536312,2034181,0,0,0,268,444,239,337,403,389,353,306,287,124,116,203,0,
1,1775671646896,-2995,143,10270,708603,-173485,400727,0,0,0,389,392,295,428,318,494,496,247,432,301,213,512,0,
2,1775671646896,698,-18655,35180,-6814812,2343279,2158797,0,0,0,271,446,239,359,389,404,355,307,291,126,118,206,0,
1,1775671646912,-2756,28,10820,886976,-167377,502131,0,0,0,391,408,290,435,332,492,485,229,438,275,194,532,0,
2,1775671646912,2560,-35649,27164,-5200906,1565036,1241278,0,0,0,271,446,239,361,390,405,356,310,293,126,118,208,0,
1,1775671646928,-2550,-81,11337,1134987,-140499,529009,0,0,0,393,414,265,450,343,504,472,219,427,272,179,553,0,
2,1775671646928,291,-48432,17903,-3122743,1514945,-758694,0,0,0,272,447,241,363,393,407,355,313,294,125,117,208,0,
1,1775671646944,-2416,-162,11892,1428202,-166155,537561,0,0,0,405,424,264,460,357,519,443,210,445,270,173,565,0,
2,1775671646944,-12519,-49078,16893,-1203404,1489289,-2421469,0,0,0,264,442,235,359,392,405,356,328,288,126,130,206,0,
1,1775671646960,-2033,-277,12227,1745852,-190589,505796,0,0,0,418,426,241,467,366,532,404,199,441,268,171,579,0,
2,1775671646960,-18391,-42397,20028,543670,-149051,-2498438,0,0,0,246,422,217,356,385,394,396,436,272,167,234,186,0,
1,1775671646976,-1722,-459,12601,2120924,-245567,433714,0,0,0,423,426,219,470,381,538,362,192,438,267,172,585,0,
2,1775671646976,-5929,-15979,22450,2432465,-3077539,-1080009,0,0,0,242,371,171,346,350,361,458,478,257,167,242,176,0,
1,1775671646992,-2292,-507,13376,2576629,-342084,371406,0,0,0,426,426,211,468,392,538,316,188,453,260,168,582,0,
2,1775671646992,6326,10882,16712,3683517,-4896695,287106,0,0,0,254,366,185,345,344,382,488,490,277,178,283,182,0,
1,1775671647008,-3579,-373,14558,3180164,-383623,488692,0,0,0,437,430,211,455,390,538,258,180,469,244,156,579,0,
2,1775671647008,5144,12797,10524,4680449,-4404338,1303586,0,0,0,261,374,185,354,340,389,510,511,290,208,327,186,0,
1,1775671647024,-4723,-234,15659,3921754,-338419,735481,0,0,0,440,433,220,432,389,536,198,168,468,213,139,579,0,
2,1775671647024,-5379,95,19459,5354844,-2138028,1133765,0,0,0,269,387,211,367,349,402,525,525,295,215,330,192,0,
1,1775671647040,-5920,-272,17281,4730540,-279776,1105666,0,0,0,412,413,224,423,389,526,193,156,443,177,115,552,0,
2,1775671647040,-7920,-3168,25905,4915021,-619417,212581,0,0,0,271,398,233,377,360,414,533,533,304,214,321,198,0,
1,1775671647056,-7298,-507,20526,5596747,-298102,1525941,0,0,0,397,402,234,405,369,509,181,136,424,172,113,481,0,
2,1775671647056,-899,842,21828,3362202,-101403,-548556,0,0,0,282,415,266,386,370,426,543,542,311,218,315,220,0,
1,1775671647072,-9786,-382,24824,6546031,-259006,1981646,0,0,0,386,383,220,392,345,481,171,161,396,156,108,402,0,
2,1775671647072,2938,2110,13256,1949881,-8552,-136833,0,0,0,296,436,292,395,381,435,554,554,315,227,312,246,0,
1,1775671647088,-11749,-253,28346,7453777,141720,2577851,0,0,0,335,351,199,365,311,429,172,143,359,140,99,314,0,
2,1775671647088,2464,1033,9356,1055575,-23212,262672,0,0,0,316,453,309,409,392,443,563,563,318,235,309,264,0,
1,1775671647104,-11452,57,30672,8047538,667064,3117856,0,0,0,255,341,200,299,263,365,218,191,325,126,131,227,0,
2,1775671647104,760,110,10098,516791,-199142,278554,0,0,0,336,462,321,417,397,450,569,570,323,239,306,279,0,
1,1775671647120,-10926,3321,29782,8370075,894306,3435506,0,0,0,221,293,223,249,197,301,275,241,285,131,184,142,0,
2,1775671647120,827,1000,10715,267558,-350636,95294,0,0,0,349,465,325,418,399,453,573,574,324,241,306,289,0,
1,1775671647136,-12758,8829,23570,8537452,819781,3641978,0,0,0,224,290,236,248,192,303,286,255,288,142,216,135,0,
2,1775671647136,909,1675,10370,113620,-356745,15882,0,0,0,357,468,324,421,399,454,574,574,319,244,306,292,0,
1,1775671647152,-13003,12242,14347,7930252,218689,4017049,0,0,0,224,298,242,251,197,307,292,258,289,153,223,140,0,
2,1775671647152,871,1809,10078,61086,-238237,18325,0,0,0,366,473,329,424,399,454,574,574,322,248,307,296,0,
1,1775671647168,-8647,14501,10342,5764124,-162490,3791029,0,0,0,222,306,235,251,202,304,293,261,287,151,221,135,0,
2,1775671647168,861,1856,10193,103847,-153938,7330,0,0,0,373,476,333,425,404,455,575,576,323,248,302,301,0,
1,1775671647184,-3086,17310,10284,1442863,238237,1958433,0,0,0,224,309,229,257,207,304,295,264,284,151,223,133,0,
2,1775671647184,775,1938,10270,197920,-103847,-15882,0,0,0,376,481,329,425,405,455,567,568,326,250,292,307,0,
1,1775671647200,-2522,14788,10122,-3100751,1403768,-893084,0,0,0,233,308,228,277,206,305,308,267,286,156,222,133,0,
2,1775671647200,732,2033,10141,312763,-12217,-28099,0,0,0,380,482,329,430,408,462,567,568,330,250,282,315,0,
1,1775671647216,-5786,8915,8021,-4871039,1988977,-2161241,0,0,0,243,307,229,293,202,304,320,269,288,163,218,133,0,
2,1775671647216,799,2019,10021,434936,75747,-24434,0,0,0,390,488,333,432,407,467,567,560,332,240,270,331,0,
1,1775671647232,-7882,5527,5819,-4783074,1303586,-1606575,0,0,0,245,307,227,295,200,302,322,270,285,168,222,133,0,
2,1775671647232,918,1809,9964,521678,119729,-19547,0,0,0,390,485,331,435,412,472,562,546,341,238,256,334,0,
1,1775671647248,-7336,4594,5312,-4764748,326202,-797790,0,0,0,245,309,218,297,204,299,322,270,283,170,226,130,0,
2,1775671647248,995,1550,9906,535117,123394,-30543,0,0,0,397,486,333,436,409,473,565,531,340,241,243,349,0,
1,1775671647264,-5340,4852,6546,-5092172,-174707,-322536,0,0,0,243,311,219,294,201,297,323,273,282,169,226,130,0,
2,1775671647264,1057,1416,9834,510683,111177,-45204,0,0,0,403,490,331,439,412,483,566,515,347,242,232,361,0,
1,1775671647280,-4517,4761,8322,-5693264,-147829,-276111,0,0,0,245,311,221,299,205,300,323,270,282,171,226,130,0,
2,1775671647280,1167,1440,9834,492357,64751,-52534,0,0,0,412,491,330,448,426,489,571,499,349,241,218,373,0,
1,1775671647296,-4881,4259,9868,-6258925,-287106,-420275,0,0,0,245,311,221,299,205,302,325,271,282,175,230,130,0,
2,1775671647296,1249,1421,9882,493579,-4886,-58643,0,0,0,425,495,332,453,427,491,571,477,349,242,205,386,0,
1,1775671647312,-5001,3541,11313,-6665761,-733038,-678060,0,0,0,245,311,222,292,212,300,324,271,283,173,231,130,0,
2,1775671647312,1196,1287,9920,496022,-75747,-68416,0,0,0,435,503,335,455,428,490,569,460,357,242,197,398,0,
1,1775671647328,-4623,2593,12998,-6976081,-1138652,-1054353,0,0,0,246,312,222,298,207,303,327,274,286,172,228,128,0,
2,1775671647328,1081,1167,9911,485026,-111177,-78190,0,0,0,444,511,337,456,436,495,564,441,362,242,188,408,0,
1,1775671647344,-4781,1670,14678,-7141014,-1372003,-1321912,0,0,0,244,313,222,300,208,304,325,271,284,171,228,128,0,
2,1775671647344,1014,1148,9901,482583,-109955,-85521,0,0,0,451,517,340,461,439,504,558,416,358,243,177,419,0,
1,1775671647360,-5144,909,16683,-7178888,-1616349,-1395216,0,0,0,244,312,224,298,209,303,322,268,281,171,229,126,0,
2,1775671647360,1052,1105,9983,504574,-94073,-95294,0,0,0,460,524,343,468,447,508,559,394,364,237,170,438,0,
1,1775671647376,-5216,76,19430,-7177666,-1882686,-1275486,0,0,0,245,312,225,297,207,302,322,267,281,172,228,124,0,
2,1775671647376,1076,985,10074,531452,-70860,-105068,0,0,0,465,526,339,475,461,514,554,374,369,245,172,458,0,
1,1775671647392,-5331,-938,21981,-7159340,-2014633,-1134987,0,0,0,242,313,226,289,208,304,320,270,283,168,230,126,0,
2,1775671647392,1095,842,10131,557109,-34208,-117286,0,0,0,474,531,338,478,466,514,553,351,371,259,175,477,0,
1,1775671647408,-6030,-1919,24594,-7009067,-2058615,-1133765,0,0,0,233,314,230,272,208,307,315,270,285,162,227,128,0,
2,1775671647408,1182,827,10212,590095,-4886,-136833,0,0,0,482,536,332,482,473,519,547,321,374,264,173,498,0,
1,1775671647424,-7217,-3393,27925,-6660874,-2194227,-1411098,0,0,0,226,314,235,260,207,307,312,267,286,160,222,129,0,
2,1775671647424,1263,832,10361,659734,-3665,-164933,0,0,0,490,545,343,491,480,525,536,293,379,266,173,522,0,
1,1775671647440,-7475,-6925,31112,-6217386,-2684141,-2078163,0,0,0,224,311,234,263,206,310,308,263,287,162,223,128,0,
2,1775671647440,1325,732,10495,759916,-18325,-194255,0,0,0,495,546,341,482,481,525,513,267,387,316,209,532,0,
1,1775671647456,-6322,-12845,33069,-5938831,-3200933,-2693915,0,0,0,223,311,232,258,205,310,304,259,288,162,220,126,0,
2,1775671647456,1450,545,10739,891863,-2443,-245567,0,0,0,505,551,338,493,494,547,488,242,390,336,221,543,0,
1,1775671647472,-4388,-23034,30370,-5839871,-3110525,-2791654,0,0,0,224,315,231,265,208,315,312,263,294,168,223,126,0,
2,1775671647472,1225,559,11500,1080009,7330,-294437,0,0,0,506,554,319,501,498,549,470,233,392,294,191,563,0,
1,1775671647488,-1789,-36080,23278,-5389053,-2829527,-2135584,0,0,0,223,315,231,267,208,315,312,261,296,168,223,125,0,
2,1775671647488,1139,617,12285,1408655,-30543,-287106,0,0,0,515,565,316,503,507,547,440,228,388,274,180,574,0,
1,1775671647504,5245,-48107,15702,-3918089,-2675589,-603534,0,0,0,226,315,230,267,207,315,318,263,293,196,218,138,0,
2,1775671647504,1172,507,12782,1813048,-79412,-274889,0,0,0,519,570,302,497,517,544,407,229,393,277,185,587,0,
1,1775671647520,15386,-50710,14041,-1532050,-1475850,708603,0,0,0,226,308,215,270,207,295,334,294,278,201,274,109,0,
2,1775671647520,1019,411,13385,2318844,-117286,-263893,0,0,0,522,568,276,501,532,549,370,227,404,275,185,596,0,
1,1775671647536,16668,-44254,16774,845437,858876,1064127,0,0,0,226,280,182,268,190,267,394,372,268,246,341,102,0,
2,1775671647536,1478,430,14357,2817310,-158824,-268780,0,0,0,532,569,261,507,543,555,327,219,402,269,179,598,0,
1,1775671647552,3594,-14836,18205,3258355,3588222,552222,0,0,0,235,257,158,269,176,251,444,437,252,284,390,86,0,
2,1775671647552,2349,445,15812,3533244,-249233,-359188,0,0,0,538,570,256,496,537,548,288,209,389,269,179,602,0,
1,1775671647568,-6489,12371,14218,4901582,4878369,74525,0,0,0,246,248,147,281,168,252,464,464,258,329,415,83,0,
2,1775671647568,3034,579,17228,4344473,-371406,-549778,0,0,0,536,564,252,492,534,545,266,188,389,264,176,593,0,
1,1775671647584,-3862,10126,13912,5881410,3705508,-219911,0,0,0,247,249,146,292,165,267,472,472,280,372,426,88,0,
2,1775671647584,3732,746,19090,5181358,-475253,-779464,0,0,0,530,555,257,487,526,541,257,166,399,249,165,558,0,
1,1775671647600,3555,-2368,22474,6035348,1072679,-103847,0,0,0,247,258,158,302,172,285,483,483,293,397,432,93,0,
2,1775671647600,4455,741,22703,6245486,-571769,-1072679,0,0,0,510,530,248,481,515,537,257,162,391,229,150,485,0,
1,1775671647616,2938,-4264,26479,4775744,-414166,583987,0,0,0,252,277,190,316,190,311,492,493,306,410,437,110,0,
2,1775671647616,6226,440,28102,7413460,-449596,-1373225,0,0,0,445,510,226,471,495,510,264,166,367,216,143,420,0,
1,1775671647632,-4034,-818,20473,2740341,-360410,770911,0,0,0,261,296,228,333,207,347,502,501,324,417,448,153,0,
2,1775671647632,7523,1440,31983,8352971,-68416,-1725083,0,0,0,378,480,212,431,455,470,279,172,339,192,131,371,0,
1,1775671647648,-4977,268,11744,1321912,-40317,48869,0,0,0,283,300,251,355,214,375,513,512,332,422,464,217,0,
2,1775671647648,8289,3857,32634,9032253,465479,-2185675,0,0,0,308,446,220,368,404,417,297,222,295,145,113,290,0,
1,1775671647664,-2871,-181,6925,596204,127059,-312763,0,0,0,314,306,250,371,213,373,530,522,333,451,484,242,0,
2,1775671647664,8758,6068,31136,9459859,1051909,-2717128,0,0,0,275,429,230,339,384,390,315,257,275,115,100,217,0,
1,1775671647680,-2081,-224,8509,290771,219911,-144164,0,0,0,320,319,260,376,216,385,543,525,339,452,485,264,0,
2,1775671647680,9983,9763,22158,9376781,1098335,-3400075,0,0,0,278,430,237,342,376,391,324,286,280,116,106,203,0,
1,1775671647696,-2368,507,10471,87964,279776,0,0,0,0,320,322,258,365,219,385,553,523,344,450,486,302,0,
2,1775671647696,9638,11447,14711,8284554,184481,-4050036,0,0,0,281,435,238,344,376,394,321,301,279,115,112,203,0,
1,1775671647712,-2359,1024,10457,36651,254119,2443,0,0,0,329,327,265,370,220,393,554,517,340,442,475,307,0,
2,1775671647712,5053,15951,10720,5491678,-851546,-3773925,0,0,0,278,437,237,342,378,391,317,303,269,113,112,199,0,
1,1775671647728,-2215,1158,10031,95294,173485,4886,0,0,0,330,331,265,373,233,399,558,509,345,437,464,332,0,
2,1775671647728,1234,20751,8868,488692,-1747074,-1607797,0,0,0,277,437,236,343,380,390,318,301,263,114,112,199,0,
1,1775671647744,-2057,1014,9983,204028,79412,35430,0,0,0,327,331,258,374,244,398,558,497,344,431,447,335,0,
2,1775671647744,3766,16271,8667,-4061032,-2195449,1091005,0,0,0,274,438,235,344,380,391,320,301,263,116,113,199,0,
1,1775671647760,-2048,1024,10227,259006,-18325,53756,0,0,0,337,335,258,373,243,397,538,463,348,427,431,341,0,
2,1775671647760,7930,7968,7882,-6222273,-1973094,2340835,0,0,0,269,440,235,344,380,390,323,303,266,116,114,199,0,
1,1775671647776,-2096,1105,10476,299323,-103847,62308,0,0,0,336,337,254,380,248,401,541,451,354,424,421,348,0,
2,1775671647776,8762,4101,6384,-5987701,-1103222,1577254,0,0,0,267,443,237,345,383,392,324,305,267,122,117,199,0,
1,1775671647792,-2153,1072,10303,344527,-160046,62308,0,0,0,336,339,258,387,253,406,542,444,357,420,414,357,0,
2,1775671647792,7566,3177,5910,-5721363,-315206,651182,0,0,0,265,445,238,344,383,393,324,307,267,128,121,197,0,
1,1775671647808,-2230,875,9734,364075,-171042,57421,0,0,0,335,342,258,387,254,407,538,429,357,411,403,363,0,
2,1775671647808,5953,3283,6925,-5805663,128281,118507,0,0,0,265,446,240,345,385,395,326,310,268,116,116,200,0,
1,1775671647824,-2311,727,9423,333532,-135612,57421,0,0,0,331,345,251,385,258,410,537,418,357,403,394,369,0,
2,1775671647824,4852,3536,8580,-6122091,453262,79412,0,0,0,265,445,241,344,384,395,326,311,271,115,115,201,0,
1,1775671647840,-2321,689,9461,274889,-73303,59864,0,0,0,331,349,251,388,263,416,534,413,360,399,392,376,0,
2,1775671647840,3862,4034,10351,-6488610,853989,331088,0,0,0,263,445,240,344,384,394,325,309,271,114,115,201,0,
1,1775671647856,-2301,674,9509,219911,-3665,63529,0,0,0,335,358,251,392,264,419,530,409,361,393,388,379,0,
