sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt
2,1769098512352,-1287,1340,15424,2897944,-175929,-193033,0,0,0,246,436,186,361,369,367,501,510,270,260,397,207,0
2,1769098512368,2167,-1095,14300,2178345,-469144,-540004,0,0,0,252,442,199,367,365,369,527,546,277,375,486,230,0
2,1769098512384,2167,-291,12596,1469741,-511905,-57421,0,0,0,268,458,215,376,366,374,542,563,278,473,560,252,0
2,1769098512400,713,148,11337,616973,-388510,222354,0,0,0,295,479,231,393,378,388,554,557,282,495,580,277,0
2,1769098512416,526,119,10815,158824,-305432,90408,0,0,0,321,488,252,409,382,401,562,559,288,511,589,311,0
2,1769098512432,789,459,10299,-54977,-243124,-20769,0,0,0,342,496,276,408,380,406,570,564,295,528,590,333,0
2,1769098512448,947,780,10150,23212,-183259,-14660,0,0,0,363,508,268,413,389,405,577,572,299,532,593,327,0
2,1769098512464,894,760,10145,103847,-133168,3665,0,0,0,390,519,283,415,392,414,582,573,300,534,590,346,0
2,1769098512480,856,674,10136,130725,-116064,0,0,0,0,400,523,305,423,393,418,585,569,300,517,563,351,0
2,1769098512496,832,650,10136,131946,-101403,-6108,0,0,0,405,530,296,440,409,433,600,580,305,370,427,367,0
2,1769098512512,818,665,10131,142942,-65973,-8552,0,0,0,411,528,302,440,411,438,597,571,319,336,394,381,0
2,1769098512528,823,670,10131,167377,-25656,-9773,0,0,0,421,533,315,437,407,434,593,556,339,341,385,389,0
2,1769098512544,856,660,10136,202807,1221,-19547,0,0,0,425,535,323,436,409,433,591,540,336,326,352,398,0
2,1769098512560,885,622,10141,252898,19547,-31764,0,0,0,426,536,314,440,416,436,580,530,342,419,422,395,0
2,1769098512576,914,583,10136,295658,30543,-43982,0,0,0,428,542,301,445,431,439,580,520,350,386,379,409,0
2,1769098512592,952,526,10131,313984,28099,-52534,0,0,0,430,553,298,447,437,445,586,498,349,309,285,434,0
2,1769098512608,957,459,10126,328645,20769,-64751,0,0,0,431,559,294,446,435,450,586,471,353,296,254,451,0
2,1769098512624,938,411,10117,337197,7330,-74525,0,0,0,433,563,288,446,438,453,579,448,360,295,245,460,0
2,1769098512640,933,358,10102,340862,-17104,-78190,0,0,0,442,574,294,451,445,458,566,424,359,301,240,467,0
2,1769098512656,938,311,10102,348193,-48869,-79412,0,0,0,453,572,295,459,456,462,554,412,360,290,225,478,0
2,1769098512672,942,263,10131,366519,-70860,-80634,0,0,0,458,565,286,468,468,468,542,401,357,295,221,486,0
2,1769098512688,938,205,10169,398284,-97738,-80634,0,0,0,468,577,294,470,477,474,551,385,367,296,221,502,0
2,1769098512704,914,114,10126,422718,-114842,-75747,0,0,0,473,582,295,463,466,469,530,374,361,296,218,519,0
2,1769098512720,938,28,10098,443488,-116064,-75747,0,0,0,481,591,291,482,478,493,522,372,372,294,217,531,0
2,1769098512736,985,-9,10198,472809,-118507,-89186,0,0,0,490,593,280,483,484,491,519,376,376,300,218,538,0
2,1769098512752,1100,-47,10399,544891,-138055,-113620,0,0,0,497,601,273,486,495,495,524,379,385,296,214,545,0
2,1769098512768,1215,-114,10605,646295,-136833,-160046,0,0,0,497,603,257,492,500,492,523,375,404,297,214,555,0
2,1769098512784,1148,-143,10859,768468,-111177,-222354,0,0,0,494,607,241,508,518,510,518,375,407,300,223,567,0
2,1769098512800,918,-181,11323,956614,-78190,-255341,0,0,0,503,605,231,520,524,520,483,378,412,302,222,589,0
2,1769098512816,751,-253,11988,1230282,-39095,-250454,0,0,0,511,598,223,530,527,535,461,372,425,307,220,610,0
2,1769098512832,464,-263,12677,1604132,8552,-199142,0,0,0,515,598,220,537,541,554,459,364,433,309,221,618,0
2,1769098512848,205,-306,13299,2096489,69638,-87964,0,0,0,529,604,220,535,549,546,434,361,438,305,219,624,0
2,1769098512864,574,-454,13864,2572964,123394,6108,0,0,0,542,604,219,530,542,530,405,354,438,321,240,636,0
2,1769098512880,1617,-650,14649,3160616,96516,-17104,0,0,0,539,591,220,520,544,529,369,341,414,346,272,640,0
2,1769098512896,2584,-784,15577,3777590,-14660,-171042,0,0,0,540,588,228,522,549,554,340,323,420,297,217,623,0
2,1769098512912,3000,-899,17439,4462981,-151494,-390953,0,0,0,534,584,226,509,541,535,307,299,424,284,212,600,0
2,1769098512928,3814,-1215,20148,5324301,-317649,-630412,0,0,0,522,576,218,504,533,523,285,245,412,275,202,542,0
2,1769098512944,4580,-1966,24139,6301685,-474031,-880867,0,0,0,484,559,205,487,522,511,275,202,386,266,187,479,0
2,1769098512960,5010,-2440,27829,7184996,-469144,-1070235,0,0,0,448,532,192,467,493,488,272,179,368,257,180,451,0
2,1769098512976,5163,-1943,29810,7909483,-326202,-1264491,0,0,0,392,499,178,430,461,434,277,194,324,245,178,424,0
2,1769098512992,4929,378,31734,8437270,-141720,-1496619,0,0,0,313,460,185,387,418,393,298,228,295,212,168,340,0
2,1769098513008,7441,5451,31193,8483696,-223576,-1784948,0,0,0,252,436,172,359,390,363,317,264,294,175,156,248,0
2,1769098513024,10275,14505,23469,7876496,-328645,-2247984,0,0,0,238,435,161,348,384,349,312,282,283,156,151,209,0
2,1769098513040,9686,23436,13338,5845980,-326202,-2305405,0,0,0,242,436,164,343,376,345,306,282,264,152,149,203,0
2,1769098513056,7016,29605,9236,1142317,-271224,-1403768,0,0,0,240,430,159,339,362,338,311,280,255,152,147,195,0
2,1769098513072,4627,23340,12218,-3506366,-485026,37873,0,0,0,236,427,159,335,360,329,307,286,249,148,145,183,0
2,1769098513088,6044,12859,10222,-4951673,-808785,608421,0,0,0,231,426,162,332,359,329,303,294,246,147,150,183,0
2,1769098513104,7891,7887,6642,-5042081,-460592,285884,0,0,0,227,424,161,332,358,329,298,299,241,155,165,187,0
2,1769098513120,6350,8121,7336,-5545434,511905,-348193,0,0,0,233,431,163,325,352,317,295,307,238,158,175,180,0
2,1769098513136,3254,7843,10289,-6429967,1175304,-663399,0,0,0,223,425,153,329,361,321,293,314,235,172,223,179,0
2,1769098513152,1158,5876,12596,-6998072,1275486,-576656,0,0,0,218,423,153,329,362,322,288,315,229,169,234,175,0
2,1769098513168,1143,3685,13031,-6856351,1326799,-331088,0,0,0,224,421,159,330,366,327,295,338,239,158,194,182,0
2,1769098513184,971,2383,14051,-6561914,1576032,-91629,0,0,0,221,419,156,327,365,323,298,343,238,153,181,180,0
2,1769098513200,378,2459,16386,-6426302,1803274,163711,0,0,0,221,422,157,328,367,325,300,348,238,151,181,178,0
