sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt
1,1769098527088,-1158,344,9930,246789,-19547,70860,0,0,0,302,382,226,392,264,383,594,460,347,435,477,332,0
1,1769098527104,-1143,315,9949,273667,-9773,80634,0,0,0,316,373,234,398,258,400,596,435,356,428,457,360,0
1,1769098527120,-1119,277,9949,295658,2443,84299,0,0,0,307,405,234,410,277,416,596,421,369,433,457,381,0
1,1769098527136,-1115,224,9978,320093,14660,85521,0,0,0,304,421,230,418,292,424,597,391,365,427,447,402,0
1,1769098527152,-1162,186,10088,371406,19547,100181,0,0,0,308,423,229,428,305,436,599,364,361,418,427,426,0
1,1769098527168,-1239,124,10212,464257,39095,138055,0,0,0,311,438,233,436,319,452,594,357,386,406,420,451,0
1,1769098527184,-1277,33,10270,590095,89186,191811,0,0,0,318,463,227,436,334,466,585,341,417,392,405,482,0
1,1769098527200,-1306,-62,10423,739146,144164,248011,0,0,0,327,498,213,438,368,475,586,322,425,387,372,518,0
1,1769098527216,-1287,-210,10753,939510,202807,305432,0,0,0,356,530,222,446,399,492,578,346,437,367,364,542,0
1,1769098527232,-1028,-354,11356,1178969,155159,339641,0,0,0,390,549,194,477,425,520,551,324,426,362,333,565,0
1,1769098527248,-780,-440,12179,1441641,-26878,334754,0,0,0,394,541,198,504,465,535,539,325,419,368,354,589,0
1,1769098527264,-737,-521,12859,1783726,-167377,291993,0,0,0,396,546,198,503,476,539,518,331,434,337,329,597,0
1,1769098527280,-588,-626,13304,2194227,-201585,229685,0,0,0,419,547,198,516,473,537,485,324,442,319,322,608,0
1,1769098527296,-655,-756,13764,2613281,-182037,149051,0,0,0,456,551,203,517,480,551,446,318,433,315,326,623,0
1,1769098527312,-1641,-875,14893,3171612,-173485,157603,0,0,0,463,544,213,517,487,555,413,305,465,300,301,624,0
1,1769098527328,-2541,-827,16434,3850894,-102625,309097,0,0,0,477,533,213,512,484,563,366,276,480,280,262,619,0
1,1769098527344,-3359,-813,18104,4576602,36651,554665,0,0,0,491,513,215,508,465,563,320,253,467,255,229,573,0
1,1769098527360,-4402,-1277,21799,5646838,221133,927293,0,0,0,486,488,210,501,430,538,288,216,431,227,192,479,0
1,1769098527376,-6168,-2139,26049,6789156,362853,1286482,0,0,0,453,468,193,478,397,501,269,184,397,207,162,405,0
1,1769098527392,-8284,-3254,29284,7827627,493579,1726305,0,0,0,388,439,177,440,359,462,248,181,374,198,153,380,0
1,1769098527408,-8202,-2823,31461,8453153,757472,2190562,0,0,0,301,383,162,395,293,403,239,186,332,186,155,332,0
1,1769098527424,-8011,1392,31438,8442157,1302364,2460565,0,0,0,239,324,152,340,249,326,291,227,292,172,183,204,0
1,1769098527440,-10796,8442,27757,8190481,1670105,2637716,0,0,0,256,271,132,342,206,283,358,248,281,192,211,138,0
1,1769098527456,-14285,15582,19593,7646811,1317025,2877175,0,0,0,249,288,138,336,212,292,351,247,290,197,224,147,0
1,1769098527472,-11854,21033,12711,5518556,422718,2521651,0,0,0,265,287,139,337,203,283,343,235,283,210,240,156,0
1,1769098527488,-5178,24072,10782,954171,164933,818559,0,0,0,243,292,133,329,207,267,352,246,273,211,232,137,0
1,1769098527504,-2493,19325,11289,-3630982,1017701,-1525941,0,0,0,237,286,129,327,200,262,356,252,268,216,239,133,0
1,1769098527520,-8609,10294,8245,-5180137,1319468,-2378709,0,0,0,236,283,136,325,198,269,350,259,271,212,257,128,0
1,1769098527536,-11840,5537,5092,-4866152,117286,-1500285,0,0,0,233,276,134,322,195,264,345,264,267,211,268,122,0
1,1769098527552,-6786,5508,5857,-4691445,-1145983,-273667,0,0,0,232,273,131,319,195,262,341,276,262,207,279,122,0
1,1769098527568,-1541,5881,8255,-5139820,-1398881,205250,0,0,0,230,273,132,317,201,265,337,292,262,199,286,120,0
1,1769098527584,-775,5206,10275,-5782450,-1109331,-64751,0,0,0,225,271,137,317,200,267,337,293,264,199,287,121,0
1,1769098527600,-1584,4024,11557,-6157521,-1218065,-355523,0,0,0,226,268,144,317,192,269,342,280,267,209,293,128,0
1,1769098527616,-1493,3058,12849,-6307794,-1602910,-489913,0,0,0,234,266,132,324,192,255,348,283,257,220,300,121,0
1,1769098527632,-875,2522,14831,-6456845,-1819156,-586430,0,0,0,227,276,129,318,203,253,344,306,255,213,308,122,0
1,1769098527648,-765,2100,17157,-6652322,-1921782,-706160,0,0,0,227,278,129,316,206,254,335,318,254,202,320,110,0
1,1769098527664,-713,1363,19841,-6836803,-2030516,-872315,0,0,0,219,277,129,319,206,258,334,312,259,200,311,110,0
1,1769098527680,-670,502,22368,-6919881,-2089159,-1127657,0,0,0,219,279,153,312,203,271,333,310,268,193,309,118,0
1,1769098527696,-1411,-349,25431,-6911329,-2054950,-1528384,0,0,0,225,278,137,317,199,259,338,300,259,198,288,112,0
1,1769098527712,-3048,-1885,29820,-6963863,-2032959,-2142915,0,0,0,220,287,131,317,205,257,341,301,258,207,281,114,0
1,1769098527728,-4536,-6101,33706,-7180110,-2069611,-2795319,0,0,0,217,297,140,314,211,264,343,306,263,201,288,113,0
1,1769098527744,-5733,-15534,34816,-7265631,-2048842,-3000570,0,0,0,227,296,136,319,212,263,343,305,261,202,302,109,0
1,1769098527760,-6771,-28920,31744,-6834360,-1890017,-2505769,0,0,0,227,304,129,325,220,265,349,300,260,218,308,108,0
1,1769098527776,-4350,-41564,22890,-5475796,-1861917,-1082453,0,0,0,219,316,127,319,238,267,357,298,264,233,310,108,0
1,1769098527792,7427,-47580,14223,-3341432,-1857030,526565,0,0,0,221,308,125,312,242,264,359,301,264,239,317,107,0
1,1769098527808,16496,-49949,10351,-1417207,-1032362,1451415,0,0,0,223,289,125,330,210,263,363,314,258,249,338,102,0
1,1769098527824,15434,-48111,10921,263893,496022,1659109,0,0,0,224,264,115,329,191,251,398,375,237,288,409,87,0
1,1769098527840,6235,-30236,16750,2078163,1844813,1362229,0,0,0,216,213,106,283,169,257,447,462,232,361,441,97,0
1,1769098527856,-4245,5972,19956,4135557,3519805,487470,0,0,0,231,197,111,296,163,235,479,479,240,412,466,94,0
1,1769098527872,-4254,11112,16506,5966931,3238807,-615752,0,0,0,257,205,109,343,161,249,512,511,244,485,498,89,0
1,1769098527888,3474,-1847,21272,6757391,1229060,-1072679,0,0,0,239,270,114,342,193,262,527,527,260,510,511,93,0
1,1769098527904,3441,-5192,23685,4822170,660956,-92851,0,0,0,232,294,128,345,201,288,538,539,278,523,523,116,0
1,1769098527920,-1541,-2282,18516,2538755,722042,376292,0,0,0,243,305,146,357,208,320,556,557,310,533,533,155,0
1,1769098527936,-3378,421,11639,1142317,621860,-50090,0,0,0,252,302,194,378,220,360,569,570,344,544,544,211,0
1,1769098527952,-1325,-138,10021,513126,277332,-289550,0,0,0,262,305,213,379,231,366,591,573,342,566,566,242,0
1,1769098527968,-521,-363,10543,172263,98960,-131946,0,0,0,280,323,217,372,235,357,613,569,322,584,590,252,0
1,1769098527984,-1201,244,10413,47647,80634,17104,0,0,0,295,334,228,375,236,358,621,570,312,586,600,260,0
1,1769098528000,-1507,569,9978,24434,58643,19547,0,0,0,298,340,236,382,240,365,621,577,317,583,598,273,0
1,1769098528016,-1354,521,9954,61086,10995,0,0,0,0,297,351,246,382,246,375,622,575,331,582,594,285,0
1,1769098528032,-1268,497,10078,111177,-17104,14660,0,0,0,303,342,267,383,235,386,615,546,336,576,588,286,0
1,1769098528048,-1268,512,10107,168598,-37873,41538,0,0,0,300,349,271,386,239,390,604,527,343,559,578,292,0
1,1769098528064,-1277,488,10002,207694,-62308,43982,0,0,0,298,356,278,386,236,392,591,514,344,525,553,308,0
1,1769098528080,-1292,445,9925,226020,-79412,42760,0,0,0,297,356,259,389,236,403,584,487,367,512,543,330,0
1,1769098528096,-1306,387,9892,226020,-78190,42760,0,0,0,294,369,231,389,252,397,580,478,369,487,535,329,0
1,1769098528112,-1316,349,9863,210137,-58643,46425,0,0,0,295,363,235,389,243,408,578,471,368,473,521,329,0
1,1769098528128,-1320,330,9830,193033,-41538,52534,0,0,0,293,365,228,391,248,402,579,464,355,472,521,316,0
1,1769098528144,-1301,306,9801,175929,-28099,58643,0,0,0,288,367,223,393,249,394,580,455,347,464,511,310,0
1,1769098528160,-1268,277,9815,160046,-15882,61086,0,0,0,288,360,224,391,245,396,583,447,353,460,503,318,0
1,1769098528176,-1253,287,9863,155159,-6108,61086,0,0,0,287,355,225,395,243,404,589,450,359,457,505,337,0
1,1769098528192,-1253,291,9906,171042,0,61086,0,0,0,290,355,224,401,242,410,598,448,362,452,494,357,0
1,1769098528208,-1249,248,9930,200363,0,64751,0,0,0,298,360,222,405,246,412,601,426,366,452,473,370,0
1,1769098528224,-1277,201,9954,228463,-2443,74525,0,0,0,299,371,225,409,262,415,595,409,374,475,456,386,0
1,1769098528240,-1344,186,9983,279776,-3665,95294,0,0,0,312,387,234,415,283,419,601,406,394,510,415,405,0
1,1769098528256,-1416,191,10040,361632,8552,130725,0,0,0,323,410,245,437,307,446,610,397,420,446,412,456,0
1,1769098528272,-1445,124,10203,488692,45204,183259,0,0,0,336,431,248,433,326,462,618,367,417,415,414,512,0
1,1769098528288,-1416,38,10471,657290,106290,240680,0,0,0,351,459,217,470,352,477,602,338,420,400,389,533,0
1,1769098528304,-1383,-71,10916,889419,188146,285884,0,0,0,375,485,203,489,378,502,584,322,417,397,397,541,0
1,1769098528320,-1301,-229,11816,1233947,278554,316428,0,0,0,394,507,202,504,402,542,558,323,445,379,373,572,0
1,1769098528336,-981,-315,13151,1696983,221133,313984,0,0,0,402,524,199,509,438,546,546,324,449,380,321,587,0
1,1769098528352,-626,-363,13988,2195449,-69638,252898,0,0,0,409,526,200,516,449,546,510,323,456,349,309,607,0
1,1769098528368,-894,-421,14644,2701246,-254119,179594,0,0,0,430,532,202,514,462,542,462,322,445,333,303,620,0
1,1769098528384,-1631,-469,15515,3253468,-212581,173485,0,0,0,461,532,206,515,481,546,419,313,442,315,281,625,0
1,1769098528400,-2684,-430,16812,4003610,-47647,322536,0,0,0,473,516,209,511,469,561,362,281,468,279,254,605,0
1,1769098528416,-3498,-320,18501,4818505,114842,596204,0,0,0,467,503,202,501,450,563,310,247,485,255,237,553,0
1,1769098528432,-4484,-780,22349,5913175,256563,968832,0,0,0,461,491,187,496,443,538,294,227,459,245,220,479,0
1,1769098528448,-6164,-1708,26245,6958976,351858,1295034,0,0,0,431,447,182,469,385,505,276,188,413,214,165,395,0
1,1769098528464,-7322,-2546,28561,7823961,456927,1656666,0,0,0,347,419,167,415,349,447,257,182,375,207,159,369,0
1,1769098528480,-6432,-2105,30040,8341975,733038,2009746,0,0,0,296,364,179,361,264,393,247,192,333,189,158,313,0
1,1769098528496,-5881,842,30643,8326093,1312138,2185675,0,0,0,236,310,136,332,224,295,329,232,286,192,193,187,0
1,1769098528512,-9428,8111,26685,7943691,1732413,2235766,0,0,0,253,280,146,331,207,298,354,260,302,198,249,162,0
1,1769098528528,-12634,14874,19143,7326717,1543045,2425134,0,0,0,252,275,137,333,196,282,359,248,285,203,236,138,0
1,1769098528544,-12797,19956,12179,5635842,792903,2525316,0,0,0,241,276,144,334,195,293,350,245,285,212,232,147,0
1,1769098528560,-6173,22636,10830,641408,199142,1462411,0,0,0,239,275,139,331,195,276,344,241,274,220,246,144,0
1,1769098528576,-2407,17774,10916,-3426953,772133,-166155,0,0,0,240,277,133,331,195,261,353,253,266,224,252,129,0
1,1769098528592,-6637,10284,7753,-4392121,1180191,-977384,0,0,0,232,290,132,327,207,259,355,290,263,219,263,125,0
1,1769098528608,-10691,5723,4393,-4078136,353080,-733038,0,0,0,229,290,131,325,212,260,353,304,266,218,279,128,0
1,1769098528624,-7212,6317,5455,-4150218,-742812,-65973,0,0,0,237,272,129,333,197,260,360,283,268,225,282,126,0
1,1769098528640,-3321,6546,7901,-4895474,-1023810,75747,0,0,0,237,273,126,334,197,253,355,291,251,225,286,119,0
1,1769098528656,-3704,5336,9198,-5517334,-940732,-234572,0,0,0,233,269,131,325,200,261,343,294,257,218,299,123,0
1,1769098528672,-4493,3914,10184,-5845980,-1220508,-477696,0,0,0,227,272,134,326,197,263,347,313,253,217,293,124,0
1,1769098528688,-3957,2756,11567,-5925392,-1723861,-597426,0,0,0,220,273,126,328,203,259,348,321,253,216,303,127,0
1,1769098528704,-2770,2182,13720,-6036570,-1958433,-724486,0,0,0,215,274,121,327,214,256,340,312,251,218,314,125,0
1,1769098528720,-2445,1943,16065,-6260146,-2039068,-878424,0,0,0,216,279,125,324,219,256,339,311,253,217,316,123,0
1,1769098528736,-2837,1593,18769,-6604674,-2128254,-1010371,0,0,0,219,282,129,321,219,256,345,314,257,218,318,116,0
1,1769098528752,-3053,526,21631,-6910107,-2300518,-1089783,0,0,0,220,279,128,321,211,255,349,310,256,219,315,113,0
1,1769098528768,-3172,-746,24637,-7028615,-2443460,-1251052,0,0,0,221,278,130,320,208,258,346,303,258,216,305,115,0
1,1769098528784,-3230,-2268,28265,-6987076,-2516764,-1662775,0,0,0,221,279,133,319,207,264,344,302,262,213,299,117,0
1,1769098528800,-2799,-5082,31959,-6995628,-2557081,-2290744,0,0,0,222,285,134,322,212,266,348,308,265,213,302,115,0
1,1769098528816,-2081,-12758,34390,-7001737,-2421469,-2945592,0,0,0,222,295,133,312,231,261,352,311,265,216,314,113,0
1,1769098528832,-3804,-24268,32462,-6706078,-2019520,-2869844,0,0,0,220,300,133,295,240,256,355,307,265,223,324,114,0
1,1769098528848,-5522,-36697,24388,-5650503,-1930334,-1474628,0,0,0,223,311,134,326,211,268,356,308,264,235,324,114,0
