surface,source_user,hardness,evenness
soft,Kristian,42.79571783771378,15.608196483069323
soft,Kristian,18.19413138683986,14.02412440052318
soft,Kristian,60.83952485782114,24.109867751780264
soft,Kristian,53.90646130317956,9.271908152884755
soft,Kristian,63.435069506933274,6.474349658479872
soft,Kristian,23.84310272910624,53.80031972097079
soft,Kristian,24.39588401164776,18.231361720680134
soft,Kristian,31.586083726176824,8.901322482197354
soft,Kristian,35.1676070501243,8.501671268710943
soft,Kristian,69.36685479254602,41.94157825897399
soft,Kristian,56.15598022439507,9.766022380467955
soft,Kristian,36.11378580520251,24.262461851475077
soft,Kristian,46.57213094629897,39.492806278157246
soft,Kristian,24.586504819200936,41.621857288184856
soft,Kristian,34.220580473348235,26.035459962214798
soft,Kristian,27.5920476665043,13.123092573753814
soft,Kristian,44.592254064661155,23.964540037785206
soft,Kristian,27.63587034722827,13.915128615026887
soft,Kristian,13.841292976757941,44.49207963958727
soft,Kristian,46.64788125741139,34.755122801918326
soft,Kristian,29.118482475737768,51.64946955384392
soft,Kristian,49.68600738112828,16.945211451823862
soft,Kristian,26.245207775384483,62.251126289783464
soft,Kristian,33.63635294478418,68.48568522017149
soft,Kristian,55.67390658255651,52.841156808603394
soft,Kristian,52.333736199995094,43.85263769800901
soft,Kristian,31.251778704912443,35.40183112919634
soft,Kristian,71.13429929999143,47.90728091847115
soft,Kristian,28.186711722035785,14.518238628106381
soft,Kristian,35.11809607019573,10.870513006830402
soft,Kristian,31.673611903844616,18.769074262461853
soft,Kristian,36.11993080734772,9.257375381485248
soft,Kristian,63.79260677652818,12.440052317977038
soft,Kristian,49.17630938683475,32.11015840720825
soft,Kristian,37.52861322938642,52.492370295015256
soft,Kristian,43.85625020805474,5.813108559802354
soft,Kristian,37.78192106518901,12.113064961488156
soft,Kristian,52.51917324726069,9.87501816596425
soft,Kristian,33.92921035600919,28.56416218572882
soft,Kristian,20.07076406969544,38.58450806568813
soft,Kristian,49.469643643817804,18.456619677372473
soft,Kristian,55.68707866476007,20.483941287603546
soft,Kristian,10.514305067555362,62.316523761081235
soft,Kristian,11.83741595647681,14.619968027902921
soft,Kristian,26.58703446839929,35.00944630140968
soft,Kristian,22.306889922153466,21.95901758465339
soft,Kristian,62.76266706710681,14.365644528411567
soft,Kristian,48.74599852667334,71.59569829966574
soft,Kristian,29.334120897650738,23.10710652521436
soft,Kristian,29.28888457848961,41.04054643220462
soft,Kristian,18.163072036865664,54.468827205348056
soft,Kristian,21.67445954804102,62.51998256067432
soft,Kristian,8.986006249954679,67.72998110739718
soft,Kristian,19.688778475763506,38.94782735067577
soft,Kristian,54.97708889623401,51.242551954657756
soft,Kristian,35.9906951543092,17.126871094317686
soft,Kristian,49.468110761284436,10.892312163929661
soft,Kristian,31.258630379693276,17.53378869350385
soft,Kristian,9.69187087265327,71.9590175846534
soft,Kristian,14.635313865067046,46.06888533643366
