surface,source_user,hardness,evenness
grass,Kristian,53.10866120393355,2.7999408983451537
grass,Kristian,38.03516622852056,5.3117612293144205
grass,Kristian,36.90775598979586,7.5576241134751765
grass,Kristian,50.883593481486656,7.638888888888889
grass,Kristian,52.638442920247876,15.418144208037827
grass,Kristian,40.960267331783726,16.60756501182033
grass,Kristian,35.98365458144189,19.98374704491726
grass,Kristian,38.3346620460143,9.005614657210401
grass,Kristian,51.49163517476574,23.75886524822695
grass,Kristian,68.80017827147184,48.28605200945626
grass,Kristian,28.217298841390175,51.30023640661938
grass,Kristian,17.4640262716286,13.305260047281322
grass,Kristian,25.638309155797952,18.003841607565015
grass,Kristian,31.14106493230772,19.592198581560282
grass,Kristian,47.19015564964087,31.85579196217494
grass,Kristian,48.25712035582691,24.002659574468087
grass,Kristian,42.61630341410127,39.694148936170215
grass,Kristian,38.099616315884795,18.698286052009454
grass,Kristian,24.47790708796082,12.625591016548462
grass,Kristian,42.8574281316238,16.371158392434985
grass,Kristian,32.071146535358444,16.34899527186761
grass,Kristian,43.96889120155907,48.14568557919622
grass,Kristian,25.41160449529743,36.886820330969265
grass,Kristian,33.13945884678291,29.144503546099294
grass,Kristian,17.808597951625767,26.02689125295508
grass,Kristian,33.415751255983125,34.22724586288416
grass,Kristian,31.36873311250949,44.895094562647756
grass,Kristian,41.99695086036739,57.395094562647756
grass,Kristian,24.92637620575845,56.92966903073287
grass,Kristian,57.84734161260432,11.450945626477543
grass,Kristian,15.072525255051481,28.981973995271872
grass,Kristian,23.935619137269526,17.109929078014186
grass,Kristian,41.15145294333068,37.928486997635936
grass,Kristian,25.355540244050793,40.817080378250594
grass,Kristian,41.07557121927214,23.515070921985814
grass,Kristian,52.73951970654728,50.923463356974
grass,Kristian,30.087328459760602,29.499113475177307
grass,Kristian,32.926486842363744,26.610520094562645
grass,Kristian,38.310790045589656,49.30555555555556
paved,Kristian,56.37056328289554,33.80614657210402
paved,Kristian,57.437023422113185,50.18469267139481
paved,Kristian,64.2061375176065,39.97488179669031
paved,Kristian,54.353120298638736,59.33806146572104
paved,Kristian,54.28938336117318,59.663120567375884
paved,Kristian,65.94578272802542,61.90898345153665
paved,Kristian,61.45372440780719,40.78014184397163
paved,Kristian,59.72666577700983,44.23020094562648
paved,Kristian,39.85117944532782,53.90070921985816
paved,Kristian,60.24779820357266,50.14036643026005
paved,Kristian,58.2824775175437,50.26595744680851
paved,Kristian,65.05393921196688,50.91607565011821
paved,Kristian,56.95840449281688,44.4887706855792
paved,Kristian,46.62505862810258,38.12795508274232
paved,Kristian,38.492767436557706,45.84810874704492
grass,Kristian,39.83017577214543,50.85697399527187
grass,Kristian,25.81022603440608,43.8386524822695
grass,Kristian,33.171733384275676,17.84869976359338
grass,Kristian,54.2021668613626,32.84574468085106
grass,Kristian,51.01326465117189,24.298167848699766
grass,Kristian,26.188309374979678,17.58274231678487
grass,Kristian,49.99965647941155,41.39332151300236
grass,Kristian,53.91516748860413,52.64479905437353
grass,Kristian,35.431634760017474,33.961288416075654
grass,Kristian,45.82880318754721,34.07949172576832
