sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt
1,1773244819312,-4350,1014,18501,-6384763,-2018298,-792903,0,0,0,232,353,215,300,231,328,337,284,277,198,253,147,0
2,1773244819312,6896,8260,6637,-5753128,-1150870,1941329,0,0,0,262,446,197,366,403,371,325,316,274,140,144,194,0
1,1773244819344,-5005,-19,24895,-6331007,-2343279,-805120,0,0,0,236,351,211,309,233,327,344,277,276,200,247,146,0
2,1773244819344,4350,3871,5374,-5067738,-215024,563217,0,0,0,262,445,197,366,405,371,329,321,270,140,147,192,0
1,1773244819360,-5632,-1651,29265,-6505714,-2443460,-1546710,0,0,0,237,353,214,309,231,328,333,268,280,202,244,149,0
2,1773244819360,4034,4402,6513,-5368283,-285884,85521,0,0,0,257,445,194,367,403,371,331,323,271,136,146,190,0
1,1773244819376,-5738,-5781,32806,-6658431,-2662150,-2528982,0,0,0,241,354,218,312,230,329,333,264,281,205,246,150,0
2,1773244819376,4517,4761,7585,-5771454,128281,-141720,0,0,0,262,448,201,366,404,373,329,324,272,139,146,190,0
1,1773244819392,-5470,-15912,33668,-6579018,-2631607,-3293785,0,0,0,240,352,217,312,228,334,342,261,284,204,242,146,0
2,1773244819392,4010,4958,8963,-6030461,781907,-195476,0,0,0,261,446,199,365,405,371,329,324,274,142,149,191,0
1,1773244819408,-5943,-26853,29868,-6137973,-2178345,-3011565,0,0,0,237,353,211,317,225,334,356,259,281,212,246,144,0
2,1773244819408,2957,4714,10485,-6089104,1222952,65973,0,0,0,261,447,203,364,403,372,327,322,278,198,180,193,0
1,1773244819424,-2158,-37870,21493,-4817283,-2140471,-1379333,0,0,0,236,359,219,307,230,335,334,266,287,198,247,145,0
2,1773244819424,2397,4178,12199,-6089104,1521054,505796,0,0,0,261,447,201,366,405,372,330,322,274,176,166,191,0
1,1773244819440,8423,-43574,16027,-3128851,-2288301,276111,0,0,0,233,360,212,309,232,334,346,282,289,197,249,141,0
2,1773244819440,2498,3771,14228,-6140417,1717753,948062,0,0,0,261,447,200,367,408,372,333,324,273,139,145,189,0
1,1773244819456,18726,-45848,14682,-1414763,-1307251,1163087,0,0,0,221,359,196,304,228,331,366,282,285,242,300,129,0
2,1773244819456,2895,3665,16759,-6385985,1854586,1203404,0,0,0,261,449,201,364,406,372,332,326,275,138,145,190,0
1,1773244819472,15520,-40540,17004,514348,1178969,1166752,0,0,0,222,327,196,293,220,303,391,391,278,295,395,124,0
2,1773244819472,3541,3287,19368,-6692639,1987755,1302364,0,0,0,259,447,202,363,405,371,334,327,274,140,147,192,0
1,1773244819488,3239,-17903,17989,2895501,3637091,977384,0,0,0,235,301,162,288,189,275,451,455,269,366,426,113,0
2,1773244819488,4307,2450,22464,-6940650,2190562,1286482,0,0,0,260,446,205,365,404,373,337,328,278,139,147,190,0
1,1773244819504,-5250,6441,15108,4641354,4272391,640186,0,0,0,248,298,173,286,175,281,483,484,270,404,447,105,0
2,1773244819504,4790,1435,27327,-6961420,2383596,1368338,0,0,0,262,447,205,365,406,376,337,325,282,136,144,188,0
1,1773244819520,-2895,7274,16104,5420818,2950479,211359,0,0,0,238,298,179,294,177,300,507,508,276,426,473,103,0
2,1773244819520,5178,-698,32007,-7001737,2345722,1811826,0,0,0,260,445,204,365,414,378,337,320,278,138,146,190,0
1,1773244819536,2569,-1229,21770,5326744,994488,155159,0,0,0,236,311,185,307,201,305,520,521,286,441,487,100,0
2,1773244819536,5417,-6293,34591,-7100697,2484999,2414139,0,0,0,264,445,201,369,412,376,345,320,277,142,145,192,0
1,1773244819552,153,-2388,22526,4006054,212581,559552,0,0,0,250,321,223,319,211,318,535,535,295,457,497,118,0
2,1773244819552,4469,-17295,34864,-6907664,2783102,2701246,0,0,0,268,448,200,371,412,377,343,319,275,146,146,191,0
1,1773244819568,-3522,-799,17205,2427578,140499,419053,0,0,0,269,320,267,336,192,348,556,556,304,480,512,157,0
2,1773244819568,3651,-31179,29590,-5777563,2134363,2054950,0,0,0,264,455,193,373,404,374,343,319,275,154,149,215,0
1,1773244819584,-3594,210,11107,1182635,97738,-64751,0,0,0,294,326,295,353,188,378,565,562,324,502,521,190,0
2,1773244819584,2297,-42699,20239,-3966958,1532050,482583,0,0,0,260,455,187,375,408,373,347,319,275,158,151,224,0
1,1773244819600,-2096,-52,9384,496022,15882,-199142,0,0,0,308,336,321,356,201,411,569,556,341,521,535,225,0
2,1773244819600,-4144,-47197,14362,-2113593,1572367,-1599245,0,0,0,260,456,185,378,410,373,345,319,273,158,150,225,0
1,1773244819616,-1837,167,10016,172263,59864,-97738,0,0,0,318,354,297,378,220,400,576,556,333,529,544,233,0
2,1773244819616,-12361,-45852,15898,-625526,795346,-2740341,0,0,0,261,447,194,376,407,377,364,374,273,151,171,189,0
