mean_total,peak_total,mean_fore,mean_heel,heel_fore_ratio,dip_depth,load_first_frac,push_peak,load_slope,unload_slope,fore_early_frac,fore_heel_toff,stance_frac,step_dur,spatial_entropy_ff,spatial_entropy_stance,participation_ff,active_sensors,cop_wander,press_jitter,accel_spec_centroid,accel_hf,accel_spec_entropy,accel_zcr,accel_jerk_ratio,accel_mag_strike,gyro_hf,gyro_peak_norm,source_user,source_recording,surface,tiltA_s2s,tiltB_s2s
3262.0793650793653,4543.0,1237.7619047619048,594.8730158730159,0.48060375229189556,0.5063272946444163,0.4798158779849348,1.312659662986007,0.11791652445433787,-0.007563724430459162,0.5127874928310487,-0.48,1.0,1.008,0.9614980259843796,0.9534855389098261,0.8465814058955585,12.0,0.05744125176617916,0.006742438662451859,3.2795336996438826,0.11180988711611288,0.5274729378604327,0.06451612903225806,0.48184793851738517,32878.370184667,0.09802127468431437,2.4555486939005564,Catherine,REC_0811_00000_new.csv,paved,0.8170669554840135,0.44370782295829614
3379.135593220339,4369.0,1347.406779661017,590.2542372881356,0.43806684528943424,0.40479538164784634,0.4931144863869326,1.2589018352899684,0.07488933708296441,-0.0052422535958075445,0.49552862166755507,-0.72,1.0,0.944,0.931108750240627,0.9745830003472062,0.7637167725827713,11.0,0.05520588918552761,0.008309452043683606,3.366816689505825,0.15895566270506958,0.5118978929034246,0.10344827586206896,0.5325583372679707,34033.00218905173,0.11417664292771512,1.8838620746646033,Catherine,REC_0811_00000_new.csv,paved,0.24720519198648777,0.5955598547147528
3320.9242424242425,4624.0,1278.2727272727273,589.4242424242424,0.46110992579913196,0.5250114755194402,0.4664059937986084,1.3923834638947177,0.0673343408564655,-0.01962817237341885,0.47744768098379153,-0.46,1.0,1.056,0.9580234713443085,0.9593341199112029,0.8390637543503163,12.0,0.07052725650412359,0.00983150440193076,3.0883994676098667,0.11549485113070494,0.5085260494803382,0.09230769230769231,0.49785356286884913,38872.719071348736,0.07037808884824268,2.674493843547071,Catherine,REC_0811_00000_new.csv,paved,1.5469832028636972,2.4485595926959305
3241.095238095238,4788.0,1259.936507936508,583.9047619047619,0.46343983067893074,0.5415196156752977,0.46611030048199686,1.3718529681530311,0.10706887106689855,-0.03378802412049953,0.4927388103658263,-0.5,1.0,1.008,0.9655053501638364,0.9604622498995337,0.8637491661890547,12.0,0.07451035099200876,0.009066330414317243,3.270481534439558,0.14298713482035846,0.5323952703447246,0.0967741935483871,0.4975278178286425,31901.64964386638,0.0779223433989103,2.1522300330117132,Catherine,REC_0811_00000_new.csv,paved,1.3116817370416114,2.2549513806963457
3152.491525423729,4525.0,1233.7288135593221,567.8644067796611,0.4602830059070318,0.5135280192813005,0.48579901582447105,1.37383398656924,0.16259248421052352,-0.05755085143460581,0.5072741227101639,-0.56,1.0,0.944,0.9606113801005265,0.9540742279495532,0.844817128848951,12.0,0.08050370626953256,0.013344775774066295,3.278786390844075,0.15474535286137875,0.5162208115541199,0.10344827586206896,0.5550699154630396,36153.27147022798,0.08111741197501426,1.724614141711284,Catherine,REC_0811_00000_new.csv,paved,0.4036165892444052,1.6667980208613373
3223.823529411765,4348.0,1229.25,593.2352941176471,0.48259938508616185,0.48684828155127025,0.4958110394854378,1.3322689535622179,0.10654733200639432,-0.026157303538139387,0.5081779013794829,-0.48,1.0,1.088,0.9533262316582446,0.9526850425020834,0.8288264195883044,12.0,0.06467623973089644,0.009339148824642405,3.1672465471892086,0.15159643102920342,0.5330120005925415,0.08955223880597014,0.4790463044946526,35954.79247610811,0.054190557504094294,2.3275816705311905,Catherine,REC_0811_00000_new.csv,paved,0.15890186366827475,0.21887964978521604
3188.809523809524,4587.0,1242.6507936507937,571.4126984126984,0.4598336888624041,0.5340870164252999,0.47462867475022086,1.402359441498851,0.12260989216111207,-0.004108756173266115,0.4923835788021057,-0.56,1.0,1.008,0.9528250314228038,0.9551167887725663,0.8231837008676769,12.0,0.06815155211983605,0.008876689466919977,3.082718905513713,0.1170601111002818,0.511343902407125,0.0967741935483871,0.511190361273692,33177.84241025929,0.053334216009282454,2.0614564723387785,Catherine,REC_0811_00000_new.csv,paved,0.0633292096257203,0.3157037888956509
3175.6615384615384,4493.0,1221.5384615384614,574.2307692307693,0.47008816120868324,0.5188342867811286,0.48532657415952835,1.4110445794451467,0.14762792597777463,-0.007557480452283771,0.5107154476364967,-0.5,1.0,1.04,0.9578786841533854,0.9496523193786758,0.8369165808874067,12.0,0.06490261110398726,0.009110055954309302,3.3652820320975336,0.14093707109367473,0.5478652468774032,0.09375,0.5048265557908348,33532.72410646054,0.056707703123677844,2.1973138013715063,Catherine,REC_0811_00000_new.csv,paved,0.21521759564294166,0.4331278076650438
3174.377049180328,4668.0,1237.2622950819673,563.1311475409836,0.4551428987846281,0.5255058324755826,0.4737144381395721,1.3616619905134855,0.2317407924968915,-0.0034331016810005277,0.48933924686232233,-0.54,1.0,0.976,0.9502989104293588,0.9514544142659243,0.8208135295125878,12.0,0.07238694715731396,0.011020881089689225,3.274953331867815,0.16086915062512092,0.5229653506243597,0.1,0.53234390915182,34471.58274579222,0.08617458291129737,1.84547666284129,Catherine,REC_0811_00000_new.csv,paved,0.4509523788386702,0.5249411024975786
3305.9545454545455,4826.0,1292.8484848484848,553.3484848484849,0.4280072192008691,0.5563148594427859,0.46294574158025803,1.4597901857525386,0.07339878933243282,-0.014167386166352935,0.4751720383512717,-0.46,1.0,1.056,0.9838770098461842,0.9590010284424116,0.9259432161868021,12.0,0.06292292298686393,0.008800469886907532,3.2835849777039496,0.12119482205872553,0.5254636184760528,0.09230769230769231,0.5142130295704452,34477.595014733844,0.08893850289248564,2.7409897989299394,Catherine,REC_0811_00000_new.csv,paved,0.40549826365930547,0.6811467484979464
3301.1774193548385,4828.0,1306.5645161290322,560.2258064516129,0.42877775994634315,0.5437456675929639,0.45067045953509705,1.4346396447011138,0.10589295398719911,-0.008370544672699043,0.4663590674659517,-0.5,1.0,0.992,0.9809271444645755,0.9621944457556663,0.9152037451711063,12.0,0.07264108016757409,0.009582212910591123,3.5765983181769303,0.1701152370213256,0.5335614940950534,0.09836065573770492,0.5043965638087936,32264.561580780854,0.09911840813472513,1.8105092201074178,Catherine,REC_0811_00000_new.csv,paved,0.27970477945621186,0.7693848416525076
