foot,step_id,surface,contact_time_sec,stance_duration,time_to_peak_frac,impact_mag,impact_mag_norm,accel_mag_strike,loading_rate,loading_rate_norm,heel_pmax_ratio,fore_pmax_ratio,heel_mean_ratio,fore_mean_ratio,heel_fore_ratio,total_pmax,total_p_mean,midstance_diff,heel_impulse,heel_impulse_norm,rise_slope,fall_slope,slope_asym,heel_skew,heel_kurt,gyro_mag_strike,gyro_x_strike,gyro_y_strike,gyro_z_strike,gyro_x_std,gyro_y_std,gyro_z_std,pressure_01_mean_ratio,pressure_02_mean_ratio,pressure_03_mean_ratio,pressure_04_mean_ratio,pressure_05_mean_ratio,pressure_06_mean_ratio,pressure_07_mean_ratio,pressure_08_mean_ratio,pressure_09_mean_ratio,pressure_10_mean_ratio,pressure_11_mean_ratio,pressure_12_mean_ratio,impact_mag_roll3_std,loading_rate_roll3_std,stance_duration_roll3_std
left,210,brick,240.928,1.1520000000000152,0.9861111111111112,2900.0,-0.2664630546832284,28975.813810831958,486.11111111111114,0.1320914177708153,0.21866840731070497,0.4965187119234117,0.14281692174415248,0.48512850129945134,0.2943898809522211,4596.0,3795.068493150685,22.100000000000023,528.5753424657535,0.1392795264221773,0.6197183098591549,-6.0,-5.380281690140845,1.02788768900073,-0.4181573339435696,8051908.992885786,7137349.0,3082425.0,2095267.0,3693550.5736681903,1273143.3427718119,847317.3825823093,0.08028443546058331,0.11402324574068727,0.06766531908749639,0.0934522090672827,0.09631822119549524,0.1045155934161132,0.09824574068726537,0.09008807392434305,0.07681923187987295,0.05110814322841467,0.05272884781980942,0.07475093849263643,11516.209894463254,458.83969337188654,0.0461880215351738
left,211,brick,242.096,1.0879999999999939,0.0,19794.0,1.4724786436587647,32071.565802124474,1007.8125,0.27385381434270806,0.2163265306122449,0.48012889366272826,0.14859286630818844,0.47652895734008643,0.31182337194686066,4655.0,3851.4927536231885,-11.800000000000011,558.5289855072464,0.14501623688161563,0.0,-1.661764705882353,-1.661764705882353,0.929228597157327,-0.6362661594984886,9264714.776655512,8460483.0,2847853.0,2478891.0,3990098.3906259187,1395838.5462680499,1103873.0385202072,0.0815908004801451,0.11448977057643751,0.06843949080537191,0.09051261886037035,0.09433948064556184,0.10235444190658242,0.09690201051352194,0.09130282630863998,0.07483264535113432,0.05369271466361622,0.05729003999954845,0.07425315988906993,10803.92391679986,373.89958518816906,0.042332020977038406
left,212,brick,243.2,1.0080000000000098,1.0,16429.0,1.1261107725257704,34530.725448504556,981.7708333333334,0.26677748839070015,0.22105263157894736,0.5013157894736842,0.14074357739043783,0.48801126607453893,0.2884023119434801,4560.0,3794.578125,-7.800000000000011,519.1484375,0.13681321622545325,1.6984126984126984,0.0,1.6984126984126984,1.3141933221908926,0.3365910677909545,9621514.313511258,8505687.0,3266907.0,3090978.0,4515445.45312284,1616590.6885285424,1160686.5633849835,0.08204551724705893,0.11495019620922946,0.06679349235957555,0.09352159536839158,0.0986810951480937,0.10482061164572808,0.09421337187516728,0.08859680547491693,0.07603776770309612,0.05158676236241677,0.05214677191552091,0.07660601269080472,8942.075653896025,293.9753583224258,0.0721479960451661
left,213,brick,244.224,1.1200000000000045,1.0,9016.0,0.3630721310075275,31318.565372634806,447.91666666666674,0.12171280637453695,0.2182015167930661,0.49512459371614304,0.14737920119169537,0.47733358160320266,0.30875514916972036,4615.0,3782.042253521127,13.0,543.556338028169,0.1437203239921795,0.7,0.0,0.7,1.1060961782587928,-0.13306412726970152,9238490.438275455,7734775.0,3898541.0,3213151.0,4132144.3872301956,1370184.6475236407,1154407.6271339948,0.07988455451075319,0.11362070570710361,0.07043664463271576,0.09252397355925891,0.09396145610278371,0.10260497160413369,0.10028861372311702,0.09212922446699563,0.07462247462992272,0.053864630853738014,0.05524997672469975,0.07081277348477795,5514.240322413719,316.00679946645,0.0576888204074166
left,214,brick,245.36,1.1999999999999886,1.0,17932.0,1.2808183238817556,29118.86991282457,1851.5625,0.503126775187766,0.21069868995633187,0.49213973799126637,0.15222680054576945,0.4752038979642528,0.3203399660605012,4580.0,3867.065789473684,-8.399999999999977,576.0921052631579,0.1489739602649908,0.24,0.0,0.24,0.6613486659460577,-1.0936449472940584,9368974.667067522,8564330.0,2924822.0,2423913.0,3866914.6047515385,1139765.2592579753,890115.4551942496,0.07876909257324845,0.1110967447779324,0.06676148446564613,0.09202203493060494,0.09434938090555535,0.10308713596940425,0.09914017495925444,0.09365185762358921,0.07464860138075585,0.0531818970591738,0.05857494292218022,0.07471665243265498,4773.304829989387,708.4912890671476,0.09644342037345538
left,215,brick,246.576,1.1839999999999975,0.02702702702702703,17841.0,1.2714514661482927,27948.49385924043,1362.5,0.3702333738090565,0.21238363282095693,0.4858194414375406,0.14552902213700541,0.48014293184591256,0.30309520870678847,4619.0,3824.6666666666665,-8.5,544.76,0.1424333275230957,4.0,-2.4722222222222223,1.5277777777777777,0.9852350062135041,-0.4225886567679238,9142026.04206327,8206363.0,2349387.0,3273015.0,3830335.735051046,1095457.301840444,1124988.0354505712,0.07999651385741677,0.11329963395502876,0.06799372494335018,0.09330660624019523,0.09578525361687294,0.10323862645982222,0.09923653477427227,0.09268258671779676,0.07451281157399338,0.05225379118005927,0.05284643541920865,0.07484748126198361,5121.587677013189,712.4916874312046,0.042332020977022114
left,216,brick,247.776,1.47199999999998,1.0,13519.0,0.8265771900600903,21166.366173720042,638.8888888888889,0.17360586335592865,0.19462943071965627,0.48635875402792694,0.13701267002463,0.4855381986819624,0.28218721080337356,4655.0,3876.7311827956987,9.199999999999989,521.8440860215054,0.13460930392526685,0.8586956521739131,0.0,0.8586956521739131,1.1402368554932465,0.09137702100797807,6892073.02519126,6265033.0,1693318.0,2320066.0,2789819.9729111856,782974.4031406916,915686.1864424845,0.0825992411298733,0.11289857323540507,0.0668671089710875,0.09412929638094394,0.09666995806244037,0.10545687531896954,0.09676426209865312,0.08971642221581203,0.07638349568420352,0.049703774380367015,0.047296247808817984,0.08151474471342668,2521.9877742236104,610.1055176654515,0.16185590299192204
left,217,brick,249.264,2.048000000000002,0.0234375,9571.0,0.42019966993139435,13875.854532244131,570.3125,0.15497153834897434,0.18868703550784477,0.45251857968620973,0.14423055600913612,0.47780781489074753,0.30185893054519514,4844.0,3845.3720930232557,-1.8000000000000114,548.4341085271318,0.1426218569386739,13.666666666666666,-1.528,12.138666666666666,0.7381724469044472,-0.17437932846833082,4999374.142627855,3396410.0,678060.0,3605326.0,1529183.4029872483,751386.782070524,1059964.790092364,0.08246901036784375,0.11394951749107454,0.06891199125899854,0.09287112465805064,0.09384077911029667,0.10198708605733663,0.10189636994434062,0.09442337814709315,0.07515930757398907,0.05072441856011353,0.049807177862042966,0.07395983896881987,4136.4092318499315,438.9147214802959,0.4399272667157645
left,218,brick,251.328,3.9039999999999964,0.00819672131147541,8887.0,0.34979383817657467,12396.585537961653,657.7380952380952,0.1787277754735725,0.16355748373101953,0.4668112798264642,0.1362707581503456,0.4605824515260873,0.295866153169229,4610.0,4270.759183673469,-27.600000000000023,579.0326530612244,0.13558073123738454,15.5,-0.13636363636363635,15.363636363636363,-1.0296517733555777,1.6125182640704558,3734932.1446755896,2460565.0,1514945.0,2366491.0,825371.6943957558,331269.35109370016,539384.4335220628,0.08855663954981957,0.10475220196953942,0.06477651538320386,0.092450226313536,0.0869491253287663,0.10145689338797481,0.10193283992904766,0.08376085693314576,0.07497400452627073,0.06042991926111689,0.05250990121719983,0.08745087620037924,2500.3327778517773,46.009506980949226,1.270900992734425
left,219,brick,255.248,7.7760000000000105,0.9938271604938271,1249.0,-0.43640461641891154,10460.70963176017,281.25,0.07642432028168597,0.20364674868189805,0.4536467486818981,0.13613336660900796,0.46095510748138524,0.2953289038335185,4552.0,4294.903490759753,4.600000000000023,583.0379876796715,0.13575112663975927,0.42650103519668736,-16.333333333333332,-15.906832298136646,1.2581378734117752,5.019143887493845,554057.3166893476,463035.0,222354.0,207694.0,629281.967446784,224846.3658131051,183848.4472039884,0.08840763466369099,0.10501917654179684,0.06422061772273906,0.09258717413982859,0.0872429860519464,0.10160124841151684,0.1021371971363796,0.08339333472938176,0.07450452233629659,0.06152892162909289,0.05274003187962621,0.08661715475770433,4619.931168318415,197.03791913614208,2.922530410449142
left,220,brick,263.04,1.0559999999999832,1.0,17784.0,1.265584313502058,30353.07918482077,820.3125,0.22290426748825076,0.204223818854779,0.4924885695623775,0.14544278995320378,0.48173686098725427,0.3019133509008607,4593.0,3785.865671641791,-12.0,536.7985074626865,0.14179016215065463,0.3484848484848485,0.0,0.3484848484848485,1.0274056228470128,-0.3061870611643651,9023716.606830303,8230798.0,2425134.0,2792875.0,4218122.396870896,1332094.406076623,1023785.3104931591,0.08072051188040354,0.11202706059064943,0.06639385301967649,0.09286702700145474,0.09483822387277106,0.10485584637280064,0.09677393920040371,0.09078150071160207,0.07714870314957836,0.05239835523333058,0.05466128924160172,0.07653368972572767,8275.484658515978,276.514647546309,3.3729781104142114
left,221,brick,264.112,1.0720000000000027,1.0,21703.0,1.6689767910563535,35880.27628098758,928.125,0.2522002569295637,0.22436849925705796,0.47824241137762685,0.1451273464622569,0.4801606808196872,0.30224746060928936,4711.0,3829.294117647059,29.0,541.0294117647059,0.1412869827030016,1.7014925373134329,0.0,1.7014925373134329,1.008458959814341,-0.5737811446956265,10543010.092410658,9566149.0,2800206.0,3435506.0,4633019.564161028,1354921.495175688,1199097.44255273,0.08178438661710037,0.11131294356201418,0.06715644105809702,0.09270638114842238,0.09484930412608682,0.10462302989339149,0.09640849181234447,0.08960336723094411,0.07666902208977233,0.052866447509908134,0.05552397923131279,0.07649620572060585,10856.111197539078,346.56869922318657,3.8751832644835535
left,222,brick,265.2,1.0720000000000027,0.0,18970.0,1.3876622615447713,32699.75764436183,1171.875,0.31843466784035823,0.2143306096794469,0.47433479991619526,0.14373206987816137,0.48286177192693513,0.29766711351884123,4773.0,3839.455882352941,17.19999999999999,537.4117647058823,0.13997081387911123,0.0,-1.2238805970149254,-1.2238805970149254,1.1209811557852498,-0.3664237921469766,9941978.973753968,9305921.0,1927890.0,2919935.0,4407260.604273391,1342211.9771343048,1010860.4064207909,0.08169815729097644,0.11247764120988346,0.06436267393893896,0.09322322786240392,0.09662061490024246,0.10444571266608703,0.09478594929581781,0.08816736440135896,0.07609457528831828,0.05413987122868973,0.0555647054768024,0.07841950644048061,2009.74484284284,180.1082031550785,0.00923760430694415
left,223,brick,266.288,0.9759999999999991,1.0,21488.0,1.6468463030047655,33162.50396155272,875.0000000000001,0.23776455198746752,0.21674662014827736,0.49912778020061055,0.14856968391413863,0.4806718626760862,0.3090875406912992,4586.0,3803.5806451612902,2.1000000000000227,549.4354838709677,0.14445217155312057,0.7540983606557377,0.0,0.7540983606557377,1.0348759845163997,-0.3206200147349225,10010297.615575474,9137322.0,2701246.0,3068986.0,4504885.7682665875,1600286.7516360164,1167456.2859514854,0.08050563560651677,0.11375104952040099,0.06666892825944992,0.0923365928539322,0.0958095512717219,0.10342970545580989,0.09559328646182291,0.0913952048579013,0.07534496357422123,0.05331139588333574,0.057174479056237335,0.07467920719864983,1519.6401986435471,158.3093457706598,0.055425625842189345
left,224,brick,267.28,1.1520000000000437,1.0,20282.0,1.5227097049107414,35307.15413340475,1226.5625,0.33329495233957496,0.22958430048533446,0.4752057396075121,0.1545120180332329,0.47165171552433816,0.32759770175197267,4739.0,3877.1643835616437,-6.699999999999989,584.8972602739726,0.15085696720877073,1.4861111111111112,0.0,1.4861111111111112,0.8121087630460206,-0.9097443160170426,10167148.241034651,9194743.0,2436130.0,3590665.0,4395894.618518073,1482478.141026732,1110051.1168071958,0.07930877318192578,0.11084573176979362,0.06751862856981342,0.09065374002324818,0.09311988354714822,0.10229195888818618,0.09795324220143942,0.0932753424512336,0.07474040129596196,0.05593340705854088,0.06123667558199927,0.0731222154307095,1259.371801071232,189.17438149650218,0.08812112875658878
left,225,brick,268.448,1.024000000000001,0.0,15654.0,1.0463380830374878,31510.02711836345,625.0,0.16983182284819107,0.22734727347273473,0.47314473144731445,0.13596262151449268,0.4892241292051808,0.2779147907837488,4878.0,3799.8,-27.5,501.3615384615385,0.1319441913946888,0.0,-3.640625,-3.640625,1.674037483821859,1.8260964254538186,9573733.4989481,8674286.0,3158173.0,2537534.0,4404583.58587125,1498982.548786744,931014.4210504339,0.08468461902853186,0.1143056112265018,0.06619376728329832,0.09437743686914696,0.09699700793968913,0.10651572754841347,0.09205342791321,0.08524335288901844,0.07702834562142946,0.05167478450282808,0.05071926862547421,0.08020665055245822,3079.728775936835,302.20678152894664,0.09097985124925158
right,0,brick,0.608,1.2320000000000002,1.0,16984.0,1.0613250791496416,24596.05931851686,906.25,0.3507343612482855,0.3343980343980344,0.5218673218673219,0.17804844876309067,0.4194862960220432,0.4244440174836314,4070.0,2545.1153846153848,5.299999999999997,438.3333333333333,0.17222532855797176,5.324675324675325,0.0,5.324675324675325,1.3777598753550173,0.7606518689781647,7708415.14601523,6658431.0,1846034.0,3417180.0,3522441.382245285,773073.7963826183,886315.4175318325,0.05037301215500783,0.0830147240314529,0.04487227922768097,0.07938282985507684,0.05436759201889995,0.09372402641560758,0.13721104780902582,0.09544174613009333,0.10899712370100595,0.10548108745258639,0.08260670263299734,0.06452782857056504,0.0,0.0,0.0
right,1,brick,1.856,1.1039999999999999,1.0,18114.0,1.1689386703900517,30558.78129114445,1424.4791666666665,0.5512979758701498,0.3290337180357547,0.47567322923738403,0.19460078275679274,0.39264163499171,0.4956193266684665,4419.0,2533.1714285714284,-3.799999999999997,472.82142857142856,0.1866519664790607,1.289855072463768,0.0,1.289855072463768,1.3924257103326865,0.40342709398355137,9264554.883169455,8125729.0,2078163.0,3935193.0,4082818.497429191,1139014.9588894877,1285491.384135558,0.05399781189023359,0.09199648097810763,0.06084975355567837,0.06741972231308016,0.05837967088122173,0.08253910964234557,0.12766041438738568,0.0987525518548178,0.09230665117695493,0.10846369880781856,0.09584823090197495,0.06178590361038112,799.0306627407987,366.44335795865345,0.0905096679918784
right,2,brick,2.976,1.104,1.0,18099.0,1.1675101713912852,30537.60956591069,625.0,0.24188576637812792,0.3332613390928726,0.4533477321814255,0.2021160201049679,0.384626919552359,0.5254858925110927,4630.0,2572.214285714286,6.400000000000006,498.5571428571429,0.19382410929993613,1.4492753623188406,0.0,1.4492753623188406,1.2939098378947382,0.18958484712304768,9303910.935573868,8126951.0,2388483.0,3848451.0,4092552.279579403,973573.5967842021,1336817.0929483778,0.0537113659715087,0.08944489183860488,0.057349143317319703,0.06864013773569187,0.05603287884257588,0.078759268001444,0.13445336147288328,0.10115242564771876,0.09174974313404237,0.11132154064035989,0.10096359445724917,0.05642164894060148,648.1190734219551,405.5510591812198,0.07390083445627228
right,3,brick,4.096,1.12,0.0,17463.0,1.1069418138435854,32448.470965517005,1351.5625,0.5230779697927016,0.3071175776641762,0.4327565867086119,0.2097586395225903,0.36764256402290846,0.5705504749698049,5086.0,2810.943661971831,-5.299999999999997,568.169014084507,0.20212749966178467,0.0,-1.1142857142857143,-1.1142857142857143,1.0682825899804342,-0.4139155115106803,9273453.188815372,8030434.0,2685363.0,3781255.0,4033157.5924654407,1084133.34833397,1251673.7129309333,0.04629792010101364,0.08663322927992706,0.055156656328134004,0.06099400231489601,0.049494681250845544,0.08043010968197739,0.13651372653161437,0.10442586069537071,0.09009054149526248,0.11573978965512059,0.10533277882721957,0.06889070383861867,371.6005920339754,442.03635684146604,0.00923760430703474
right,4,brick,5.232,1.1520000000000001,0.013888888888888888,17051.0,1.0677057080107986,27799.74145563228,956.25,0.3700852225585357,0.32369565217391305,0.4980434782608696,0.23113848943096132,0.3418919197329927,0.6760571867601297,4600.0,2659.6164383561645,4.5,595.027397260274,0.22372677077753514,2.0,-1.380281690140845,0.619718309859155,0.7466791916535772,-1.0385138625389057,8725933.78404982,8016995.0,1806939.0,2933374.0,3972804.6544217533,1308414.0742543228,1273117.167462969,0.05252070542667601,0.08153405579133874,0.05414829618031233,0.06153426181548478,0.04691169805101158,0.07194878239729696,0.13963801557542543,0.1148430096007252,0.07996312167786064,0.12489183732333428,0.1162954798302361,0.0557707363302979,527.9747468708468,363.7516555661065,0.024440403706431302
right,5,brick,6.4,1.1039999999999992,0.014492753623188406,20291.0,1.3762614917443643,30182.151911353172,1234.375,0.47772438859680266,0.3462570104852475,0.5059741526456961,0.24250652451552002,0.33001832417124766,0.7348274527610682,4101.0,2572.714285714286,15.700000000000003,604.6071428571429,0.23500749625187406,7.0,-1.9411764705882353,5.0588235294117645,0.5303328127531098,-1.2307754414541816,9052087.197869118,8168489.0,1954768.0,3375641.0,3965254.4996412927,1055175.805468003,1325490.913996467,0.05136876006441223,0.07153645399522461,0.053484368926647784,0.06631128880004442,0.04160697429063246,0.07236381809095452,0.14196790493642067,0.12158920539730134,0.07819978899439169,0.13035149092120604,0.12091731911821867,0.0503026264645455,1763.752061184717,203.04285197854995,0.024440403706431642
right,6,brick,7.52,1.136000000000001,1.0,15764.0,0.9451404939166322,29035.328239921793,981.25,0.3797606532136608,0.31793020457280385,0.5634175691937425,0.2158777888152066,0.3734904824549628,0.5780007763411071,4155.0,2586.597222222222,-21.0,540.2638888888889,0.20887051306145463,0.4507042253521127,0.0,0.4507042253521127,0.9260435262761172,-0.7411549965166264,9036847.648779191,8181929.0,1611462.0,3481931.0,4109090.5345826084,1166415.3112380605,1323702.0458504453,0.054141273122667595,0.08589148119311622,0.052530405133299325,0.06403200257738878,0.054216446962171455,0.0822294412972857,0.12721561468037695,0.1058769833812119,0.08712111042500068,0.11784573254221817,0.11000080543399468,0.058898703251268565,2332.6557825791624,153.86724865393987,0.024440403706431846
right,7,brick,8.672,1.1199999999999992,1.0,17851.0,1.1438923212783456,31479.995076238498,788.1944444444445,0.3050448275990835,0.34877864517753715,0.5698816419038025,0.21138098000714028,0.37404609960728313,0.5651201288526967,3971.0,2524.845070422535,2.299999999999997,514.5845070422536,0.20380834969653697,0.7857142857142857,0.0,0.7857142857142857,0.9513290997406403,-0.6929619963062885,9323281.24216496,8374962.0,1744631.0,3706730.0,4254816.102150586,1268782.9815749482,1380136.3639756776,0.05677659764369868,0.07941918064976794,0.045324214566226345,0.07471104069975008,0.055716708318457694,0.08283871831488755,0.13682055515887184,0.10613954837558015,0.08136045162441985,0.12171992145662264,0.10524143163156016,0.05393163156015709,2265.7926501190123,223.7631937680728,0.016000000000001013
right,8,brick,9.808,1.120000000000001,0.0,18238.0,1.1807475954465216,31148.742350213757,937.5,0.36282864956719185,0.3289504578539563,0.4921343038271895,0.23373210587917528,0.3539490861618799,0.6603551612844488,4259.0,2502.9859154929577,8.0,565.3943661971831,0.22588795354281085,0.0,-0.2,-0.2,0.8056014937334979,-0.8891792935531875,9539336.715752779,8520348.0,1682322.0,3946189.0,4169544.363664167,1424250.2883171358,1429715.8979575026,0.053339110470874224,0.07746241109210408,0.04856171783559917,0.06713108850274602,0.053136535518141716,0.07817142342666787,0.13903394255874674,0.11901841181237059,0.07804762762222023,0.12215832357972449,0.11471369406680472,0.04922571351400018,1330.790116184119,101.22306962892844,0.009237604307034677
right,9,brick,10.944,1.0879999999999992,0.0,15951.0,0.9629491147679214,31381.070313168097,718.75,0.2781686313348471,0.3185049300619124,0.47695482687457,0.21595136720032967,0.36259024597065553,0.5955796373451294,4361.0,2426.942028985507,9.200000000000003,504.4130434782609,0.20783893370914674,0.0,-0.8970588235294118,-0.8970588235294118,0.9900903824292127,-0.548845249773338,9163223.815223439,8141611.0,1750739.0,3822794.0,4055920.105303282,1504913.2298684875,1420960.3418078716,0.05392364698224641,0.08206187783278296,0.05529711750338889,0.06870338411193187,0.04705032276557247,0.08102281752548385,0.13987901516192022,0.11090475877677522,0.08375184373488437,0.11809457837440808,0.10504660842355443,0.05426402880705128,1224.0736633607241,111.77823452708392,0.018475208614068594
right,10,brick,12.048,1.0879999999999992,1.0,19066.0,1.2596007401784328,32995.51824111875,679.6875,0.2630507709362141,0.3492258540181863,0.5743425903170312,0.2154573191713886,0.38590534743410343,0.5583164903097354,4069.0,2527.014492753623,4.799999999999997,524.5869565217391,0.20759159000711158,1.4558823529411764,0.0,1.4558823529411764,0.9932431183902641,-0.4861177597851274,9783597.614461359,8434827.0,2131919.0,4475198.0,4340524.005796274,1384403.7113811898,1531629.542778918,0.05023972838429951,0.07414948039732973,0.031176160216558467,0.08175999632951757,0.05198894267165241,0.08847583216719047,0.14293088022756992,0.11330893991879058,0.08953109586841321,0.11350393429836435,0.10214837925259802,0.060786630267715816,1613.44238612147,138.9512663745219,0.01847520861406909
right,11,brick,13.152,1.088000000000001,1.0,17406.0,1.1015135176482727,32401.969245710978,979.1666666666667,0.3789543673257338,0.33104866346812883,0.46835732236691796,0.21931604530655296,0.3623779061769157,0.60521362248625,4377.0,2528.3478260869565,5.900000000000006,533.768115942029,0.21111340395285919,0.5294117647058824,0.0,0.5294117647058824,1.045715682312819,-0.4799536171805294,9421228.356186999,8299215.0,2133141.0,3915646.0,4156744.1001917645,1472541.9022128931,1539982.4309379675,0.05655867382033292,0.08527651671481634,0.05333723116430504,0.06935273077452195,0.04978905855917825,0.07923487870867153,0.1361546751043243,0.11189067730545238,0.07872472141972761,0.11880932728023111,0.10742536800110057,0.053446141147338005,1558.6238588361668,162.80381365895016,9.31322574616008e-10
right,12,brick,14.256,1.0879999999999992,0.0,16817.0,1.045421123630041,31498.960268554896,819.4444444444445,0.31713911591798993,0.32894438138479,0.44653802497162315,0.22937136758581486,0.361333132257578,0.6347919609598722,4405.0,2498.6376811594205,6.599999999999994,553.0217391304348,0.2213293040845446,0.0,-1.838235294117647,-1.838235294117647,1.0338703818336146,-0.4700930991384693,9292774.05111251,8344419.0,1919338.0,3611435.0,4147710.241928713,1551118.6614002492,1380582.2647496525,0.054499263366704166,0.0884481978585432,0.05531130007076319,0.06822848392747352,0.053565421157036296,0.0748059812303516,0.13618435553287006,0.1175249121260281,0.0762850480841734,0.11362713594654478,0.11184645545978676,0.04967344523972483,1166.2276793148117,149.85046049279353,9.31322574616008e-10
right,13,brick,15.36,1.088000000000001,1.0,16587.0,1.0235174723156213,30645.66788307933,943.75,0.36524750723097316,0.3136935258500233,0.4657661853749418,0.22053702427038588,0.360449700376518,0.6118385562250958,4294.0,2459.608695652174,27.299999999999997,523.0434782608696,0.2126531261600467,0.2647058823529412,0.0,0.2647058823529412,0.9938952826428296,-0.6184176080175261,9396822.688040942,8313875.0,2393370.0,3667634.0,4054195.6008360437,1654938.7464084895,1487461.0493079878,0.057603129990042,0.08743584757796986,0.052777335855237965,0.07069582176969354,0.052547536134533,0.07585158473422778,0.14126201292770735,0.110834172986159,0.0739189101600938,0.11785190291845646,0.1097028512842269,0.04951889366165232,422.41014823669315,83.88225844535292,9.31322574616008e-10
right,14,brick,16.464,1.0720000000000027,0.0,19459.0,1.2970274139461153,32774.6137277009,394.09722222222223,0.15252241379954176,0.3271141264841289,0.49745577901623456,0.22763538324529403,0.35942589452367296,0.6333305048783527,4127.0,2410.9117647058824,8.400000000000006,529.3455882352941,0.2195624062168328,0.0,-0.7910447761194029,-0.7910447761194029,0.9767252621141852,-0.49412743168864326,9500239.352065241,8367632.0,2290744.0,3871663.0,4186786.3637153558,1510443.5036415677,1582262.2924802846,0.054714472191384755,0.07092752314843054,0.04716912078661965,0.07819228751631674,0.04663234558563394,0.07985141086481803,0.1445816203291408,0.11905429969135424,0.08382232740847373,0.11621183101340718,0.10858108355393979,0.050261677910480536,1595.9035058549161,288.23899421399227,0.009237604307032497
right,15,brick,17.552,1.1039999999999992,1.0,18956.0,1.249125080854145,33433.870206723004,1052.0833333333333,0.40717437340318197,0.3201764569305781,0.488274901323427,0.20649718146027202,0.3819568718682892,0.5406295754020813,4307.0,2554.5142857142855,5.799999999999997,508.3071428571429,0.19898387168933432,1.0289855072463767,0.0,1.0289855072463767,1.0480448213855431,-0.4661686744266209,9641348.48645961,8536230.0,1977981.0,4021936.0,4172171.0081180087,1253354.1884171811,1466744.8984749997,0.05157256621331425,0.07507717430207587,0.05136564960629922,0.07433339298496779,0.049000089477451686,0.08778856478167503,0.13865090372226202,0.10759663564781675,0.09575765032211885,0.10735057265569078,0.09890054581245526,0.06260625447387258,1533.7075992509172,352.7983393869321,0.015999999999998238
right,16,brick,18.672,1.088000000000001,0.014705882352941176,19033.0,1.2564580423811464,32905.469363010154,747.3958333333333,0.2892550622938446,0.3267836257309942,0.46479532163742693,0.2173373453068106,0.35984826310428397,0.6039694159745945,4275.0,2475.68115942029,-3.5999999999999943,518.0869565217391,0.20927046867499502,5.0,-0.4925373134328358,4.507462686567164,0.9781473933604217,-0.6219365451084808,9434189.200201891,8378627.0,2124589.0,3780034.0,4229663.874099924,1386565.1282071294,1470435.187067691,0.054659235929798274,0.08072145274027935,0.046674315954619426,0.06963388790670991,0.0400241186732388,0.08077413916240296,0.1488859748744307,0.11192352273126412,0.08869466462165294,0.12040018264626336,0.10541382257554648,0.052194682183793646,270.92864989392564,329.2921964062752,0.015999999999998238
right,17,brick,19.776,1.1039999999999992,1.0,18210.0,1.1780810639821575,29895.665388146153,955.7291666666666,0.3698836510865539,0.31588613406795224,0.4703856749311295,0.2222215880227627,0.3508182124327193,0.6334380033508886,4356.0,2502.842857142857,9.799999999999997,536.6857142857143,0.21443044766237251,0.3188405797101449,0.0,0.3188405797101449,0.9145207249954229,-0.6979438588875424,9103805.436739407,8134281.0,1760513.0,3689626.0,4027743.0892212773,1613192.986686569,1436320.4457205636,0.056724068059749194,0.07728354613896198,0.06251748012260344,0.06831089218545768,0.04890438872367993,0.07710089669461584,0.13939577280692242,0.11404174681362338,0.07921848869000393,0.11835113214116519,0.10817984120913933,0.04997174641407771,454.5646268684044,155.73555356653762,0.009237604307032994
right,18,brick,20.896,1.0719999999999992,1.0,19368.0,1.2883611866869318,31301.70762115064,487.5,0.18867089777493978,0.3431372549019608,0.5012254901960784,0.22866562638510252,0.34736701497884015,0.6582824981202083,4080.0,2422.044117647059,2.700000000000003,533.2647058823529,0.22017134287397006,0.029850746268656716,0.0,0.029850746268656716,0.9040041615940869,-0.7577604259058868,9651763.013235146,8086634.0,1960877.0,4890587.0,4197904.036014847,1599620.4498545835,1559872.989630758,0.055434459225617634,0.07495491775906349,0.050030661995519095,0.07132405175501975,0.0483913077796465,0.07496098944134451,0.14678899082568805,0.12018895075258501,0.07773574824376589,0.12042574636154439,0.1084766756325175,0.05128750022768808,595.8912093103451,234.58728811793662,0.016000000000000042
right,19,brick,21.984,1.0719999999999992,0.0,19157.0,1.2682669674376164,32129.94193894536,833.3333333333333,0.3225143551708372,0.3276704677682104,0.48080055852920645,0.22194606028556318,0.3529232034784652,0.6288791955240617,4297.0,2502.794117647059,-4.099999999999994,535.2573529411765,0.21386391679887182,0.0,-0.9701492537313433,-0.9701492537313433,1.0194363563317008,-0.4933671553027721,9354495.694461087,8208807.0,1879021.0,4073249.0,4163402.4477432217,1486477.8996718524,1507483.0621053057,0.05963335096069099,0.08423526646688993,0.05599036371114636,0.07115576708384747,0.05519125683060109,0.07143192902050649,0.13882719313708206,0.11311475409836065,0.07090898407662025,0.12068864210588165,0.10883130618720253,0.04999118632117046,616.7514356151472,242.8373896867225,0.01847520861406805
