foot,step_id,surface,contact_time_sec,stance_duration,time_to_peak_frac,impact_mag,impact_mag_norm,accel_mag_strike,loading_rate,loading_rate_norm,heel_pmax_ratio,fore_pmax_ratio,heel_mean_ratio,fore_mean_ratio,heel_fore_ratio,total_pmax,total_p_mean,midstance_diff,heel_impulse,heel_impulse_norm,rise_slope,fall_slope,slope_asym,heel_skew,heel_kurt,gyro_mag_strike,gyro_x_strike,gyro_y_strike,gyro_z_strike,gyro_x_std,gyro_y_std,gyro_z_std,pressure_01_mean_ratio,pressure_02_mean_ratio,pressure_03_mean_ratio,pressure_04_mean_ratio,pressure_05_mean_ratio,pressure_06_mean_ratio,pressure_07_mean_ratio,pressure_08_mean_ratio,pressure_09_mean_ratio,pressure_10_mean_ratio,pressure_11_mean_ratio,pressure_12_mean_ratio,cop_path_ratio,cop_ml_jitter,cop_speed_cv,cop_anisotropy,accel_spec_centroid,accel_hf_frac,accel_spec_entropy,accel_zcr,accel_jerk_ratio,gyro_hf_frac,heel_ripple_frac,impact_mag_roll3_std,loading_rate_roll3_std,stance_duration_roll3_std,impact_mag_stepwise_ac,loading_rate_stepwise_ac,cop_path_ratio_stepwise_ac,source_user,source_recording
right,20,concrete,22.672,1.088000000000001,0.0,19621.0,1.3487614953089548,29433.467974399482,1900.0,0.45096645186474765,0.22789115646258504,0.5182072829131653,0.16120749628843353,0.44550272898751336,0.36185523858567065,4998.0,4041.4202898550725,21.19999999999999,635.0434782608696,0.1571337383184273,0.0,-0.08823529411764706,-0.08823529411764706,0.5302143253685215,-0.9196193005020561,9218678.446937012,8393288.0,1585806.0,3467271.0,4135646.17226046,1070105.0213412943,1270944.5669762208,0.07597056566424489,0.0968449892059758,0.06534867208399973,0.09167031248879358,0.07172109102123661,0.10165030230439866,0.10506781229156058,0.08222823085584778,0.0836160339671087,0.07480509793514978,0.07897926543258575,0.0720976267490981,2.144781433364192,0.005804607502547269,1.2708788116061733,43.71336836916184,4.245599674474477,0.17598731406450957,0.5162294627168592,0.058823529411764705,0.43122508485531547,0.23539215345030914,0.0007541644272621469,427.90185790670046,53.42372439940984,0.01600000000000004,0.08978618821718443,0.11782542735041653,0.1030826282824717,Kristian,REC_20260311_120243.csv
right,21,concrete,23.776,1.0719999999999992,0.014925373134328358,20220.0,1.4068777816787712,32785.2917937297,1562.5,0.37086056896772013,0.22435152922957802,0.5083236546651181,0.15293660929382055,0.45053768902562913,0.3394535307900443,5166.0,4053.294117647059,10.199999999999989,603.0073529411765,0.14876970075174875,5.0,-0.24242424242424243,4.757575757575758,0.845834157020733,-0.3598535992273484,9715996.960047899,8874650.0,1385442.0,3704286.0,4401499.691904851,1163939.2041516732,1306711.113848996,0.07656445012045394,0.09553957565378922,0.06530273125707485,0.09157040025542043,0.07065059646474908,0.10561852378602735,0.10450468754535162,0.07820799349838911,0.08715859286564304,0.07343337300089976,0.07472861579543146,0.0767204597567701,2.086796698983924,0.005093596038721852,1.2492050552612322,47.849612031714514,4.351236386018517,0.17267319187231345,0.521089390086071,0.05970149253731343,0.4708546920696122,0.23378051860038127,0.000881299989039476,371.4301190444032,172.69166251132762,0.01600000000000004,0.29919697463096445,0.24712357817327427,0.2370833480008315,Kristian,REC_20260311_120243.csv
right,22,concrete,24.864,1.0719999999999992,0.014925373134328358,22249.0,1.6037357867611708,36615.424563973036,1096.7261904761904,0.2603087993611521,0.22569984447900465,0.5141912908242613,0.15657405150998227,0.448200860560783,0.34933902472653106,5144.0,4043.1911764705883,7.199999999999989,616.2352941176471,0.15241309827342264,9.0,-0.3787878787878788,8.621212121212121,0.6960024882684274,-0.6855234563503458,10174870.714798149,9020036.0,2533869.0,3968180.0,4520194.135036413,1101061.8585791846,1293850.933554076,0.07521723158396287,0.09412701818962162,0.061679584777603595,0.09354870388488999,0.06772824319753253,0.10419841636447623,0.10797746392809988,0.07993103874705842,0.08859847892426266,0.0750862924960991,0.07664301276292387,0.07526451514346923,2.0897018020100666,0.008427127011403248,1.2145269965896803,30.182558071938228,4.157287936775508,0.1556187279002028,0.4907564282894742,0.05970149253731343,0.4344690716626253,0.22813345374653832,0.0009151919968821136,1377.3178040428206,403.34028328142017,0.009237604307035121,0.2222661528590588,0.1826309902449503,0.137519583437223,Kristian,REC_20260311_120243.csv
right,23,concrete,25.952,1.0719999999999992,1.0,17980.0,1.1895480964226965,31556.31299756041,1981.25,0.4702512014510691,0.2291542879778174,0.5399088928500693,0.1611772822345439,0.44726285165703605,0.3603636690087693,5049.0,4028.720588235294,-36.39999999999998,632.4264705882352,0.15697948188192865,0.208955223880597,0.0,0.208955223880597,0.5637090365475391,-1.032781416818698,9512254.907358086,8670621.0,1930334.0,3402519.0,4377383.395809282,1335967.0628101341,1303928.5210983097,0.07783086879866255,0.09848404653352948,0.06596751997605428,0.09238080984694455,0.07032593182042175,0.10165612349563612,0.10224016528382605,0.08103214785017868,0.08441593996050417,0.07618460100820214,0.0801451343843652,0.06933671104167502,2.0528115852546382,0.005430192463963028,1.2864934873458693,48.02013424290318,4.226886709476009,0.1717725263824952,0.5204013259838738,0.05970149253731343,0.4368547239413103,0.26674285402471654,0.0006921185835781483,2135.368898652722,442.47018237632636,0.0,0.3449787778407426,0.16011241076021945,0.13947309807337377,Kristian,REC_20260311_120243.csv
right,24,concrete,27.04,1.120000000000001,0.014285714285714285,18741.0,1.263381976101211,30078.038815720683,998.2638888888889,0.23693869684048785,0.2292443572129539,0.5315014720314033,0.1645211550446645,0.44309950834429745,0.3712961805336441,5095.0,4067.887323943662,21.899999999999977,653.2183098591549,0.16057925351429955,11.0,-0.6956521739130435,10.304347826086957,0.49981081741245836,-1.1764858422780575,9598917.288357317,8780576.0,1546710.0,3556457.0,4227850.729116513,1334527.992640081,1331074.693598441,0.07501211827435773,0.09564088359531889,0.06904992729035385,0.09015303649331763,0.06996399141333702,0.10191122498441935,0.10358700920988852,0.08346374904784987,0.08543037185790457,0.07599196731528288,0.08105740599681463,0.06873831452115504,2.1940212583961443,0.005844124934760359,1.2629002489496284,45.9796817697837,3.833243113553945,0.15256683596422316,0.49492511344902623,0.05714285714285714,0.4693867977980009,0.19547309565691146,0.000716491053886106,2277.042892291083,541.3469142003934,0.027712812921103055,0.4119715879653421,0.3172149698625567,0.15421850309702778,Kristian,REC_20260311_120243.csv
right,25,concrete,28.176,1.056000000000001,0.0,21828.0,1.5628894485947389,30727.993263472315,1316.40625,0.3124500293553042,0.22022296107960102,0.5251320164287111,0.17014835783732513,0.4410347996205834,0.3857934974374036,5113.0,4028.179104477612,-20.0,668.7164179104477,0.1660096039838748,0.0,-0.2727272727272727,-0.2727272727272727,0.3073484574435455,-1.3315219395069993,9673374.676027544,8807455.0,1660331.0,3639535.0,4383196.041793753,1267877.096245189,1334353.7411276607,0.07403070903485891,0.09520615959212711,0.06600515769504388,0.09140087740099596,0.06835798553474033,0.10068991581693147,0.106421923168129,0.08725100782546834,0.08537986127578848,0.07681334479487788,0.08289735001185677,0.06554570784918189,2.18101904824504,0.0061046977633524785,1.1368545948403392,42.824533615910354,4.424744326611779,0.18696977089793942,0.5324542487809816,0.06060606060606061,0.44261993056379734,0.2344367738383174,0.0005602836659679251,2037.8008571333323,501.5797491401147,0.03330665599145842,0.1718302668663694,0.09921174491282143,0.2785519181436521,Kristian,REC_20260311_120243.csv
right,26,concrete,29.248,1.0719999999999992,0.0,21560.0,1.5368875041087442,31215.357806695087,1653.6458333333335,0.3924941021575038,0.22353176188573712,0.5371554135037955,0.15654264511909502,0.45002174000416534,0.34785573940841097,5006.0,4024.8382352941176,2.1000000000000227,613.9044117647059,0.15252896535849084,0.0,-0.6119402985074627,-0.6119402985074627,0.5573814146164917,-0.9692242008027647,9354649.34554369,8480031.0,1530828.0,3640756.0,4217333.3032483375,1352387.9769833854,1286078.7536566393,0.07537021948269752,0.09666811600027769,0.0656036596282642,0.09272933877503299,0.07010511931425815,0.10357741816441289,0.10503527726726321,0.07989725564418007,0.08694174775018361,0.0749427269638166,0.07664538947491496,0.07248373153469814,2.125716195559986,0.005690368749874192,1.156720756090064,45.54027467039705,4.268499807296056,0.17938549973904344,0.515036220202584,0.05970149253731343,0.43517112502826083,0.24578121682409193,0.0006786941487026741,1710.173188110884,327.7373418872639,0.03330665599145842,0.1266112470813471,0.1195374456110496,0.25043340107882306,Kristian,REC_20260311_120243.csv
right,27,concrete,30.336,1.120000000000001,1.0,18980.0,1.286570277340587,27832.606884731442,1603.125,0.38050294376088084,0.2155525238744884,0.5162736308711752,0.15949009660679733,0.44314351544819947,0.3599061952771671,5131.0,4120.084507042254,-13.899999999999977,641.7112676056338,0.15575196734649227,0.35714285714285715,0.0,0.35714285714285715,0.5894037311429281,-1.0341527166921831,8761620.090111017,7984008.0,1880243.0,3079982.0,3829446.5423805215,1516352.1978527333,1156322.7276671152,0.0780204152793256,0.10089359578293894,0.06775807962369157,0.09015950718910455,0.07153552162884666,0.09845962410178924,0.10257549756260981,0.08026978798465777,0.08209526674552006,0.07725467137963804,0.07922030862213957,0.07175772409973814,2.140890657774791,0.007481135714764802,1.1708768740391018,33.21129452749483,4.163313259591587,0.19008795321024013,0.5168867356795132,0.05714285714285714,0.4338584478672287,0.2724152361728949,0.00047637962980122547,1572.6478732803923,181.88390654897592,0.03330665599145842,0.2766159370590864,0.26019760301560874,0.2040388310300294,Kristian,REC_20260311_120243.csv
right,28,concrete,31.472,1.216000000000001,0.0,18238.0,1.2145798190995123,26092.688056235216,1322.9166666666667,0.31399528172600305,0.22045680238331677,0.5231380337636544,0.15713126264122745,0.4449615449029283,0.3531344774421333,5035.0,4032.3636363636365,-22.899999999999977,619.5714285714286,0.15364969145742885,0.0,-0.7631578947368421,-0.7631578947368421,0.5751840726989633,-0.8786855926523067,8151775.259931054,7450112.0,560774.0,3260798.0,3605456.653712755,1030231.7013350341,1233316.892800961,0.07486827357870735,0.09540986563260889,0.06657176352369787,0.09279144068124139,0.06806616595596665,0.10285611223477577,0.10749069219174728,0.08012444765082513,0.08583796039833555,0.07560903340504747,0.07700681499040232,0.0733674297566443,2.182349873091677,0.004470976139121281,1.3080017179481251,57.50416775618497,3.449003902884487,0.1268350807383682,0.45982777695899835,0.07894736842105263,0.46920343099778666,0.13570149247362306,0.0004627914133183994,1743.6861338364026,178.16230725295074,0.0733212111192943,0.26365821082401697,0.2528190378978628,0.22047791062149186,Kristian,REC_20260311_120243.csv
right,29,concrete,32.704,1.7759999999999962,0.990990990990991,13831.0,0.7870030677943692,20041.164462176344,1170.5729166666665,0.27783637625165025,0.24027777777777778,0.4795634920634921,0.1827213482954884,0.4116818812159162,0.44384112255732283,5040.0,4197.892857142857,-13.300000000000011,756.9642857142857,0.18032005853276728,1.4363636363636363,-6.0,-4.5636363636363635,0.12148340873205354,-1.3648722751021802,6609681.083579827,5745798.0,1654223.0,2817310.0,2535443.070538122,667459.9271688445,1219291.5281849934,0.07326167039586187,0.08706323750861401,0.06719570192528565,0.08906253987970156,0.06139559813171574,0.09524974264299266,0.1145940565419726,0.09194238606103403,0.07891076305289219,0.0864400507057112,0.09077896223445438,0.06410529091976416,2.246322088096396,0.00803967176913273,1.4169571701568502,33.36501606032089,2.440247009707224,0.0902269842020161,0.5345211767681451,0.07207207207207207,0.38637226149713644,0.03411194178602981,0.00019441049580743821,2783.4155876069494,219.40321823434135,0.35429554517850126,0.0,0.0,0.0,Kristian,REC_20260311_120243.csv
left,0,concrete,1.232,1.1039999999999999,0.9565217391304348,20100.0,1.3952351199686241,31467.103091959387,791.2946428571429,0.1878143881415097,0.19878718969111236,0.5044532878529467,0.14338211082280733,0.48250859423363146,0.29715970354988736,5277.0,4338.457142857143,22.899999999999977,607.5571428571428,0.14003990885502418,0.5454545454545454,-10.666666666666666,-10.121212121212121,0.5345795563889351,-1.2454523969767122,9924589.6258994,9154426.0,2007303.0,3265685.0,4421653.504839428,1408076.327521033,1188180.2167721628,0.08394689356321537,0.11269641610579141,0.060360496819145716,0.09684153682019943,0.09755278374142225,0.100809372653873,0.10149098428671154,0.08866878284577798,0.07460848491234541,0.054097572540600346,0.05471332797702936,0.0742133477338883,2.285037543388861,0.00809091425835017,1.0460023678229973,33.29935323847685,3.8017225669662076,0.14375377472735174,0.4878373943680672,0.057971014492753624,0.46476391755203517,0.18399276289113317,0.000496862095056744,0.0,0.0,0.0,0.0,0.0,0.0,Kristian,REC_20260311_120243.csv
left,1,concrete,2.352,1.056,0.015151515151515152,20516.0,1.4355963472304667,31717.330987963032,2185.714285714286,0.5187809559045593,0.19640151515151516,0.5018939393939394,0.14338890346818414,0.4852108396292869,0.2955187554706495,5280.0,4322.44776119403,-13.899999999999977,604.6641791044776,0.13988929710915596,12.0,-0.5384615384615384,11.461538461538462,0.6179699920957623,-1.2321846078353123,9832871.716697061,9126326.0,1683544.0,3249803.0,4438422.655094556,1498603.7154167024,1211004.237477315,0.08403198850844601,0.11486029198491733,0.0596400602201627,0.09661814063341666,0.09986049916437618,0.10055800334249526,0.09876590102346651,0.08824809049598761,0.07331390450408143,0.05393917211088244,0.055140812972196515,0.07502313503957127,2.2850903269939025,0.009670846733719835,1.1190747224465107,29.451982711400813,3.9385362144277214,0.14299766555509563,0.5026662585490859,0.06060606060606061,0.4784350127263446,0.21105267929848712,0.0006013169123780469,294.15642097360376,986.0035852840095,0.03394112549695423,0.009686082803272725,0.15196812831395112,0.11051916122141779,Kristian,REC_20260311_120243.csv
left,2,concrete,3.424,1.0240000000000005,1.0,21526.0,1.533588749957536,31770.406827738294,843.75,0.20026470724256887,0.19638095238095238,0.5127619047619048,0.13639306059036768,0.49227515967547036,0.27706671342145167,5250.0,4277.907692307693,22.100000000000023,567.7153846153847,0.13270865699982737,0.203125,0.0,0.203125,0.9581055114680632,-0.5012356130628253,10876957.31585635,9852034.0,3108082.0,3403741.0,4648266.696569634,1439754.9508947919,1299366.5425611401,0.08553426549283617,0.11574313827032624,0.05852969100638701,0.09783718856090684,0.10131120893031818,0.1023613268887738,0.0967906668968295,0.08435827723114102,0.07502229702514528,0.05276123482363772,0.05203478335922665,0.07771592151447147,2.1005486215227087,0.0072363971347474635,1.0422222524396465,35.312871039232,3.9562412480977613,0.13722891170479354,0.5014447065812256,0.0625,0.4988126981275824,0.23804815440589022,0.0007053852659762319,733.3293939288129,790.3612938620201,0.0402657836547771,0.013253039910450895,0.15811780060580136,0.06021335546719058,Kristian,REC_20260311_120243.csv
left,3,concrete,4.464,1.0879999999999992,1.0,23766.0,1.7509184352136105,34188.381096507044,1098.9583333333333,0.2608386001739631,0.2049023362696285,0.5137878207583302,0.14293796090797403,0.4839069262982415,0.2953831680016299,5222.0,4329.434782608696,25.600000000000023,603.6594202898551,0.13943146174986862,0.6617647058823529,0.0,0.6617647058823529,0.6818518808910592,-1.0411117431055106,10665828.278909098,9589362.0,2698802.0,3810577.0,4669088.644600435,1337081.817609115,1253148.2985237231,0.0836638982897657,0.11267327461830208,0.058805413566051054,0.09661869708868513,0.09781709966491592,0.1013420100357847,0.10131523008994714,0.08845416110145916,0.07545584489055371,0.0538143011605759,0.05448379980651489,0.07555626968744455,2.093040098094465,0.0087822807738191,1.1235489670302956,30.68904271162491,3.989722876676846,0.1596138305972466,0.49277962357267113,0.058823529411764705,0.4726839700042983,0.22354716595514063,0.00045551507430280586,1663.3400133466398,712.6286945259855,0.031999999999999466,-0.07414835711267753,0.13415557030205558,0.21490822571926382,Kristian,REC_20260311_120243.csv
left,4,concrete,5.568,1.072,0.0,20741.0,1.457426337936992,33182.58737651421,1290.625,0.3063308299673368,0.2068700825177509,0.5160237958165419,0.13992558807782757,0.48627987828432406,0.28774702455598594,5211.0,4339.911764705882,-6.800000000000011,591.9485294117648,0.13639644340831003,0.0,-1.0895522388059702,-1.0895522388059702,0.7256545614607629,-0.9159439854697276,10479206.562402565,9475741.0,2943148.0,3370754.0,4562258.917529916,1583210.0950331534,1284542.6346507035,0.08479773917875805,0.11357644842332117,0.058330001287638,0.09727427367051378,0.09907696686704122,0.10121173512608687,0.09951408608198867,0.08674275025922186,0.07514045419736103,0.05361995703355314,0.053182837818605694,0.07753275005591061,2.2295067364295056,0.008167130657856379,1.3014276477276547,33.543053897999016,3.7845557953164155,0.13521672539049984,0.477293372483897,0.05970149253731343,0.500105866655183,0.218753214962049,0.00101436374401843,1569.7372391581976,224.18915753550883,0.03330665599145769,0.017762742086735974,0.11338076998801741,0.42879076930079263,Kristian,REC_20260311_120243.csv
left,5,concrete,6.656,1.056,0.0,22593.0,1.637111416996925,33731.96147572803,1002.2321428571429,0.2378805649521519,0.19257142857142856,0.5072380952380953,0.13871345677899716,0.48959423766178856,0.2833233034796348,5250.0,4305.880597014925,23.69999999999999,582.2089552238806,0.13521251741803988,0.0,-0.030303030303030304,-0.030303030303030304,0.7060622311169747,-0.9409605350590851,10541010.888365546,9641896.0,2493551.0,3453832.0,4675527.716882828,1476972.481544154,1321300.139508386,0.08417506083315425,0.11458470540115219,0.05821958168974052,0.09733304678780148,0.10080278965940366,0.10183920636131082,0.09921176870229538,0.08655639285392418,0.07503448945212034,0.05296124009511464,0.05215706392507297,0.07712465423890966,2.158022180439518,0.007192217581341968,1.3081275923284166,37.04339810413725,3.905659401779445,0.12114853011291188,0.4732927902361929,0.06060606060606061,0.50964600400273,0.18884559623695016,0.0009984977748894927,1525.1479709632547,146.77789745403663,0.016000000000000077,0.27912911406661056,0.10547680689096943,0.14295954404100894,Kristian,REC_20260311_120243.csv
left,6,concrete,7.728,1.104000000000001,0.0,21741.0,1.5544485188548824,32812.24393423894,1072.9166666666665,0.2546575906911678,0.19347496206373294,0.5036039453717754,0.14073292182014274,0.4853779507167607,0.2899450245159571,5272.0,4357.9,65.89999999999998,598.8714285714286,0.1374220217470407,0.0,-0.2898550724637681,-0.2898550724637681,0.619595921095275,-1.1244856024342944,10573788.646649696,9566149.0,2938261.0,3414736.0,4564020.588846464,1409267.7826470465,1107219.333380845,0.08351007857650966,0.1131246045769096,0.06188432829705003,0.09574074013368171,0.09838946019216332,0.10228714354554784,0.10019242557850604,0.08729630588782934,0.07583600226845827,0.05278099215546151,0.05343661593231341,0.07552130285556936,2.2658433957124595,0.00832306003652452,1.5082871677536531,33.22187942723782,3.619001608587966,0.12239364807043439,0.4623862193974948,0.057971014492753624,0.5198981423839021,0.1744426820831772,0.0011834854072332388,926.9850771902071,150.31281845980163,0.024440403706432034,0.2957119854603162,0.18699880045502695,0.23418281534815522,Kristian,REC_20260311_120243.csv
left,7,concrete,8.848,1.0559999999999992,1.0,20306.0,1.4152216892377096,31654.924735339366,957.03125,0.22715209849272858,0.2084115659031168,0.5022530980097635,0.14475882104772128,0.48417236328962393,0.29898199902223715,5326.0,4351.44776119403,47.5,614.1343283582089,0.14113333356199856,1.606060606060606,0.0,1.606060606060606,0.6275385474002227,-0.8833024015107407,9935435.237153227,9193521.0,2032959.0,3171612.0,4491260.970855898,1378953.244929319,1163161.6690183135,0.08404133810329037,0.11432805002280935,0.05934892144319783,0.09581302500111474,0.09898918527715943,0.10073847441407388,0.09831347947329246,0.08698425982774646,0.07430362857446655,0.055582804830782,0.05777456121997482,0.07378227181209204,2.365972634237828,0.008183465322199412,1.1988320256622542,32.25032956702654,4.171895556296857,0.14849350437357203,0.5062140612542774,0.06060606060606061,0.511983528807962,0.23747956847944585,0.0013005910414473519,1155.8184690224216,58.40783682758505,0.02771281292110309,0.35127956255550336,0.19496588566712722,0.05549571477529594,Kristian,REC_20260311_120243.csv
left,8,concrete,9.92,1.0879999999999992,0.0,22713.0,1.6487540787070718,33536.66703773647,1325.892857142857,0.314701682809751,0.209053343350864,0.5013148009015778,0.14487789807287912,0.48316551446918626,0.299851487190628,5324.0,4362.594202898551,57.39999999999998,616.6666666666666,0.14135320361837622,0.0,-1.5294117647058822,-1.5294117647058822,0.5719972110812892,-1.1620542012241015,10663683.927668525,9661444.0,2728124.0,3595552.0,4565254.255555235,1434487.2378998534,1261906.753310093,0.08367910331241549,0.1144379590657068,0.05978360169956049,0.09552220956152269,0.09898046302725076,0.10049863962075482,0.09934256641607339,0.08970862304372813,0.07372624319395121,0.05398994747839837,0.05516927502915098,0.07516136855148678,2.4330338135733593,0.008590136220789276,1.3481191420679657,31.05005635527246,3.893638592412767,0.14985627506191826,0.4884660103173837,0.058823529411764705,0.4633367550204687,0.20922368789755194,0.0012851299706919533,1210.8989773442433,188.6289426218674,0.024440403706432405,0.4331380442597508,0.18512333872539963,0.25609507410387544,Kristian,REC_20260311_120243.csv
left,9,concrete,11.024,1.088000000000001,0.0,20574.0,1.4412236337237043,32786.03510642908,1181.25,0.2803705901395964,0.1913839115516584,0.5104841784216546,0.14026109381472227,0.487640134154652,0.2876323829616802,5246.0,4338.492753623188,-8.800000000000011,593.9710144927536,0.13690722751506568,0.0,0.0,0.0,0.6566378862668631,-1.1180078855871318,10566276.730331551,9457415.0,2937040.0,3684739.0,4552680.325109941,1352366.0965455722,1122618.6337279978,0.08468846457061158,0.11431539705233904,0.05993866834137282,0.09685458116757306,0.09983097048330417,0.10172837691577921,0.09941674795227087,0.0871103301754433,0.07491080853565654,0.05283007522815644,0.05315076363927899,0.07522481593821403,2.1128952875417824,0.0072346289131185685,1.2471888981942525,37.2771665251429,3.810338441095523,0.14452409748113995,0.48569085112905896,0.058823529411764705,0.4891880791257528,0.21104587489071816,0.0007009007419787315,1319.1407556941508,185.85589812092832,0.01847520861406907,0.38077057562414385,0.17651573867440395,0.24878927524073116,Kristian,REC_20260311_120243.csv
left,10,concrete,12.128,1.0719999999999992,0.0,20894.0,1.4722707316174293,32945.8257902272,1229.1666666666667,0.29174364758793986,0.18775586155563825,0.4992556754745069,0.14493443442252316,0.48573264475594374,0.2983831455167614,5374.0,4325.485294117647,-28.30000000000001,612.2794117647059,0.1415516110059055,0.0,-0.417910447761194,-0.417910447761194,0.49105594609724407,-1.3431028870444042,10480987.121008212,9407324.0,2833192.0,3650530.0,4439099.634211402,1422745.5217053038,1293974.5129625765,0.08340104646537451,0.11523358480687308,0.06008166373715292,0.09610958307976325,0.09960120081731734,0.10098832840925703,0.09951280543155648,0.09072766401593838,0.07379994764273307,0.05285704086246698,0.05420677040658478,0.07348036432498223,2.2088096532529966,0.006889852470551727,1.199456202463132,40.3647660947108,3.8526384775780147,0.1533554338060586,0.4926541235512519,0.05970149253731343,0.46843292712207246,0.20738002140509934,0.0005168091711091453,1153.7245482927606,73.68120406061125,0.009237604307034533,0.3800125791943608,0.15554546661480514,0.30562951574665637,Kristian,REC_20260311_120243.csv
left,11,concrete,13.216,1.056000000000001,0.9242424242424242,24221.0,1.7950635275312508,34492.127869993754,1140.625,0.27072821534643565,0.19965411222136817,0.5205611068408916,0.1364601788248946,0.4885532036870116,0.2793148786969214,5204.0,4321.746268656716,-28.30000000000001,574.7462686567164,0.13298935960795286,0.8524590163934426,-3.2,-2.3475409836065575,0.7887002109616315,-0.876324687614686,10535125.531114187,9382890.0,2819753.0,3872885.0,4776938.003446764,1484441.891251764,1412875.1025443517,0.08473633861381352,0.11301747151683435,0.05831321639608092,0.09753174677179278,0.09849528762903333,0.1030954181732785,0.10018752784425866,0.08508169375977787,0.07641327959607264,0.05347824435257998,0.05137848506511672,0.07827129028136084,2.3964712119499807,0.006932334464133474,1.0536253192631215,36.72691700187785,3.789049724417709,0.1351374360254338,0.47112738502827617,0.06060606060606061,0.47476298518654386,0.20748462756012315,0.0007216608410345626,2019.5683532213852,44.32084593347681,0.015999999999999986,0.31052065974099896,0.1730828055106525,0.21993405985311634,Kristian,REC_20260311_120243.csv
left,12,concrete,14.288,1.1039999999999992,1.0,21971.0,1.5767636204659972,32467.970401612725,1833.3333333333333,0.43514306758879157,0.20692208032574497,0.49416990560799556,0.1420141949847819,0.48107228117137585,0.29520344560056805,5403.0,4440.2,-15.899999999999977,615.2214285714285,0.13855714350061452,1.2608695652173914,0.0,1.2608695652173914,0.6426490660065813,-0.8867895794338763,10332415.75417574,9384111.0,2095267.0,3782477.0,4467679.576356024,974743.0404656973,1339447.6737228516,0.08578442412503941,0.11315449111043904,0.05761966964165064,0.09604457971648639,0.097437695856686,0.10052635981648188,0.09670413816623448,0.08317192919237873,0.0739091546712825,0.05785775415521823,0.05884226579240317,0.07894753775569956,2.276932964702643,0.010076182217649669,1.0087166470620386,27.99636483835802,3.479170063608724,0.10653282067773899,0.46419752131550357,0.057971014492753624,0.4663806429669295,0.1557786960319552,0.0005458179409187316,1697.6139137035857,376.9840453999495,0.024440403706430386,0.11130285510492381,-0.019153249499533724,0.21137308233362154,Kristian,REC_20260311_120243.csv
left,13,concrete,15.408,1.040000000000001,0.0,21268.0,1.5085570272807203,32616.9945120638,1145.8333333333335,0.2719644172429948,0.2033678756476684,0.49703923019985197,0.13554931934252495,0.48900664098586394,0.2771932075793212,5404.0,4346.287878787879,38.89999999999998,573.2045454545455,0.13188370431054017,0.0,-1.4615384615384615,-1.4615384615384615,0.9669126598818539,-0.5001718989168555,10428608.512788175,9456193.0,2506990.0,3612657.0,4610094.051344325,1446359.3486020027,1358699.7802536977,0.08657335587666241,0.11519060152341774,0.058217566366282614,0.09689913022258631,0.10004706210454758,0.10175872827735266,0.09601715152254622,0.08204144951282005,0.07511111885795958,0.05595161318436143,0.0535078698297049,0.07868435272175837,2.3268809327199165,0.011128907540745648,1.146563118546355,24.496999499058557,3.7741190919998178,0.12762539728278405,0.47156531431156934,0.06153846153846154,0.4796278025141718,0.20637723899753838,0.001104422604570094,1542.5583727474757,398.44033677276275,0.03330665599145718,0.23689671176510815,0.1546829107277879,0.18909929813279178,Kristian,REC_20260311_120243.csv
left,14,concrete,16.464,1.0720000000000027,0.9850746268656716,22000.0,1.579577263712616,32111.42039835672,986.4583333333334,0.2341366392082873,0.2003813155386082,0.5138226882745471,0.13805009005335236,0.48835083426784925,0.2826862992058896,5245.0,4327.5,18.100000000000023,582.4632352941177,0.13459577938627793,0.6212121212121212,-28.0,-27.37878787878788,0.7532336192540259,-0.9454067099269112,10389225.218859682,9386555.0,2415361.0,3740938.0,4502921.185938387,1464965.6316141195,1375043.8334660635,0.08528562204777924,0.11512556495735209,0.059343460087674584,0.09665613212355999,0.0995140517212084,0.10207972270363952,0.09859652699901451,0.08598565942841609,0.07497536276208923,0.05329119516090665,0.052064430624936285,0.07708227138342338,2.4031329978120324,0.007755958847678725,1.0901147846822667,34.526845291113425,3.737766801612439,0.13195222746876895,0.4705289969367814,0.05970149253731343,0.49793402530761954,0.1984740389831746,0.00074457832744551,414.50251306034556,450.0470172196825,0.031999999999999154,0.24004407756619237,0.26580954011392327,0.20840366904497315,Kristian,REC_20260311_120243.csv
left,15,concrete,17.552,1.120000000000001,0.02857142857142857,20177.0,1.4027058278993019,31957.04488841232,1154.1666666666667,0.27394234027748926,0.1925953627524308,0.5,0.1429069227195292,0.4828029012441279,0.29599433299014277,5348.0,4365.295774647887,-19.899999999999977,609.4014084507043,0.13960140157968098,5.5,0.0,5.5,0.5871514468513501,-1.2445723568973759,10033319.336092966,9220399.0,1582140.0,3626096.0,4384288.897755032,1323382.3373010675,1255400.2538134817,0.0856886583036498,0.11498180269474989,0.06015435444736979,0.09597787930411442,0.09863003975014197,0.10006582004026639,0.09891719580816685,0.08825370399050128,0.0731473594548552,0.05476614526870064,0.05465321872902793,0.07476382220845594,2.2822221045092443,0.009183533615121378,1.047480025847509,30.025551365552086,3.5525754409089174,0.13310082270451873,0.4820393770073807,0.05714285714285714,0.4665935207594735,0.15231850802369906,0.0005331186228420586,917.3725161205457,94.51271531641092,0.04026578365477729,0.1988706422340132,0.018095814464154644,0.2946344298478322,Kristian,REC_20260311_120243.csv
