foot,step_id,surface,contact_time_sec,stance_duration,time_to_peak_frac,impact_mag,impact_mag_norm,accel_mag_strike,loading_rate,loading_rate_norm,heel_pmax_ratio,fore_pmax_ratio,heel_mean_ratio,fore_mean_ratio,heel_fore_ratio,total_pmax,total_p_mean,midstance_diff,heel_impulse,heel_impulse_norm,rise_slope,fall_slope,slope_asym,heel_skew,heel_kurt,gyro_mag_strike,gyro_x_strike,gyro_y_strike,gyro_z_strike,gyro_x_std,gyro_y_std,gyro_z_std,gu_dip_depth,gu_load_first_frac,gu_push_peak,gu_load_slope,gu_unload_slope,gu_fore_early_frac,gu_fore_heel_toff,gu_stance_frac,gu_spatial_entropy_ff,gu_spatial_entropy_stance,gu_participation_ff,gu_active_sensors,gu_cop_wander,gu_press_jitter,orient_range_a,orient_range_b,pressure_01_mean_ratio,pressure_02_mean_ratio,pressure_03_mean_ratio,pressure_04_mean_ratio,pressure_05_mean_ratio,pressure_06_mean_ratio,pressure_07_mean_ratio,pressure_08_mean_ratio,pressure_09_mean_ratio,pressure_10_mean_ratio,pressure_11_mean_ratio,pressure_12_mean_ratio,accel_spec_centroid,accel_hf_frac,accel_spec_entropy,accel_zcr,accel_jerk_ratio,gyro_hf_frac,heel_ripple_frac,impact_mag_roll3_std,loading_rate_roll3_std,stance_duration_roll3_std,orient_rest_a_roll3_std,orient_rest_b_roll3_std,source_user,source_recording
left,5,modular_paved,5.376,1.008,0.0,25575.0,1.5518178774182847,34265.18977037775,370.65972222222223,0.10864632707948078,0.30504587155963303,0.48827726809378186,0.16739050423260948,0.3861401756138598,0.433496732025766,3924.0,2971.71875,-3.6999999999999886,478.8984375,0.16115200588884798,0.0,-0.3333333333333333,-0.3333333333333333,1.21715960055321,-0.03144150880800689,8162870.0313974125,7617489.0,2322509.0,1792278.0,3934410.020927474,964578.9480568058,669880.3659305956,0.4490713663154591,0.6006408808869574,1.1814711604181314,0.0500431898927971,-0.1729158059984549,0.4855496951081672,0.36,1.0,0.9910378645300212,0.9953846345364766,0.9582783407638439,12.0,0.040741148811047144,0.006088916829561178,12.42667644270832,12.508729622456713,0.09988432620011567,0.08186024501813975,0.08178137651821862,0.0848625059151375,0.06104421893895578,0.0901466954098533,0.10497923129502076,0.07175456122824544,0.06822651033177349,0.08565644881434355,0.09563594300436405,0.07416793732583206,4.179230090540916,0.23262669223339297,0.548669815266807,0.09523809523809523,0.4960203107592329,0.20270972198018636,0.003121259858512286,1865.6529688020767,300.10167454109825,0.009237604307033765,2.97941839864314,2.094095042550035,Sam,REC_20260831_184100.csv
left,6,modular_paved,6.4,1.024,0.0,21885.0,1.240635709882343,33717.0894799655,503.90625,0.14770302779774847,0.3001813001813002,0.4693084693084693,0.179595044136522,0.3770018597584934,0.4763770774271724,3861.0,2936.6923076923076,-2.6999999999999886,509.7230769230769,0.17357047436938472,0.0,-0.28125,-0.28125,1.0280289046547653,-0.48835429182914725,9738170.305890014,8764694.0,3755599.0,1976759.0,4041171.3452076563,1087451.2846548595,791036.4121657256,0.41635733575433986,0.5879086154135388,1.160829819000574,0.05795080166333877,-0.1444496178647514,0.46802614100823914,0.34,1.0,0.9929114489362464,0.9950274753214566,0.966746703441717,12.0,0.03758879336468893,0.005306648659807824,7.002097240260511,5.172286800351515,0.10275820520208503,0.08352673075411898,0.08102260523351756,0.08147313827697306,0.06069099195850905,0.08588940985410064,0.09840479870078843,0.07656966236215522,0.06542158891479163,0.08890693349398854,0.10302538177436678,0.07231055347460513,4.369649001291249,0.23833093074351908,0.5588745681786852,0.0625,0.5104635668418505,0.2095876494525837,0.0017726410390806126,2076.1563846043327,243.9476796728998,0.009237604307033988,2.7723273375818134,1.5181195455897654,Sam,REC_20260831_184100.csv
left,7,modular_paved,7.44,0.976,1.0,26637.0,1.6413776231969217,38524.52113913942,937.5,0.2747963307865088,0.30117955439056354,0.5019659239842726,0.17172619379905546,0.3960387196177163,0.43360960757742895,3815.0,2889.2580645161293,-20.400000000000006,477.63709677419354,0.1653147922784061,0.01639344262295082,0.0,0.01639344262295082,1.1561581945032027,-0.23175777991594115,9071534.085393826,8332201.0,2241875.0,2800206.0,4144553.0335275317,911739.5104580378,962965.1195382081,0.459199271012111,0.5911499701614611,1.1812721203117595,0.058690302072330836,-0.1357879849607041,0.47843432762774796,-0.62,1.0,0.992353115020892,0.9958172719253057,0.9634289323410705,12.0,0.04320853606947149,0.006016852675335514,5.749994409267385,4.068858766721661,0.10559134502662809,0.08973170922326303,0.07838824567083857,0.08489733942188528,0.06672658456797703,0.08862080900331595,0.09437627697701162,0.07383857894090456,0.06606227740127502,0.08256389071867987,0.09788761485815087,0.07131532819007,4.453691126948762,0.30488104323349574,0.5505413655863224,0.08196721311475409,0.5207787105932452,0.2047799184937753,0.0033942833366466894,2494.174813440309,296.3854690868756,0.02444040370643112,1.0769274329603769,0.7953019141399814,Sam,REC_20260831_184100.csv
left,8,modular_paved,8.432,1.0079999999999991,0.015873015873015872,27293.0,1.6966988974255335,37908.79299054508,1187.5,0.34807535232957776,0.3042564372044141,0.4926431949553337,0.17850017109315364,0.3889816009054776,0.4588910392611976,3806.0,2968.046875,-14.099999999999994,512.828125,0.17278302755915875,4.0,-2.2580645161290325,1.7419354838709675,0.9175586969849907,-0.7993662779334496,9507107.804337658,8721933.0,3106860.0,2158797.0,4202838.474361345,894810.4177376677,785172.7840106811,0.41540785544356795,0.592014009081389,1.1364375773205615,0.04914246607277506,-0.12750087426717094,0.4798545774898037,0.34,1.0,0.9891680879837716,0.995054727343458,0.9502526205487763,12.0,0.043194572684421714,0.006517986427227773,4.611398034049038,3.5330184933799273,0.1056723960938117,0.08518333289463294,0.07372272380300597,0.08738911847542839,0.06476270695691085,0.08642046800558027,0.09860756494959333,0.07862388460424838,0.06522597457292517,0.08584138348556238,0.09987628648890527,0.06867415966939538,4.822270702947385,0.22391301465869554,0.5539957992174123,0.07936507936507936,0.564562454450628,0.2441222702323293,0.0030623527064759567,2951.223023313103,345.88147176890067,0.02444040370643102,1.2700501140670837,1.3050253068748008,Sam,REC_20260831_184100.csv
left,9,modular_paved,9.456,1.008000000000001,0.9841269841269841,22493.0,1.2919090859966664,37536.498544749746,784.2261904761905,0.2298693116261748,0.28996781115879827,0.47854077253218885,0.1731382921762224,0.38803516737701055,0.4461922700110588,3728.0,2918.1875,1.5,488.9765625,0.1675617356664025,1.2741935483870968,0.0,1.2741935483870968,0.9266376834298026,-0.754443909987256,9028625.401582513,8418944.0,2096489.0,2498438.0,4103544.06595074,702158.0202238773,869629.8091649342,0.4167115285670622,0.5857677250180623,1.1757297980334795,0.05805952202472042,-0.12615462753600704,0.4748651754683804,-0.64,1.0,0.9913160620836081,0.9953819018744117,0.9590873445558236,12.0,0.03692603372086875,0.005157933714032908,9.699519455798589,3.8387835208516066,0.10382086483476473,0.08761859887344456,0.07976912038722667,0.08447559486839006,0.06268874087083164,0.08772568589235613,0.09618020603542439,0.0738150821357435,0.06552654687198818,0.08774710329613844,0.0993232100404789,0.07130924589321283,4.480556409236794,0.19977838109600798,0.5221147819780654,0.09523809523809523,0.5014838509066014,0.2124790512602559,0.00195888837568384,2602.6612021800547,203.56105805293706,0.01847520861406798,1.1629927293403457,1.4333592678381577,Sam,REC_20260831_184100.csv
left,10,modular_paved,10.48,0.9599999999999991,1.0,21081.0,1.1728334164680079,35611.31491534678,2515.625,0.7373701542771318,0.2924754054772667,0.4687583089603829,0.17268635724331927,0.3887763713080169,0.44417914767343764,3761.0,2913.934426229508,6.400000000000006,485.42622950819674,0.16658790436005627,0.5333333333333333,0.0,0.5333333333333333,1.1232647633271455,-0.27539908648233347,9809926.30945967,8936958.0,3169168.0,2514321.0,4298846.180550736,911751.430141796,993197.0756982052,0.422936732137144,0.5922536559414506,1.1129282700418122,0.0382399035563461,-0.1389032980280246,0.4647300975337049,-0.62,1.0,0.9904258434936242,0.9952508179421342,0.955636695282823,12.0,0.038008516638177774,0.0050598754100043076,7.472942999416844,4.877811323633296,0.10436005625879043,0.08815189873417723,0.07984247538677919,0.08329676511954993,0.06362869198312236,0.08733614627285514,0.09794092827004221,0.07230379746835443,0.06636286919831225,0.08563713080168776,0.10038255977496485,0.07075668073136428,4.235059839538105,0.27322240735653675,0.5495157406429616,0.03333333333333333,0.4732732423980125,0.234846185680884,0.0034202295136621305,3256.344781090191,905.9330014496392,0.02771281292110256,1.165496469332941,1.416584550233569,Sam,REC_20260831_184100.csv
left,11,modular_paved,11.456,1.008000000000001,0.015873015873015872,23685.0,1.3924318891681682,37445.63878477706,822.9166666666666,0.24121011257926878,0.28928008407777195,0.4795060430898581,0.17205876906635065,0.39034765172397373,0.4407834101378665,3806.0,2953.296875,-3.5,491.5234375,0.16643211241673764,12.0,-1.0161290322580645,10.983870967741936,0.9603117463027008,-0.6547540478188796,9160511.15597405,8393288.0,2729345.0,2453234.0,4146614.9668229977,883539.0411528384,903647.5933293476,0.43004301606606177,0.5993736798413205,1.091322727248309,0.07362232130100299,-0.1565320839225004,0.46378592850647593,0.38,1.0,0.9922474762805042,0.9955463852658211,0.9634081409354595,12.0,0.037038318934698326,0.005027630832336931,3.251812124814295,3.78105467968372,0.10312627307405389,0.09101057610403628,0.08050854183089873,0.08234441381718524,0.06299633354672479,0.08839697160482723,0.0943913317214342,0.0721069144123887,0.06559935665120019,0.0852807508557703,0.09995185465396193,0.07428668172751851,4.475531109014048,0.2801883156774523,0.5827254970044476,0.09523809523809523,0.48013603272955974,0.25826332485979314,0.0018242878610870287,1303.5479789149767,988.6438769264039,0.027712812921103055,0.7576126695550499,0.7983795745189413,Sam,REC_20260831_184100.csv
left,12,modular_paved,12.48,1.0399999999999991,0.9846153846153847,22828.0,1.3201600415859727,34848.795230251504,1208.3333333333335,0.3541819374581669,0.2861380798274002,0.4773462783171521,0.18570481831772437,0.37914648117419203,0.48979702447044354,3708.0,2949.287878787879,-4.199999999999989,532.0151515151515,0.18038766420245256,0.65625,-10.0,-9.34375,0.6732498560859738,-1.186013271565456,8726641.705889098,8295549.0,1545489.0,2224771.0,4002234.753310926,818905.2992318135,950261.3737820071,0.3926172651000652,0.5832970276050783,1.1067078339400211,0.04812645673927607,-0.13401367184321478,0.44478593078695905,-0.58,1.0,0.9933120610157125,0.995148103974827,0.9685027219563717,12.0,0.03575053558320013,0.005187164893328567,5.2111887093423235,4.347753065323431,0.10026560083841501,0.08592726544158066,0.08469430216847415,0.08038920540654394,0.06161733957349745,0.08704720708131906,0.09497413345799961,0.08043030418231417,0.0641654636712509,0.08573204625667212,0.10527451413541018,0.06948261778652268,4.3798460240751105,0.25921471134962093,0.5659441349244273,0.06153846153846154,0.4523730654152473,0.25144462609914625,0.0017814673212091495,1327.1067528022459,887.2071357558568,0.04026578365477747,0.751242940586285,0.4982710125026072,Sam,REC_20260831_184100.csv
left,13,modular_paved,13.536,1.008000000000001,0.015873015873015872,23129.0,1.3455437360109912,34592.86673578817,1005.2083333333334,0.2946427324544233,0.2861005949161709,0.48620876149269876,0.17333804398837804,0.3953786364762894,0.43841024273102086,3698.0,2963.140625,-21.099999999999994,497.2109375,0.1677986300430814,4.0,-0.1774193548387097,3.8225806451612905,0.8666357964870157,-0.831417854722198,8736302.333755683,8167268.0,2062281.0,2316400.0,3965016.8865281735,753743.5748974872,909393.2358036777,0.4002862784803767,0.5930919831999675,1.0890471997085562,0.0493202569968505,-0.1442967049771,0.47319861223667953,0.4,1.0,0.992788151255734,0.9961759866981237,0.9662104099485567,12.0,0.03503706571220476,0.004943338119006705,4.219417722668285,3.1028610717716134,0.10111737440743299,0.09060804361925955,0.07820566227767202,0.08434884861396007,0.06664170722575814,0.08818768093397525,0.09690415047378995,0.07700339061700792,0.06559235608333641,0.08435412173527876,0.09633465337137012,0.07070201064115882,4.60346397934287,0.22299028288255593,0.5540177091919526,0.07936507936507936,0.5287755318028031,0.21274097922349827,0.0023408116371691425,434.77695431104587,192.8021543385676,0.018475208614066995,1.386720030860427,1.2953388106244745,Sam,REC_20260831_184100.csv
left,14,modular_paved,14.56,1.0079999999999991,0.9841269841269841,23905.0,1.4109847555253248,35356.3289101117,668.75,0.19602138262770957,0.2858636007316436,0.48001045205121506,0.16996076650526193,0.3937659402573675,0.4316289174072009,3827.0,2959.046875,-24.80000000000001,486.109375,0.16427903833054353,0.5483870967741935,-2.0,-1.4516129032258065,0.9374967895179239,-0.7860661649347289,8992789.037005039,8163603.0,2722015.0,2610838.0,4118442.05459529,859285.9441437135,847553.5080810809,0.4386724934689581,0.5915194182553104,1.2142423394353243,0.06923078663871252,-0.1396202475307926,0.47136822310973414,-0.56,1.0,0.9915999694090266,0.995709582965968,0.9609839153675227,12.0,0.037987821090736555,0.005524090913080522,3.677035708185864,2.561247208891089,0.102962841708954,0.08883772751994677,0.07814488406845532,0.08560083219364344,0.06594184149245692,0.08778692463261502,0.09865402182924189,0.07316017087427856,0.06559861441870535,0.08565891677535524,0.09680059563098337,0.07085262885536411,4.559302832152098,0.2379082468108785,0.5621429237661144,0.07936507936507936,0.4645006561380809,0.23686499228223518,0.0018541028977012617,555.6836630074014,272.523439146543,0.01847520861406749,0.9850599267487268,0.9124778216764334,Sam,REC_20260831_184100.csv
left,15,modular_paved,15.584,0.9920000000000009,0.0,24350.0,1.4485121442932092,33984.56136247752,536.4583333333334,0.1572445670611689,0.28159027601924536,0.456571283869334,0.18186668920739407,0.3834653198582047,0.47427154370696595,3949.0,3004.5555555555557,0.09999999999999432,529.3095238095239,0.1761689920596766,0.0,-1.0806451612903225,-1.0806451612903225,0.7848517111676013,-0.9460802388253722,10019766.361579994,9005375.0,3615100.0,2495995.0,4238520.616805401,1005168.4072791508,1077131.5577366715,0.4295596798066482,0.5924492649236128,1.1069856883987292,0.04542082355665489,-0.14319751790360447,0.4711666633332364,0.4,1.0,0.9942914965874975,0.995119206915061,0.9724034547135533,12.0,0.038191330050410296,0.005471962922779086,6.810210790730158,3.9924590657529393,0.09870725406393466,0.0880303454542573,0.07759117107883795,0.07995794745545125,0.0614675070131599,0.08661978899765964,0.09917743954946721,0.07829909079862854,0.06738973093767665,0.0905397623714254,0.10356759840876553,0.06865236387073596,4.269326161917971,0.20067370616576735,0.5257593170710316,0.04838709677419355,0.4917583486403223,0.19951649465903015,0.0017642730353717448,617.9323048144701,241.67190487618075,0.00923760430703354,0.6225281487769093,0.9414130194416568,Sam,REC_20260831_184100.csv
left,16,modular_paved,16.592,0.9760000000000026,0.03278688524590164,24919.0,1.496496603189673,36869.80676651289,979.1666666666667,0.28700950104368694,0.27925600619994834,0.4657711185740119,0.1722506726846628,0.38943017099210137,0.4423146574537177,3871.0,2973.1612903225805,-19.400000000000006,494.8790322580645,0.16644876746810172,4.0,-0.2542372881355932,3.7457627118644066,0.9091039163466628,-0.7269924942061117,9254348.114387367,8465370.0,2582738.0,2703689.0,4235318.998610368,930394.0441001346,1046275.6551104446,0.42956709886355293,0.595132321434071,1.1287648641607175,0.04931190425999499,-0.14120886615208994,0.45879588713251396,0.38,1.0,0.9927468804259814,0.995759306502613,0.9666056116511083,12.0,0.03654502656975626,0.004982100025535785,4.461292283611336,4.623078880606414,0.10081590139744814,0.087855871886121,0.07958836038538322,0.082338772675983,0.06370974741775888,0.08910359343806962,0.09591723808697163,0.07300256054161966,0.0664221855741689,0.08989562537974134,0.09924811214304313,0.07210203107369152,4.365604472165915,0.3042853684683895,0.5598790269609544,0.08196721311475409,0.5148521396669131,0.2130153275783284,0.0024699239032033964,508.2620715077242,227.2481244574853,0.015999999999998266,0.9984217354342391,0.8746718643296029,Sam,REC_20260831_184100.csv
left,17,modular_paved,17.584,1.0079999999999991,0.0,24709.0,1.47878704893966,37533.618117628896,909.375,0.2665524408629135,0.28529568460309,0.486680873734683,0.16453886438371398,0.3942832633479658,0.4173113080845191,3754.0,2950.765625,-21.599999999999994,468.8046875,0.15887560961403024,0.0,-0.047619047619047616,-0.047619047619047616,1.0674699142064128,-0.45633454612598623,9435663.306908317,8554556.0,2924822.0,2701246.0,4234297.924481766,894847.4005992792,942249.2131054323,0.4271492872008711,0.5944307221540673,1.1871495215750363,0.0613400123908312,-0.14131925506616916,0.47741746701420446,0.4,1.0,0.989675835396085,0.9953466892758802,0.9538496467465832,12.0,0.038907921844043986,0.005461667242303302,3.0514938096542457,2.385825922988843,0.09999523428771134,0.08740316337391249,0.08015398545928229,0.08534331661803875,0.06346869721311736,0.09042144782339329,0.10163146217348251,0.06905517106259498,0.06764663831950395,0.08937828635576572,0.09548369332111899,0.07001890399207833,4.879693616785291,0.2702531901318386,0.5909621602335731,0.09523809523809523,0.510248918631535,0.20677879378417327,0.0022588025981899094,287.7330939140013,238.0225428457944,0.015999999999998266,1.0592160215511863,0.8781111525579142,Sam,REC_20260831_184100.csv
left,18,modular_paved,18.608,1.0079999999999991,0.0,25757.0,1.567166157768296,35972.35813788137,1010.4166666666667,0.29616937873657057,0.2812418471171406,0.48578137229324286,0.1709754303982977,0.38181192337580383,0.4478001338629313,3833.0,2995.953125,-21.30000000000001,495.40625,0.16535847836404316,0.0,-0.031746031746031744,-0.031746031746031744,0.8743812782001248,-0.8120549681265361,9933716.487046225,9133657.0,2657263.0,2862514.0,4255569.713601302,905981.7451001906,887836.1670638458,0.4381489509144303,0.5871552639134978,1.2026222873559804,0.054120625516396625,-0.12736228260290328,0.4631951839997951,0.38,1.0,0.9904855097776284,0.9942305393332118,0.9564386341100621,12.0,0.03673424864961193,0.005189279879476561,4.015818477097298,3.0067362879474047,0.10118858251495506,0.08429600346300478,0.07668156523643874,0.0844420337851581,0.060732967909836705,0.08694019536770957,0.10384842052560485,0.07128365868541418,0.06540072285009466,0.09539952331530555,0.09969177171288353,0.07009455463359428,4.646684589048937,0.2197636069302509,0.5422648515660313,0.06349206349206349,0.5103326067328786,0.2207287742248298,0.0016026611950344925,554.4739248452755,51.73145020019278,0.018475208614066017,0.9875933874378781,0.8766606506787317,Sam,REC_20260831_184100.csv
left,19,modular_paved,19.632,1.0079999999999991,0.9841269841269841,25532.0,1.5481916353575678,37510.56257909231,1218.75,0.3572352300224614,0.2821390937829294,0.46522655426765014,0.17096281149631834,0.38484576220425276,0.4442372199110636,3796.0,3025.96875,-24.599999999999994,500.828125,0.16551001228945275,0.41935483870967744,-4.0,-3.5806451612903225,0.8312583305770848,-0.8699460704755424,9631217.965904728,8844106.0,2669481.0,2723237.0,4199293.368214409,861610.6109113322,1057098.5899870165,0.3947905645251555,0.5774138656258377,1.2075471698109217,0.05962671340492598,-0.1272791918762315,0.4567586611335553,-0.62,1.0,0.9914467937194175,0.9943163898461937,0.95893181894404,12.0,0.036310342809250294,0.0047778728594288535,3.9709786172748274,1.7205480862044311,0.1059784573122244,0.08425504229017566,0.07452675279610868,0.08776115087110532,0.06255744544618976,0.08566987844801768,0.10099038531048941,0.07290020757815162,0.06460224514876434,0.09350827730788694,0.09806260391816671,0.06918755357271948,4.510326567851661,0.2034638828043484,0.5306657714377875,0.06349206349206349,0.4681478821739091,0.21757522013664884,0.0013166525907102296,551.703120648528,157.75777149666123,0.0,0.43925150584957934,0.46167418096981955,Sam,REC_20260831_184100.csv
left,20,modular_paved,20.656,0.9920000000000009,1.0,26939.0,1.6668456488326546,38037.922064697486,1213.5416666666665,0.35570858374031405,0.290625,0.4734375,0.1728753778079965,0.3848834306294055,0.44916295181930943,3840.0,2988.2063492063494,-13.099999999999994,499.1190476190476,0.16702964564398665,0.5,0.0,0.5,0.9159446124517396,-0.6529194509387186,9730517.950037295,8994379.0,2811201.0,2425134.0,4265986.147196981,865817.630525004,929387.8102909098,0.41930471048289353,0.5867224499184837,1.1883382822414312,0.04706256416948218,-0.1300350053384033,0.4642160589960676,-0.6,1.0,0.9913220885813825,0.9945160679401952,0.9589724789259368,12.0,0.035942036076893016,0.004925395264614331,2.9049016294855283,1.853947888672593,0.10280627015197309,0.08641378541036987,0.07654961037305386,0.08608976027451834,0.06236155893273557,0.08602070573736965,0.10234944782929717,0.07494010846874219,0.06399762027441211,0.0928039860403597,0.09793526933925432,0.06773187716791407,4.125641330574383,0.1775461994754049,0.5030627428489219,0.04838709677419355,0.49570705335297,0.18187270165423663,0.0020905826546973316,755.7995766074432,118.80633410365076,0.009237604307032994,0.5192719713705858,0.5465816644581343,Sam,REC_20260831_184100.csv
left,21,modular_paved,21.664,0.9759999999999991,1.0,26269.0,1.6103437376540417,36553.57555698211,997.3958333333334,0.2923527630312024,0.29927760577915374,0.4711042311661507,0.1700320774207579,0.3859294296743327,0.4405781584578593,3876.0,2966.6129032258063,-26.5,486.5,0.16399173598651662,1.6065573770491803,0.0,1.6065573770491803,0.9660375385707632,-0.5891685597962613,9763919.929544998,8888089.0,3034778.0,2669481.0,4350864.616365597,894478.9396269623,960799.2559653652,0.4278823297609039,0.5928011927159861,1.1862012722227286,0.04523127143532468,-0.14484325780543839,0.45256631902691713,-0.6,1.0,0.9919479021386265,0.9951038262444704,0.9635254407652422,12.0,0.03850775302588303,0.005042437364609167,3.2904197338420453,4.295513955444505,0.10158756048496712,0.08500516500842713,0.08089490567063556,0.08414070570325669,0.06066982004023269,0.08840863371934975,0.10055455879954331,0.07214157559941282,0.06770510520306638,0.09095307997607785,0.09789050182134507,0.07004838797368565,4.335433872224592,0.2812349272300381,0.5527478965403573,0.04918032786885246,0.5265249059975918,0.21521365069116122,0.0026352623579605897,703.7658227942899,126.32221703786414,0.016,0.49910070060068173,0.6200872949290035,Sam,REC_20260831_184100.csv
left,22,modular_paved,22.656,0.9920000000000009,0.0,26939.0,1.6668456488326546,39560.20260312123,1640.625,0.48089357887639034,0.2838035019455253,0.42971789883268485,0.1688829716698404,0.39009797005203495,0.43292450777728614,4112.0,2992.4920634920636,-14.0,487.6190476190476,0.1629474823234868,0.0,-1.5483870967741935,-1.5483870967741935,1.0414754163137525,-0.5056574830501286,9747059.431951413,9084787.0,2590068.0,2400700.0,4317983.177324629,965146.2350221158,986012.0707353249,0.4520543047891843,0.5942663516302495,1.1692595755511217,0.07053707350744665,-0.12598877462791946,0.4678880077079954,0.38,1.0,0.9889901688350199,0.9948156711290864,0.9503483371010489,12.0,0.039720380539704316,0.0058852917647212385,6.3875098800153935,4.595985887473802,0.10121627140940025,0.08866634487367857,0.07886933967017987,0.08509126013780519,0.06384761864348343,0.08749940326849734,0.10017132824476069,0.07025518891193304,0.06499334312857044,0.09271881481167153,0.09862778275790736,0.06804330414211227,4.813979275670246,0.2639025928125398,0.5868163867187054,0.0967741935483871,0.4865391049904999,0.23373381235070192,0.0024262118315403302,386.82468035703585,327.3283152354242,0.009237604307035005,0.5395530622652553,0.6017204532019341,Sam,REC_20260831_184100.csv
left,23,modular_paved,23.664,0.9919999999999973,0.0,23187.0,1.3504349462324234,36676.090276909286,628.125,0.18411354162696086,0.27559462254395034,0.46975180972078595,0.16886751715277296,0.39748585929128527,0.42483905579363246,3868.0,2977.4444444444443,-24.599999999999994,485.95238095238096,0.1632112336668817,0.0,-0.16129032258064516,-0.16129032258064516,0.9620331303308917,-0.7137517399383921,9047408.722972617,8498357.0,1946216.0,2417804.0,4194414.9480595235,668018.3226938079,916989.7735588226,0.42793274826764005,0.5894778165115974,1.1684516923532293,0.0363823851740821,-0.12691338430356125,0.47259051682339104,0.38,1.0,0.9929577161698455,0.9956794719715676,0.9667149702391153,12.0,0.03567338736772762,0.004644508637723378,3.3782321687969428,2.9771021759755314,0.10244750211910715,0.09116159058316764,0.07708752045804701,0.08461501554011909,0.06684650200715432,0.08891187179801577,0.09490934486269785,0.07090879042963232,0.06595087936282847,0.08882657440331808,0.09795872672314065,0.07037568171277168,4.644069052478178,0.23584127320828216,0.5664108335265102,0.08064516129032258,0.4993243823049222,0.23886438338934024,0.002528787933539446,2001.04672609112,512.3899815572429,0.009237604307033964,0.19534564264836202,0.386927993305947,Sam,REC_20260831_184100.csv
left,24,modular_paved,24.672,0.9920000000000009,0.03225806451612903,26451.0,1.625692018004053,36348.345244316144,1051.3392857142858,0.3081644566677277,0.276694045174538,0.4722792607802875,0.17353106774457416,0.3911699404034717,0.4436206615606438,3896.0,2988.3492063492063,-20.5,502.1587301587302,0.16803883866444289,14.5,-0.9833333333333333,13.516666666666667,0.8212999945843668,-0.9163173197724137,9172168.322855562,8552113.0,1970651.0,2665815.0,4141753.0991374245,714283.5576732728,1032963.7077912607,0.4310864079301381,0.5964060381061056,1.1638532714347076,0.047299337866923086,-0.11771566370374753,0.4679376767309196,0.36,1.0,0.9922313616564001,0.9950887435902607,0.9636709545354462,12.0,0.03497942698942619,0.004893002956756744,2.4598295836820703,4.370822785924034,0.10249859241711196,0.08807750735661246,0.07623787619644547,0.08540575568610372,0.06483379898654032,0.08748791603369702,0.09799432717537951,0.07280124929620856,0.06536496234051821,0.08997376053031349,0.10072981844836561,0.06859443553270374,4.46874822624531,0.24078844682363404,0.5610564577882523,0.08064516129032258,0.47521466434142917,0.2072324046325947,0.002127126091407479,2039.9895424568535,508.5148694472757,2.059156955057807e-15,0.6135059010241795,0.5074562562944904,Sam,REC_20260831_184100.csv
left,25,modular_paved,25.68,1.0079999999999991,0.9841269841269841,26149.0,1.6002239923683201,38682.7704928176,833.3333333333333,0.24426340514356332,0.2651732221932795,0.4746027611357124,0.16732667043811678,0.39293272152031344,0.425840509771146,3839.0,2982.9375,-22.099999999999994,483.3515625,0.16203878307876046,0.0967741935483871,-11.0,-10.903225806451612,0.849675928903931,-0.8350054466179264,9807315.823712165,8906415.0,3246137.0,2514321.0,4340650.785851919,818179.8435221779,955946.874998937,0.4310118762177646,0.5900066599183971,1.1481970373160189,0.038073686951667796,-0.12916318705490326,0.47143512282203454,-0.6,1.0,0.9923683392674533,0.9953155375044483,0.9640791916243683,12.0,0.03676533574047245,0.005048787600201203,5.570855733060332,6.829919470653678,0.10077629015022943,0.08563287028306829,0.07854044880256458,0.08621954030213506,0.06339702893540344,0.09035242106145368,0.10110629203595449,0.07160517107716806,0.06733086093825298,0.09054099356758229,0.09572149936094873,0.06877658348523896,4.622310576996877,0.23663380890382638,0.5507114069706551,0.09523809523809523,0.48283086997077984,0.2034272966480189,0.0019421910532710091,1803.6233901048536,211.63938944016175,0.009237604307034037,1.4590605611754706,1.2063822776354454,Sam,REC_20260831_184100.csv
left,26,modular_paved,26.704,0.9920000000000009,1.0,25092.0,1.511085902643255,36325.193378700686,1171.875,0.34349541348313595,0.2748778606325534,0.4826433530470558,0.16629699986203822,0.3973988899383417,0.4184636748424237,3889.0,2991.3968253968255,-23.400000000000006,480.94444444444446,0.16077587579195365,0.9193548387096774,0.0,0.9193548387096774,0.973268043017717,-0.6185677277057477,9394296.696595972,8690168.0,2051285.0,2919935.0,4221596.562823293,805228.6360112004,1120262.1678108352,0.4297763306985931,0.5951935486215406,1.1539759522011657,0.0682774335471259,-0.13723709564688114,0.4746103657517918,-0.58,1.0,0.9897476696804782,0.9954524549702695,0.9531895587088596,12.0,0.03749210738928429,0.005366526861338549,4.210607911521644,4.952465317028725,0.10429379490390431,0.09219560857060989,0.07663776544375935,0.08413015101508027,0.06803637945855309,0.08809920512793301,0.09508749960203335,0.06978212652155917,0.06493754576616541,0.0900147512973713,0.09651487334047905,0.07027029895255177,4.461823403060533,0.2279785933154934,0.5579691327290652,0.08064516129032258,0.5020587713023895,0.19710153876510939,0.002666473564335996,713.5981595641384,171.59347003957745,0.009237604307033019,1.4329631750761622,1.1848110579827975,Sam,REC_20260831_184100.csv
