foot,step_id,surface,contact_time_sec,stance_duration,time_to_peak_frac,impact_mag,impact_mag_norm,accel_mag_strike,loading_rate,loading_rate_norm,heel_pmax_ratio,fore_pmax_ratio,heel_mean_ratio,fore_mean_ratio,heel_fore_ratio,total_pmax,total_p_mean,midstance_diff,heel_impulse,heel_impulse_norm,rise_slope,fall_slope,slope_asym,heel_skew,heel_kurt,gyro_mag_strike,gyro_x_strike,gyro_y_strike,gyro_z_strike,gyro_x_std,gyro_y_std,gyro_z_std,orient_range_a,orient_range_b,pressure_01_mean_ratio,pressure_02_mean_ratio,pressure_03_mean_ratio,pressure_04_mean_ratio,pressure_05_mean_ratio,pressure_06_mean_ratio,pressure_07_mean_ratio,pressure_08_mean_ratio,pressure_09_mean_ratio,pressure_10_mean_ratio,pressure_11_mean_ratio,pressure_12_mean_ratio,accel_spec_centroid,accel_hf_frac,accel_spec_entropy,accel_zcr,accel_jerk_ratio,gyro_hf_frac,heel_ripple_frac,impact_mag_roll3_std,loading_rate_roll3_std,stance_duration_roll3_std,orient_rest_a_roll3_std,orient_rest_b_roll3_std,source_user,source_recording
right,201,soft,234.464,1.1680000000000064,0.9726027397260274,12763.0,0.7226518970025103,28277.133977827387,687.5,0.3424360132446198,0.3440959409594096,0.6116236162361623,0.2153385202725559,0.3902147724213157,0.5518461511235986,3252.0,1957.445945945946,7.0,406.81756756756755,0.20783080544835725,0.8450704225352113,-1.5,-0.6549295774647887,1.0465906504260654,-0.43416091784406863,8582569.37216694,7751879.0,1457524.0,3382971.0,3871249.2820484075,1327520.6381872948,1123669.1585078628,4.756388876178212,4.785136271295173,0.05500134621093399,0.08608846331747795,0.031646312417587724,0.0798544711462123,0.05552602329290098,0.08879469247709715,0.16019910114531483,0.11553251271996741,0.07995112218762729,0.10542557524628757,0.09980600755258852,0.042174372286004236,4.37344858965263,0.16268914272594032,0.5386895723823931,0.0821917808219178,0.5518289426978062,0.208376089409064,0.002909323540553966,2879.9851272764154,907.463268310808,0.024440403706433127,0.4278915477380503,0.9036718302306836,Kristian,REC_20260519_155015_new.csv
right,202,soft,235.648,1.1040000000000134,0.0,17200.0,1.1681293112260924,34448.76617529284,750.0,0.3735665599032216,0.3144214645053102,0.538848518725545,0.19407265774378585,0.42076872618665473,0.46123356054144843,3578.0,2047.1714285714286,-9.900000000000006,381.87857142857143,0.18653961563690669,0.0,-1.318840579710145,-1.318840579710145,1.3253951823528238,0.18621599601153127,9666462.496716263,8868541.0,1828930.0,3382971.0,4184017.1007220093,1251811.2148953693,1339871.040430763,3.400694943611505,5.652184587271108,0.056517006043181536,0.08747958856122036,0.03454243485785265,0.08223890804036231,0.058575595595316186,0.09721427474843337,0.15297064939777533,0.10710946113801621,0.09526035924132252,0.09823310211999832,0.08696319660576964,0.04289542365075156,4.434873312356705,0.14897537189461235,0.5191248331420626,0.057971014492753624,0.568707208173643,0.22412411074274358,0.0045606983428711344,2614.2970374462075,56.3656219102831,0.03330665599145558,1.924740783261579,2.6304502517707333,Kristian,REC_20260519_155015_new.csv
right,203,soft,236.768,1.1680000000000064,0.9863013698630136,14481.0,0.8951401092261105,30247.168875780753,1723.9583333333335,0.8586842453330997,0.2870654396728016,0.6050613496932515,0.19837505489679405,0.4230629274107535,0.46890200498228296,3912.0,2153.9189189189187,19.700000000000003,412.7162162162162,0.19161176987263945,1.1666666666666667,-6.0,-4.833333333333333,1.1354554240081345,-0.2848630108637571,8811642.532034706,8032877.0,1853365.0,3111747.0,4005269.6002601413,1302719.1241203994,1126616.6642935472,6.869116368987656,2.845624333999595,0.053227931488801054,0.09129807390676957,0.03150134889265324,0.08181190789886443,0.06816613338352469,0.0930422234770061,0.15142104272539056,0.10956145303971392,0.08874458874458875,0.0919882050316833,0.08881360185708012,0.050423489553924346,4.447199779105055,0.21385368067513275,0.5968810503640247,0.0684931506849315,0.5310055723605119,0.19796946752748815,0.003942964058943435,2237.23989177141,581.1980387965242,0.03695041722813198,1.9354264553379208,3.376288572352438,Kristian,REC_20260519_155015_new.csv
right,204,soft,237.952,1.1839999999999975,1.0,13984.0,0.8452410164000749,33646.4666941419,937.5,0.466958199879027,0.3180319553639361,0.47704793304590415,0.20367150465801562,0.388680442435224,0.5240075970421871,3943.0,2185.48,19.900000000000006,429.35333333333335,0.19645722373727206,1.9324324324324325,0.0,1.9324324324324325,1.1732103835059005,-0.3432399314532266,9168519.714526277,8223467.0,2127032.0,3451388.0,3983859.849048821,1360966.8893561417,1269568.262849202,5.541606470606219,5.318466813897857,0.055066468998419875,0.08807828638712473,0.04167505536541172,0.07542507824368103,0.05373037807102635,0.08797457156627683,0.17920700868154057,0.11103586702539793,0.08347212816711508,0.09874871119082917,0.0926356376326177,0.03295080867055902,4.202217522837493,0.1621862545825064,0.5133560617291317,0.10810810810810811,0.5843848881195376,0.24127595350472478,0.0026439347787373104,1731.21469879774,516.7636137763071,0.042332020977026125,1.800768545134263,3.264524467109253,Kristian,REC_20260519_155015_new.csv
right,205,soft,239.152,1.1040000000000134,0.0,17846.0,1.23298809184102,33949.97131073898,911.4583333333333,0.45398713877127617,0.358673906830523,0.518433838239497,0.22943763586073415,0.3554080696762452,0.6455611322202429,3499.0,1978.1285714285714,-16.200000000000003,436.82142857142856,0.22082559995378026,0.0,-1.8115942028985508,-1.8115942028985508,0.9628374496581005,-0.6961716621773513,9539005.630295958,8778133.0,1963320.0,3175277.0,4119460.3914276618,1427469.289713843,1120051.5625986974,5.667771024879382,2.99668307611428,0.04609696033047108,0.07236998895059543,0.029486744325444684,0.07383602105886516,0.04536755519285905,0.08500097494746116,0.18678548989304464,0.12116069300709907,0.07883352952646441,0.11563599072716636,0.10827694285363511,0.03714910918689381,4.1584031108754935,0.15665215791456522,0.4991668486885341,0.057971014492753624,0.49170744218421614,0.18377420712932402,0.001547034783015537,2101.0028557810233,461.76312983899436,0.042332020977026125,1.4646527470371926,2.3018949083070623,Kristian,REC_20260519_155015_new.csv
right,206,soft,240.272,1.1839999999999975,1.0,22603.0,1.7105936946045044,39473.02195170773,906.25,0.45139292654972607,0.3572758712423517,0.47113594040968343,0.24579831932773108,0.34103641456582634,0.7207392197114884,3759.0,2037.28,-7.900000000000006,484.1066666666667,0.23762402157124532,2.5405405405405403,0.0,2.5405405405405403,0.8596736182821499,-0.6567143018726331,10735928.52800432,9546601.0,2329840.0,4323704.0,4060324.359908576,1190300.7208451075,1131941.7866934105,4.9377019789150385,2.849228028644447,0.05624492787769314,0.07048613838058587,0.025864551428047857,0.07532919709940052,0.04222623628890809,0.08102306343097987,0.17508311735909318,0.1307953087777167,0.07197177936595199,0.1205267153590408,0.1150030105500144,0.03544595408256761,3.8463976116813683,0.16704448886294235,0.49879869574121316,0.0945945945945946,0.547824831516638,0.31188786599080914,0.0014550991984441112,4317.2378129231365,16.742449237826683,0.04618802153516086,1.7799940157565823,2.0200427327174246,Kristian,REC_20260519_155015_new.csv
right,207,soft,241.472,1.1519999999999868,0.013888888888888888,10715.0,0.5170314903471359,29746.97406460025,1668.75,0.831185595784668,0.35324540987845876,0.46211533488492373,0.2300482628056422,0.347645521691598,0.6617322774242429,3867.0,2054.958904109589,30.9,456.5753424657534,0.22218222542196622,12.0,-5.070422535211268,6.929577464788732,1.059293705289218,-0.21276236455912434,9262142.883777058,8196589.0,2712241.0,3353650.0,3928221.7407638305,1445365.266194512,1352686.006325257,2.941039692042553,4.040435413608989,0.05102258485987787,0.07993360531157506,0.02880436231768125,0.06643468522518199,0.045709676559208594,0.08015358771298296,0.18381196170972988,0.12152361144441777,0.07541396688264938,0.11335093192544596,0.10852465136122443,0.045316374690024794,4.845868849554323,0.17515592802048574,0.534730059819618,0.05555555555555555,0.5949995379430124,0.1861847311484863,0.002428220632405219,5983.3763322503255,438.73379269949294,0.040265783654768204,2.613906405832148,2.578657786638079,Kristian,REC_20260519_155015_new.csv
right,208,soft,242.64,1.200000000000017,1.0,15946.0,1.0422269723853506,30602.53798298435,906.25,0.45139292654972607,0.3253749617385981,0.5754514845423936,0.21953520390602094,0.35033081345690503,0.6266511407873143,3267.0,2064.2894736842104,0.9000000000000057,439.375,0.21284563313488777,0.36,0.0,0.36,0.6548593811264766,-1.2662482262536536,8918191.098769862,7885048.0,2113593.0,3590665.0,3772677.892329265,1261169.7141613727,1183604.71623115,7.593263973429238,9.129439706922355,0.04931606389352779,0.07013372767487219,0.04275716125084456,0.07414938235406601,0.04447178205830986,0.0805744298407761,0.19050138316994505,0.11965376132988285,0.08100149152888085,0.11579745802684753,0.09988144257613808,0.03176191629590913,3.8764222144333753,0.13472864640985752,0.5026137481801035,0.08,0.47667776394288763,0.20059805600959982,0.0018717249616486528,5958.237351208271,440.22958025708976,0.024440403706445554,2.7227811848418706,3.698435014089693,Kristian,REC_20260519_155015_new.csv
right,209,soft,243.856,1.1680000000000064,1.0,14362.0,0.8831924391128344,28677.66998903502,1343.75,0.6693067531599387,0.3426124197002141,0.5286402569593148,0.2241824104234528,0.3705081433224756,0.6050674309418392,3736.0,2074.324324324324,-7.0,449.1621621621622,0.21653420195439743,2.904109589041096,0.0,2.904109589041096,0.871457509033588,-0.6790810085064853,8601716.77148777,7759210.0,1543045.0,3376863.0,3736814.1456245338,1466442.0905142846,1257244.1377335212,4.296119587691955,3.9103006922170636,0.048879478827361565,0.082371335504886,0.021817589576547232,0.079185667752443,0.05557654723127037,0.08379153094462541,0.18884039087947882,0.1239413680781759,0.06958306188925083,0.11023452768729643,0.10024104234527688,0.03553745928338762,3.9855253968646216,0.15452500658771173,0.49327492608383444,0.0821917808219178,0.5167488497802382,0.21922430270244417,0.0007787837409981315,2682.4437241689434,382.6306966253497,0.024440403706445554,4.608130209376698,2.7704699851011774,Kristian,REC_20260519_155015_new.csv
right,210,soft,245.04,1.1680000000000064,0.9863013698630136,15180.0,0.9653201210679595,34499.43737222391,760.4166666666667,0.37875498434632193,0.34505606523955146,0.5902140672782875,0.21800229733362664,0.41103942126744386,0.5303683443820905,3924.0,2211.7297297297296,-10.399999999999999,464.4932432432432,0.21001356404428478,0.7361111111111112,-40.0,-39.263888888888886,1.008234457977804,-0.444375739920861,9262065.018641308,8018217.0,3139847.0,3411071.0,3818637.664122885,1374269.8589496955,1101818.3636276259,4.922158777964888,2.698427143499373,0.03672678837646944,0.06618276022191266,0.01802429308111543,0.09008480582642912,0.05316860962436152,0.10676491433878339,0.1545323459686683,0.11844099029743141,0.09483833125595718,0.11210499303467997,0.09956130703619523,0.04956986093799643,4.009847435751374,0.14931144879791944,0.482144395931077,0.0821917808219178,0.5884006575820223,0.19167860045257573,0.0021013229481493885,792.1422431188447,303.57629158881065,0.018475208614074267,3.769461492956903,3.545340392754345,Kristian,REC_20260519_155015_new.csv
right,211,soft,246.224,1.1839999999999975,0.02702702702702703,14319.0,0.878875213777785,33612.32281470592,2375.0,1.1829607730268683,0.3397804495556717,0.5428646105593309,0.23425870527701326,0.3705277013282278,0.6322299370249084,3826.0,2228.5333333333333,5.900000000000006,505.91333333333336,0.22701627378245784,5.5,-2.3333333333333335,3.1666666666666665,0.7379578423812673,-1.046212775898387,9375611.07584743,8229576.0,1386664.0,4272391.0,3879094.872257178,1077544.4594857818,1304041.3910195525,5.079962534310367,4.8246139849321,0.056078736388656215,0.08994854612899367,0.023106377886801484,0.07237645087950222,0.06130788560488214,0.08230824458537753,0.16584300586334808,0.12455426588488692,0.0645865741294723,0.11347373459375373,0.10970443939212636,0.03671173866219935,4.113432215697814,0.2106976954918357,0.536751816332559,0.0945945945945946,0.5295404971015711,0.27449307170988957,0.0012214316094880339,485.16217219951784,817.581156069084,0.009237604307028925,3.0645401873042624,1.7994952356661829,Kristian,REC_20260519_155015_new.csv
right,212,soft,247.424,1.1680000000000064,0.0273972602739726,13280.0,0.7745590016122899,31735.651151347123,635.4166666666667,0.31649389102911835,0.35061432424333233,0.5654779742283488,0.24436893590475303,0.3456749976772275,0.706932631941707,3337.0,2036.2432432432433,-10.400000000000006,482.4527027027027,0.23693274578250886,10.0,-1.1126760563380282,8.887323943661972,0.6280663062490082,-1.2685091320072546,9204818.43022414,8205141.0,2225992.0,3528357.0,3913265.178622502,1205190.3665890428,1399731.0519245642,2.80143860105005,2.71798125740456,0.04759692597655991,0.07476672727996708,0.022889263482035013,0.06604637581131123,0.048884405569344716,0.08131030912783213,0.19375904222136683,0.13178747295629206,0.07466717988877238,0.11428040509151723,0.112581462948461,0.03143042964654039,4.278490194579395,0.16555830212616984,0.5152813893968081,0.0547945205479452,0.5389311622363209,0.16816933372587925,0.0013152975129167553,951.3886342254432,970.2795571285019,0.009237604307028925,1.8679600557917986,1.76823788155493,Kristian,REC_20260519_155015_new.csv
right,213,soft,248.608,1.1839999999999975,0.013513513513513514,16879.0,1.135900722097003,31761.459742902247,1359.375,0.6770893898245891,0.33585247883917774,0.5386940749697703,0.23305522394065809,0.35210795294496383,0.6618857142847687,3308.0,1988.0266666666666,11.399999999999999,449.0466666666667,0.22587557510965647,8.0,-1.0,7.0,0.6922774605172003,-1.2136106473788684,9153545.117746402,8199033.0,2059837.0,3510031.0,3962536.322349803,1318436.3123473434,1364646.8311914932,5.973931692909153,3.1261365689167633,0.05463374066075572,0.07605531783611219,0.044137570253920136,0.06604874515432389,0.04670628160588054,0.08392241552762539,0.15571219701949002,0.12223846762618878,0.07937519282102186,0.12005204490885434,0.1108167563144693,0.04030127027135787,3.8870125787566576,0.12673527549136676,0.4786450977207131,0.05405405405405406,0.5576542906530592,0.18498458267912135,0.002965969981894919,1852.2923635322854,873.8573474962311,0.009237604307028925,2.0275575917340665,2.4611598107275374,Kristian,REC_20260519_155015_new.csv
right,214,soft,249.808,1.1359999999999957,1.0,14065.0,0.8533734641242376,31151.299507404183,1039.0625,0.5175453381992549,0.36490683229813664,0.4591097308488613,0.2194791883001601,0.3526566488239195,0.6223594224915501,3864.0,2073.152777777778,13.400000000000006,438.0138888888889,0.21127911728647325,5.23943661971831,0.0,5.23943661971831,1.3607619817380465,0.7036612468012469,8530036.096473038,7858170.0,1142317.0,3115412.0,3939583.204873071,1019658.4210896854,1309861.3615344164,4.073543621198587,2.7236848487399214,0.05043311649594351,0.06693374958966147,0.03743627191542672,0.0713151600822687,0.04904633978039352,0.0806943262743942,0.1929964426162514,0.123409728875103,0.08466707309720166,0.11110962235457268,0.09606945942505711,0.035888709493726,4.460123467339907,0.16676991614957132,0.5108106312229226,0.08450704225352113,0.5501329164690553,0.2124058403796027,0.001637537308737042,1892.4244590824105,362.77764650595304,0.024440403706433127,2.6424582750695063,3.4482249947626507,Kristian,REC_20260519_155015_new.csv
right,215,soft,250.96,1.1359999999999957,0.014084507042253521,12088.0,0.654881499301154,28690.366989636084,739.5833333333333,0.36837813546012127,0.3492647058823529,0.4321078431372549,0.25176051623959084,0.33372827804107424,0.7543877243996727,4080.0,2074.8333333333335,26.299999999999997,504.97222222222223,0.24337965566176667,3.0,-4.9,-1.9000000000000004,0.8050935038442859,-0.7502312058443539,8476709.79921632,7572285.0,1706757.0,3406184.0,3676315.739147641,1038371.1987419956,1232858.8244723715,4.960005059073868,3.5565564342802247,0.05307655233352076,0.07262296837764745,0.044735855624280396,0.058893619300077645,0.04295525745039762,0.07845342330039895,0.15147133638578733,0.13027820172972393,0.08080300961255255,0.12604760757222802,0.1214823145098669,0.03917985380351836,3.5358557012789045,0.1121056676059952,0.46246487733550573,0.056338028169014086,0.43303240905906276,0.13340892246031774,0.0018410306458027117,2407.6546679289413,309.954184515781,0.027712812921103117,3.086559839100111,3.6091654631222263,Kristian,REC_20260519_155015_new.csv
right,216,soft,252.112,1.1680000000000064,1.0,12634.0,0.7097002209973622,33929.45046710895,1109.375,0.5525672031901819,0.35822998872604284,0.5546786922209695,0.2110968733982573,0.3528767298821117,0.5982170415955069,3548.0,2109.189189189189,11.299999999999997,429.3581081081081,0.20356547924141466,2.6164383561643834,0.0,2.6164383561643834,1.0478017620366746,-0.4314990017236453,10031212.035158165,8522791.0,3523470.0,3946189.0,4005334.636733632,1540904.52313609,1446241.7397150276,5.739178118009205,10.198877857585117,0.0498077908764736,0.07294336237826755,0.044707842132239876,0.06699769349051768,0.04864812916453101,0.08713480266529984,0.19618785238339312,0.11248718605843157,0.07715274218349565,0.1085725269092773,0.09860968733982572,0.03675038441824705,3.787490469090283,0.16045723772068465,0.49004633201189046,0.0821917808219178,0.47119189550807866,0.18561853424789046,0.0025447999748463204,1020.9804111735056,196.37442792605938,0.018475208614074225,2.863395653460846,2.9923223224147657,Kristian,REC_20260519_155015_new.csv
right,217,soft,253.296,1.1680000000000064,0.0,14591.0,0.9061841740367019,33393.77543794652,1812.5,0.9027858530994521,0.3543502202643172,0.5374449339207048,0.2419061550126482,0.36665033918662315,0.6597734384999209,3632.0,2013.9594594594594,-2.700000000000003,471.19594594594594,0.23396496078049828,0.0,-2.835616438356164,-2.835616438356164,0.6893759724414753,-1.0873592584849792,9349187.375725176,8567995.0,1760513.0,3301115.0,4002899.6716554654,1468527.682154726,1298365.8709501743,11.248240911207853,8.940514400879593,0.052954714727610666,0.07321197318714646,0.02977863963014903,0.07900263699985909,0.04691578375259171,0.08922856011755786,0.15597887716143408,0.1307160159159381,0.07829138512946797,0.11640374950514315,0.11119013909671012,0.036327524776391805,4.125535175463115,0.15363114169301376,0.48730153883921296,0.0821917808219178,0.5566463391131167,0.15567229216267997,0.0016792072091727601,1316.1163828983183,545.0200020751876,0.018475208614074225,3.4871567839619986,2.9623450812518666,Kristian,REC_20260519_155015_new.csv
right,218,soft,254.48,1.1839999999999975,1.0,14764.0,0.9235534759660866,31373.020734382593,1260.4166666666665,0.6277993576151362,0.33821733821733824,0.6089743589743589,0.22314560987943471,0.36709871450243525,0.6078626839693035,3276.0,2003.8933333333334,14.100000000000001,432.52666666666664,0.21584315865115905,0.28378378378378377,0.0,0.28378378378378377,0.8032956906429227,-0.9255511618459749,9064605.810961941,8188037.0,1600466.0,3544240.0,3991167.524299221,1078692.4513772994,1297965.1697070692,5.333672079443009,7.314641127543084,0.05416123280014904,0.07015676150427168,0.05627711388497059,0.07017006893247811,0.04409416336198866,0.08947249354589731,0.15943629734117584,0.12304048119660393,0.09320522715779948,0.10264684747025789,0.10010512868283075,0.03723418412157666,3.8821875861839685,0.13371081705469837,0.4748223653573723,0.06756756756756757,0.5448303634171648,0.21044150023881672,0.0029495667747193826,1182.981966613757,370.13384012608486,0.009237604307028925,2.2644486071136427,3.645113260683003,Kristian,REC_20260519_155015_new.csv
right,219,soft,255.68,1.1680000000000064,0.0,14912.0,0.9384127631657914,30755.644522591298,433.59375,0.21596816744404998,0.3383481731654897,0.552655818237642,0.22074911350557963,0.36098327149020226,0.6115217267381344,3257.0,1970.2567567567567,6.5,420.5405405405405,0.21344453665663002,0.0,-1.0136986301369864,-1.0136986301369864,0.6844220766931717,-1.1847726042900486,8818029.962007841,7958352.0,1883908.0,3297450.0,3886088.018796543,1285228.7116809946,1199804.1177142595,5.897191877780353,4.62984274687328,0.047325427472067715,0.08791555497637159,0.03415661287114452,0.0636561293287334,0.05019238815081036,0.08423240214267588,0.19199720162689732,0.11936295859368035,0.07498679689161106,0.11052202004128972,0.10138615491189926,0.03426635299281888,3.9105174597609778,0.16484219709360906,0.4951255523264393,0.0821917808219178,0.49848274976134155,0.16729269901022845,0.0014609770014028397,160.662171444779,693.9998305425685,0.009237604307028925,2.291199544777243,3.73110983120472,Kristian,REC_20260519_155015_new.csv
right,220,soft,256.864,1.136000000000024,0.014084507042253521,15453.0,0.9927294819160637,30772.02942608758,685.4166666666667,0.34139832835599976,0.32148474363007234,0.5633847121736395,0.2249365274514226,0.386145888652054,0.5825169555380193,3179.0,1909.1805555555557,18.200000000000003,415.7916666666667,0.21778540822487832,29.0,-0.7,28.3,0.804227744117425,-0.9600616155185291,8738651.57608478,7853283.0,1413542.0,3562566.0,4016482.3686141907,1277491.8232247662,1255106.0210886034,4.47394802230011,5.971359661534308,0.050523421188555295,0.08061195539098362,0.04278304391791126,0.07746924582245145,0.05169466248608696,0.09006918325925171,0.1564298237318221,0.1223474294527175,0.08630084169328027,0.10376033929623675,0.10258909799870508,0.03542095576199795,4.329923537227015,0.1760572805143689,0.5191999279674354,0.08450704225352113,0.501801627662262,0.20243318964823662,0.0013272403392086394,362.6996002203729,423.8073298256489,0.02444040370641765,0.46151902648854914,2.6165469105884873,Kristian,REC_20260519_155015_new.csv
right,221,soft,258.016,1.1519999999999868,1.0,16003.0,1.0479498059690207,32587.356950203863,1062.5,0.5292192931962306,0.291964541035173,0.5584786960251644,0.2031393636948002,0.41321822793909274,0.4916031045089675,3497.0,1981.9041095890411,-5.200000000000003,388.83561643835617,0.19619295129217093,0.4444444444444444,0.0,0.4444444444444444,0.9381238678265643,-0.7756892393369528,9182014.087402066,8494692.0,1291369.0,3237585.0,4032245.622434738,1246125.4637235522,1268351.2860806393,6.465330858060591,4.014892297121136,0.049502692166796834,0.07993558152876366,0.027847856288749577,0.08696493616903628,0.05815633229425141,0.0969456520987842,0.1709439517829125,0.11518603252718086,0.09121572584825718,0.09616461269430948,0.08795333116761934,0.03918329543333863,3.7979603320237767,0.14711366349133068,0.4767703859030687,0.05555555555555555,0.5100598300444967,0.20975241446867654,0.0019489420068806809,545.5061869493492,316.5253262445583,0.015999999999991243,2.224991942213757,1.9488576608921995,Kristian,REC_20260519_155015_new.csv
right,222,soft,259.184,1.1519999999999868,0.9861111111111112,16223.0,1.0700379355902034,31517.748428464874,611.1111111111111,0.30438756732855093,0.3427128427128427,0.42448292448292446,0.24808965868568517,0.3608139469066622,0.6875833398688094,4158.0,1936.109589041096,12.299999999999997,463.59589041095893,0.2394471330729609,5.507042253521127,-16.0,-10.492957746478872,1.1135596854827077,-0.006638342708139788,9158185.903330091,8425053.0,1791056.0,3111747.0,3992403.4765029587,1431097.5821128082,1205108.848827872,4.303759981516253,2.2861880326878747,0.046711382804098034,0.07111422425991963,0.025266032716363844,0.07535942718061923,0.04945661402615045,0.08667996830248487,0.1665180845644422,0.13320739231335257,0.07820371313748796,0.11935388011546952,0.11488226637233259,0.03324701420727911,4.064825535455672,0.1579025591421652,0.4935249273625157,0.05555555555555555,0.4949957795519654,0.25503119247360245,0.0011247500676660846,396.6106403010619,242.02792017883016,0.009237604307012643,1.9764692019410424,1.945103349835578,Kristian,REC_20260519_155015_new.csv
right,223,soft,260.352,1.2160000000000082,0.0,14946.0,0.941826383198156,31006.56056385487,2250.0,1.1206996797096647,0.3179925487617795,0.5586237124698663,0.21641351936252756,0.38701119964895137,0.5591918775441548,4563.0,2604.4415584415583,12.700000000000003,544.9545454545455,0.20924045835785024,0.0,-0.32894736842105265,-0.32894736842105265,0.9315370246800851,-0.6750690859627206,9190531.180653108,8455596.0,2503325.0,2588846.0,3858026.5375434733,1631175.6044809497,1052273.4890278038,7.007922544478495,7.00771633287917,0.04453929850106213,0.07067846136968814,0.02076871677753289,0.08088081299677874,0.06562715042235542,0.09218517816716698,0.18223614006043623,0.11824455724985292,0.07763959669296208,0.11130835435968527,0.09816896211267466,0.03772277128980463,3.948035533071476,0.1529404349371358,0.4953108646621101,0.07894736842105263,0.5070437662111797,0.19334389446887879,0.0012417922479453644,682.6880693259684,846.5483810879531,0.036950417228148354,3.610550838108712,2.156838343011844,Kristian,REC_20260519_155015_new.csv
right,224,soft,261.584,1.1200000000000045,0.0,17315.0,1.17967537898262,32202.364385243516,833.3333333333334,0.415073955448024,0.33766540642722115,0.5099243856332704,0.20482498464777613,0.3826534491329649,0.5352754172519716,4232.0,2408.239436619718,-12.5,474.99295774647885,0.19723659970172822,0.0,-3.757142857142857,-3.757142857142857,1.013252781001822,-0.4242490162253989,9513413.543901946,8591208.0,2635272.0,3122743.0,4010207.4493393735,1215360.1744218771,1345359.4891001214,9.94293635423234,9.492741295946303,0.04974120536889201,0.06230955931806884,0.025300464953066062,0.08590812059537388,0.051957774073749165,0.09763429540602978,0.18751937304441912,0.1090972892358979,0.08484369973974326,0.10915577389829517,0.09572769541187824,0.04080474895458666,4.519195837150545,0.16740465418384937,0.5243094823795132,0.05714285714285714,0.533699620934688,0.21202884378845577,0.0023548178598662597,1185.7033074649623,889.033553042974,0.04888080741286618,3.4156066975171417,2.2142924105767348,Kristian,REC_20260519_155015_new.csv
right,225,soft,262.72,1.183999999999969,0.013513513513513514,13778.0,0.8245584950275128,31378.91599466113,726.5625,0.3618926049062459,0.32597437994003814,0.5173071681657128,0.20306934584489916,0.3583359944975313,0.5667009425871036,3669.0,2171.1466666666665,-0.29999999999999716,425.05333333333334,0.19577366184381834,1.0,-0.2054794520547945,0.7945205479452055,0.9424706663959772,-0.8075491150293366,9040669.896775182,8166046.0,1997529.0,3325550.0,3929366.1723967376,1030326.783363564,1396611.378606016,5.137812289957692,3.673831141544241,0.05826721363826181,0.07500798349259377,0.0393279127465671,0.07621164852980913,0.041102704561644846,0.08531283008671302,0.19181262128767596,0.10950895379400133,0.0807008278267705,0.11388145127613059,0.09356039205089783,0.035305460708934144,3.9094350759496543,0.16002521933937325,0.48500032499949125,0.05405405405405406,0.49927225423474203,0.1994754004937409,0.003270713647569842,1802.1632371495518,850.4122795935895,0.048880807412859974,4.68908422874943,2.826473502031127,Kristian,REC_20260519_155015_new.csv
right,226,soft,263.92,1.1519999999999868,0.0,15132.0,0.9605008927869741,30189.193861380267,1088.5416666666667,0.5421903543039813,0.33267771846024163,0.5141893790390559,0.23688472399091967,0.35160013288300757,0.6737333175849538,3559.0,1979.2876712328766,18.200000000000003,453.3767123287671,0.22906054482033109,0.0,-1.4861111111111112,-1.4861111111111112,0.7139853077028948,-1.1040513149675708,8795031.963367729,7896044.0,2273640.0,3136182.0,3864817.5931197545,1431657.4384848517,1256586.029874073,4.057969193311415,3.872997870642621,0.054537401029843315,0.07934222911245224,0.040425502463872436,0.07134156469741432,0.048273905099385415,0.08105863462709706,0.16124522451691492,0.12425945407231051,0.07158379934665855,0.12185094955982505,0.11262526991860916,0.03345606555561707,3.935312295881617,0.15085255022952554,0.47873189564404284,0.08333333333333333,0.4994292891316114,0.2105328434834123,0.001269793830452859,1784.618259834117,185.99293057988575,0.031999999999982244,3.394050280460399,1.3136706451117064,Kristian,REC_20260519_155015_new.csv
right,227,soft,265.088,1.1519999999999868,0.0,15056.0,0.9528704480087474,30685.762203341146,1062.5,0.5292192931962306,0.3455065100031756,0.601460781200381,0.22709582794824507,0.3735532869610676,0.607934224847528,3149.0,1886.6575342465753,-20.400000000000006,414.1095890410959,0.21949377750025412,0.0,-1.1388888888888888,-1.1388888888888888,0.8062794808129916,-0.9475498920471304,9051920.910111014,8265006.0,1532050.0,3358537.0,3964920.9292046875,1270982.3020086961,1280340.7656004669,6.684409974741516,3.5469872448955897,0.058020998213844883,0.0774508807342114,0.03246300625880371,0.07871425874562538,0.049271742445144706,0.08923514804757271,0.17097715754469017,0.12682427428372275,0.07888125698851343,0.10914424291709626,0.10027155366452231,0.02874548015625227,3.824840463265287,0.12398307191645791,0.4723069877688696,0.05555555555555555,0.5310671294532099,0.18875850164354424,0.001252348398882622,760.7426196377802,201.89150940118043,0.018475208614057763,1.709898186920027,1.272759915879122,Kristian,REC_20260519_155015_new.csv
