sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,transition,asphalt,concrete
1,1778969556960,-12376,-1828,15261,-7109249,789237,-1098335,0,0,0,444,359,289,327,283,333,458,282,366,324,344,355,0,,,
2,1778969556960,818,507,9437,635299,-51312,-90408,0,0,0,429,394,377,405,346,360,669,535,308,555,631,300,0,,,
1,1778969556976,-13644,-3996,15740,-7211875,487470,-1304808,0,0,0,443,361,286,317,287,333,463,284,367,322,344,354,0,,,
2,1778969556976,894,512,9763,702495,-3665,-87964,0,0,0,434,399,385,382,323,393,693,503,337,499,605,313,0,,,
1,1778969556992,-14319,-5331,16018,-7110471,-91629,-1637118,0,0,0,442,355,287,319,283,333,464,283,369,325,345,350,0,,,
2,1778969556992,1081,382,10059,806342,31764,-91629,0,0,0,441,396,416,428,383,437,686,471,349,483,552,330,0,,,
1,1778969557008,-13921,-5379,16865,-6868568,-918741,-2256536,0,0,0,442,355,286,321,284,338,463,281,371,327,342,342,0,,,
2,1778969557008,1234,143,10107,888198,48869,-122173,0,0,0,449,408,428,491,450,513,688,424,364,452,522,356,0,,,
1,1778969557024,-13744,-4766,18549,-6561914,-1627344,-3043330,0,0,0,441,354,277,331,284,341,465,273,366,327,335,339,0,,,
2,1778969557024,1368,-129,10088,915076,67195,-177150,0,0,0,461,436,451,515,473,532,624,393,415,425,486,375,0,,,
1,1778969557040,-14405,-4929,20885,-6287025,-2387261,-3436727,0,0,0,441,344,277,344,264,355,473,255,363,330,313,330,0,,,
2,1778969557040,1497,-296,10189,935845,64751,-234572,0,0,0,513,471,426,526,521,528,657,307,418,424,418,421,0,,,
1,1778969557056,-14113,-7126,24441,-6221051,-3519805,-3126408,0,0,0,441,343,281,343,251,365,478,255,383,339,303,335,0,,,
2,1778969557056,1765,-344,10538,1004262,24434,-304210,0,0,0,544,528,371,528,528,534,690,249,431,399,389,446,0,,,
1,1778969557072,-10136,-12668,27288,-6497162,-4212526,-2431243,0,0,0,440,340,281,334,252,364,475,258,394,331,297,344,0,,,
2,1778969557072,1641,-397,11342,1199739,-59864,-403171,0,0,0,567,558,354,535,554,563,669,237,438,371,357,491,0,,,
1,1778969557088,-6700,-21115,26575,-6527705,-3944967,-1905899,0,0,0,440,342,281,334,256,350,473,274,391,338,292,349,0,,,
2,1778969557088,1062,-492,12285,1530828,-118507,-452040,0,0,0,598,557,330,556,590,592,621,218,458,357,325,561,0,,,
1,1778969557104,-2689,-30409,23144,-5573534,-3819129,-1495398,0,0,0,439,336,281,334,243,360,475,265,397,349,297,357,0,,,
2,1778969557104,689,-622,13184,1990198,-1221,-417831,0,0,0,625,549,309,583,590,606,570,201,497,344,307,618,0,,,
1,1778969557120,4972,-37252,20502,-4017049,-3600439,-1301142,0,0,0,438,331,285,322,235,363,484,264,407,340,294,360,0,,,
2,1778969557120,866,-727,14099,2557081,174707,-378736,0,0,0,642,523,301,599,606,604,538,201,483,356,283,657,0,,,
1,1778969557136,8475,-43278,16152,-2202780,-1858252,-1407433,0,0,0,437,330,283,324,233,361,484,271,409,343,301,363,0,,,
2,1778969557136,1201,-478,14802,3207042,246789,-372627,0,0,0,649,510,267,587,618,587,501,195,426,372,275,660,0,,,
1,1778969557152,430,-47169,10189,-657290,-233350,-1229060,0,0,0,435,323,270,328,226,341,493,309,393,369,353,338,0,,,
2,1778969557152,2005,-650,14778,3844785,138055,-427605,0,0,0,660,528,299,560,589,578,440,175,410,348,261,647,0,,,
1,1778969557168,-3756,-45091,8604,841772,-271224,-873537,0,0,0,435,298,239,327,207,320,545,466,360,446,470,295,0,,,
2,1778969557168,2656,-1158,14998,4492302,83077,-566882,0,0,0,620,523,306,555,600,568,401,155,433,317,229,598,0,,,
1,1778969557184,1555,-25738,17147,2774549,-725707,-736703,0,0,0,432,291,218,328,207,311,622,623,351,533,593,251,0,,,
2,1778969557184,2565,-1172,17607,5281540,129503,-740368,0,0,0,586,450,318,544,560,569,380,140,435,298,221,520,0,,,
1,1778969557200,5307,5561,18286,4108679,1062905,-756251,0,0,0,433,283,219,328,204,323,679,690,358,605,676,217,0,,,
2,1778969557200,2718,-1416,22976,6227160,313984,-860098,0,0,0,517,425,298,484,439,496,360,113,327,309,220,512,0,,,
1,1778969557216,5072,13807,18219,4789183,2406809,-265115,0,0,0,440,256,252,321,181,347,712,731,353,682,734,216,0,,,
2,1778969557216,2756,-1349,29011,7049384,704938,-900415,0,0,0,487,362,284,417,329,402,340,126,323,321,233,450,0,,,
1,1778969557232,794,-1785,25939,4623028,1974316,471587,0,0,0,440,279,350,316,198,363,737,744,366,734,757,264,0,,,
2,1778969557232,3244,-411,32955,7770205,1627344,-918741,0,0,0,375,289,218,303,261,271,340,209,251,277,267,296,0,,,
1,1778969557248,-3259,-8035,27590,2918714,1091005,472809,0,0,0,457,328,448,317,226,377,758,758,386,756,756,303,0,,,
2,1778969557248,4139,2373,34950,8232019,3229033,-1110553,0,0,0,367,283,225,287,224,251,352,204,237,311,316,241,0,,,
1,1778969557264,-2976,-2617,18540,1406211,795346,79412,0,0,0,478,401,473,342,290,378,757,757,373,755,755,354,0,,,
2,1778969557264,4527,10256,31911,7738440,4868595,-1749518,0,0,0,357,284,278,269,214,281,352,210,262,291,312,290,0,,,
1,1778969557280,167,3029,9241,908967,557109,-178372,0,0,0,493,432,511,385,332,397,757,757,389,760,760,354,0,,,
2,1778969557280,459,21162,28643,4618141,3817907,-2408030,0,0,0,359,286,274,276,221,286,354,221,256,296,321,305,0,,,
1,1778969557296,-186,1488,9499,799011,153938,-96516,0,0,0,506,441,522,373,324,403,766,766,395,761,761,356,0,,,
2,1778969557296,-220,23086,22545,323758,268780,-1883908,0,0,0,380,286,261,280,219,287,345,218,260,305,331,286,0,,,
1,1778969557312,-1167,81,11165,548556,9773,-34208,0,0,0,516,453,520,393,339,408,752,752,393,761,761,383,0,,,
2,1778969557312,6039,15395,11596,-2149023,-1815491,-960280,0,0,0,378,293,259,271,221,290,346,219,273,298,334,274,0,,,
1,1778969557328,-1148,574,11548,357967,-21991,-20769,0,0,0,525,450,505,386,339,394,746,746,401,740,740,374,0,,,
2,1778969557328,5929,12155,7154,-2229658,23212,-1134987,0,0,0,376,289,259,273,217,276,353,226,258,296,332,261,0,,,
1,1778969557344,-751,1641,10997,499687,-161268,1221,0,0,0,525,459,471,397,351,397,723,723,422,710,710,387,0,,,
2,1778969557344,808,11926,8379,-2741563,1167974,-1293812,0,0,0,357,282,262,267,213,274,348,227,252,286,323,254,0,,,
1,1778969557360,-698,1943,10681,805120,-311541,48869,0,0,0,532,461,458,398,354,392,701,679,424,683,684,422,0,,,
2,1778969557360,-1689,9786,9734,-3754377,839328,-1028697,0,0,0,357,281,268,270,215,280,338,224,256,284,320,255,0,,,
1,1778969557376,-938,1636,10658,1059240,-367740,91629,0,0,0,537,472,456,416,359,399,675,624,418,655,658,433,0,,,
2,1778969557376,-2033,6446,10078,-4476420,731816,-779464,0,0,0,357,285,290,268,214,283,333,223,255,282,319,256,0,,,
1,1778969557392,-1038,1440,10600,1247386,-320093,128281,0,0,0,544,485,447,436,365,407,655,558,424,622,615,443,0,,,
2,1778969557392,-3316,4651,11079,-4713436,1189965,-763581,0,0,0,350,287,300,256,205,277,329,222,247,280,319,254,0,,,
1,1778969557408,-894,1225,10413,1397659,-249233,146607,0,0,0,546,490,422,448,372,414,634,494,429,583,568,458,0,,,
2,1778969557408,-5130,4044,12529,-4978551,1434311,-828333,0,0,0,356,284,275,258,202,262,328,227,242,285,327,250,0,,,
1,1778969557424,-540,942,9992,1386664,-211359,111177,0,0,0,553,492,403,452,378,419,617,426,430,548,517,477,0,,,
2,1778969557424,-6412,3412,13706,-5272988,1528384,-970053,0,0,0,359,282,257,266,211,261,332,239,252,287,330,248,0,,,
1,1778969557440,-382,593,9523,1242499,-210137,53756,0,0,0,558,496,409,449,382,421,618,375,437,519,455,501,0,,,
2,1778969557440,-7595,2699,14879,-5564982,1512502,-1216843,0,0,0,361,289,276,260,210,269,321,235,247,288,329,259,0,,,
1,1778969557456,-469,119,9212,1018923,-237015,9773,0,0,0,554,504,415,454,391,428,622,349,447,495,399,525,0,,,
2,1778969557456,-8198,1861,15687,-5864306,1293812,-1477072,0,0,0,371,288,291,264,211,274,339,237,250,288,324,256,0,,,
1,1778969557472,-784,-325,9169,823446,-273667,3665,0,0,0,574,525,401,467,410,433,625,309,461,487,363,550,0,,,
2,1778969557472,-7906,1210,16013,-6097656,1067792,-1626123,0,0,0,368,292,288,263,215,274,336,224,250,285,323,247,0,,,
1,1778969557488,-1148,-272,9423,741590,-288328,43982,0,0,0,592,543,403,468,423,436,640,283,468,478,328,570,0,,,
2,1778969557488,-6523,827,16132,-6287025,890641,-1557706,0,0,0,376,306,290,272,226,282,335,221,249,285,326,246,0,,,
1,1778969557504,-1507,-90,9772,733038,-283441,119729,0,0,0,606,542,396,483,424,466,645,267,469,510,296,581,0,,,
2,1778969557504,-4254,4,16448,-6465397,834441,-1105666,0,0,0,374,302,274,280,218,276,336,212,248,287,332,238,0,,,
1,1778969557520,-1809,-124,10236,794124,-207694,227241,0,0,0,638,559,411,516,447,468,638,247,487,447,279,616,0,,,
2,1778969557520,-1995,-2077,16994,-6561914,932180,-454483,0,0,0,380,306,264,279,221,268,345,214,245,296,344,241,0,,,
1,1778969557536,-1976,-339,10835,896750,-24434,312763,0,0,0,640,573,397,515,467,474,638,261,494,433,260,659,0,,,
2,1778969557536,-856,-5647,18454,-6469062,1170417,149051,0,0,0,369,300,267,272,221,282,332,203,258,288,332,249,0,,,
1,1778969557552,-1698,-526,11476,1104444,224798,389732,0,0,0,660,601,379,517,489,479,614,236,500,423,256,662,0,,,
2,1778969557552,-1488,-11806,21277,-6316346,1188743,475253,0,0,0,365,292,269,268,214,270,337,209,253,289,330,250,0,,,
1,1778969557568,-990,-526,12098,1358564,252898,411723,0,0,0,671,613,359,532,520,490,598,218,482,438,249,671,0,,,
2,1778969557568,-2345,-20880,23330,-6256481,923628,598647,0,0,0,372,294,262,277,214,285,333,205,248,285,331,238,0,,,
1,1778969557584,-301,-708,12883,1712866,174707,377514,0,0,0,683,635,331,531,524,502,547,212,479,417,241,678,0,,,
2,1778969557584,-3354,-34008,22804,-5778785,515570,525344,0,0,0,374,296,269,287,218,301,324,199,243,278,330,227,0,,,
1,1778969557600,-138,-866,13529,2153910,79412,293215,0,0,0,695,655,312,535,538,515,494,213,467,388,233,679,0,,,
2,1778969557600,-3967,-45355,20492,-4620584,207694,125838,0,0,0,376,298,269,297,224,308,328,204,242,280,334,224,0,,,
1,1778969557616,-818,-760,14003,2646268,30543,221133,0,0,0,704,670,302,541,561,527,436,218,440,370,235,680,0,,,
2,1778969557616,-5230,-52198,17300,-2794097,18325,-636521,0,0,0,381,298,271,299,227,313,331,205,243,287,343,234,0,,,
1,1778969557632,-1622,-985,14539,3218038,94073,271224,0,0,0,704,670,284,537,562,529,358,224,432,362,242,678,0,,,
2,1778969557632,-7054,-50763,13965,-1025031,-177150,-831998,0,0,0,381,299,292,290,222,309,349,319,249,280,396,247,0,,,
1,1778969557648,-1756,-1028,15166,3846007,245567,367740,0,0,0,695,660,278,539,574,542,310,229,462,349,234,656,0,,,
2,1778969557648,-7642,-42947,11849,616973,-254119,-201585,0,0,0,372,292,283,291,216,280,436,531,234,317,530,236,0,,,
1,1778969557664,-2502,-1038,15994,4565606,421497,496022,0,0,0,669,650,280,540,595,553,304,236,483,318,217,605,0,,,
2,1778969557664,-2053,-14965,14682,1722639,-882089,940732,0,0,0,367,272,254,301,206,248,551,679,203,432,669,212,0,,,
1,1778969557680,-2976,-1517,17458,5255884,569326,708603,0,0,0,626,624,275,518,585,523,304,238,476,282,204,544,0,,,
2,1778969557680,2560,11725,15687,2158797,-2188119,1159422,0,0,0,378,271,289,305,190,246,619,748,200,561,736,215,0,,,
1,1778969557696,-2187,-2459,20119,5960823,883311,842994,0,0,0,580,580,277,477,549,471,296,232,456,266,201,497,0,,,
2,1778969557696,1139,15970,20090,2805093,-3238807,332310,0,0,0,398,295,343,310,208,270,678,771,207,665,768,237,0,,,
1,1778969557712,-4034,-3273,24800,6588792,1131322,851546,0,0,0,525,525,268,425,497,432,316,233,430,269,200,459,0,,,
2,1778969557712,-1770,-1550,26178,2857627,-2667037,-443488,0,0,0,396,324,379,305,241,295,710,781,238,680,774,248,0,,,
1,1778969557728,-5843,-2727,30452,7171557,1198517,994488,0,0,0,472,468,272,365,434,377,349,242,394,298,224,408,0,,,
2,1778969557728,-1957,-6929,21263,1676214,-1462411,-289550,0,0,0,403,340,421,309,252,293,707,774,231,689,772,237,0,,,
1,1778969557744,-5599,-942,35127,7720114,1447750,1240056,0,0,0,445,404,255,320,307,334,408,242,374,270,248,352,0,,,
2,1778969557744,-1751,1962,8949,554665,-288328,72082,0,0,0,409,363,404,306,264,294,724,765,233,702,783,256,0,,,
1,1778969557760,-7250,4010,33577,7880161,2235766,1375668,0,0,0,442,395,294,317,295,353,431,259,388,275,275,360,0,,,
2,1778969557760,-708,3737,7494,664621,298102,-68416,0,0,0,407,397,408,321,306,300,745,761,246,709,796,259,0,,,
1,1778969557776,-10672,10189,26771,6844134,3337767,1361007,0,0,0,439,402,290,314,301,349,427,257,381,280,277,346,0,,,
2,1778969557776,540,1880,9801,780685,615752,-149051,0,0,0,392,376,379,341,336,323,747,733,261,667,779,270,0,,,
1,1778969557792,-13759,15017,21756,3219259,3577226,781907,0,0,0,439,403,297,307,306,337,419,257,370,298,301,341,0,,,
2,1778969557792,1177,646,11399,777020,670730,-114842,0,0,0,407,384,378,337,310,347,743,710,290,638,769,275,0,,,
1,1778969557808,-9514,15333,20976,-695164,2367713,-338419,0,0,0,439,394,290,302,290,326,419,262,360,304,302,353,0,,,
2,1778969557808,1383,1201,10849,764803,615752,-90408,0,0,0,421,344,377,359,279,344,748,690,288,621,745,273,0,,,
1,1778969557824,-4862,13668,18286,-2519208,2073276,-1207069,0,0,0,447,399,289,298,290,318,416,268,359,302,308,368,0,,,
2,1778969557824,1454,1718,9987,769690,423940,-103847,0,0,0,400,350,383,345,275,351,737,661,302,596,721,280,0,,,
1,1778969557840,-3718,11931,14663,-2910161,2487443,-1701870,0,0,0,446,405,290,298,287,319,414,274,361,303,314,376,0,,,
2,1778969557840,1311,1569,9739,751364,202807,-87964,0,0,0,398,364,394,359,298,378,725,621,321,590,689,316,0,,,
1,1778969557856,-4781,10361,12390,-3529579,2408030,-1871691,0,0,0,445,399,291,312,287,319,426,275,368,308,314,379,0,,,
2,1778969557856,1153,1469,9753,747699,67195,-81855,0,0,0,409,383,397,385,324,399,700,583,308,562,650,319,0,,,
1,1778969557872,-5125,8418,11495,-4324925,1988977,-1726305,0,0,0,447,397,302,311,291,321,430,275,367,310,315,382,0,,,
2,1778969557872,1024,1497,9892,801455,36651,-102625,0,0,0,413,386,397,390,330,396,685,547,293,519,608,313,0,,,
1,1778969557888,-5029,6125,11189,-5050633,1576032,-1237612,0,0,0,443,404,310,298,299,327,428,278,360,313,320,382,0,,,
2,1778969557888,952,1411,9906,897971,72082,-117286,0,0,0,410,386,382,391,337,407,669,518,332,483,562,322,0,,,
1,1778969557904,-5321,3627,11155,-5585751,1240056,-551000,0,0,0,442,408,306,297,310,327,439,282,358,317,323,373,0,,,
2,1778969557904,1095,1143,9753,967610,98960,-109955,0,0,0,423,399,395,418,351,431,652,472,367,449,520,345,0,,,
1,1778969557920,-6149,1517,11485,-5936388,877202,15882,0,0,0,449,409,307,295,310,325,448,280,356,311,322,356,0,,,
2,1778969557920,1469,861,9729,990823,76969,-127059,0,0,0,458,423,416,466,386,453,650,407,357,421,487,374,0,,,
1,1778969557936,-7480,229,12390,-6166073,452040,233350,0,0,0,443,408,307,300,309,331,447,282,358,306,329,347,0,,,
2,1778969557936,1655,665,9911,988379,23212,-191811,0,0,0,471,446,375,498,441,472,648,338,359,412,441,400,0,,,
1,1778969557952,-8930,-703,13529,-6514266,-53756,-46425,0,0,0,445,398,313,307,293,340,447,276,360,315,326,348,0,,,
2,1778969557952,1828,579,10102,1009149,-41538,-271224,0,0,0,468,474,326,507,486,475,648,282,361,405,396,424,0,,,
1,1778969557968,-10083,-1871,14357,-6908885,-618195,-746477,0,0,0,445,400,318,312,288,340,443,276,355,316,324,341,0,,,
2,1778969557968,2158,464,10265,1059240,-59864,-377514,0,0,0,507,512,306,537,540,503,631,274,378,391,378,439,0,,,
1,1778969557984,-10528,-2967,14788,-7018841,-1069014,-1670105,0,0,0,443,400,311,310,287,336,451,276,355,318,322,336,0,,,
2,1778969557984,1440,358,10926,1203404,-65973,-477696,0,0,0,542,491,293,545,560,510,578,214,402,373,347,442,0,,,
1,1778969558000,-11064,-3321,15908,-6825808,-1353677,-2671924,0,0,0,446,400,304,317,290,345,451,272,361,331,318,334,0,,,
2,1778969558000,583,301,11514,1477072,-100181,-449596,0,0,0,569,546,279,553,570,515,577,206,423,374,330,537,0,,,
1,1778969558016,-12251,-3948,18171,-6750060,-1615127,-3417180,0,0,0,433,399,294,323,303,350,448,267,361,325,323,331,0,,,
2,1778969558016,631,67,11835,1827708,-46425,-355523,0,0,0,587,588,267,569,639,563,554,217,474,344,285,595,0,,,
1,1778969558032,-13261,-6690,21234,-6950424,-2064724,-3463605,0,0,0,433,407,290,318,315,346,454,275,374,322,332,331,0,,,
2,1778969558032,1091,-191,12347,2246762,67195,-332310,0,0,0,634,593,269,589,622,574,552,215,500,355,307,653,0,,,
1,1778969558048,-12266,-11811,24034,-7270518,-2583959,-2784323,0,0,0,435,407,292,325,314,350,459,274,379,323,311,331,0,,,
2,1778969558048,1253,-234,13065,2693915,57421,-343306,0,0,0,663,602,301,594,639,620,520,229,497,320,262,674,0,,,
1,1778969558064,-8662,-20885,25182,-7494094,-2487443,-1557706,0,0,0,435,410,291,336,318,351,461,266,384,330,297,328,0,,,
2,1778969558064,1421,-382,13548,3125186,-64751,-354301,0,0,0,656,566,319,583,636,589,533,177,467,332,254,704,0,,,
1,1778969558080,-5427,-31514,23354,-7027393,-2149023,-455705,0,0,0,436,417,295,338,327,352,462,268,389,322,300,327,0,,,
2,1778969558080,1923,-909,13773,3630982,-120951,-400727,0,0,0,660,589,328,594,650,609,496,189,475,322,290,729,0,,,
1,1778969558096,344,-42411,20488,-5387831,-2522873,759916,0,0,0,438,419,300,337,328,355,464,273,389,316,309,328,0,,,
2,1778969558096,2550,-1335,14390,4168544,-89186,-509461,0,0,0,662,562,337,598,614,628,445,179,472,318,256,744,0,,,
1,1778969558112,7652,-48920,18032,-3690847,-2531425,1693318,0,0,0,433,395,269,336,307,350,478,318,373,375,377,314,0,,,
2,1778969558112,3263,-1306,15745,4850269,-80634,-719599,0,0,0,632,565,358,575,644,645,370,156,492,299,220,706,0,,,
