sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,compact ground
1,1778968611648,-330,-4201,20622,2129476,221133,241902,0,0,0,467,387,469,333,251,371,671,681,357,689,693,312,0,
2,1778968611648,1349,-799,11409,1477072,-98960,-594982,0,0,0,589,545,326,552,574,561,508,233,421,352,340,567,0,
1,1778968611664,-43,-119,14505,1403768,21991,19547,0,0,0,477,428,476,337,282,380,682,682,358,691,691,342,0,
2,1778968611664,296,-473,11911,1721418,-50090,-618195,0,0,0,617,562,305,579,612,582,487,226,412,356,344,601,0,
1,1778968611680,119,2177,10165,1116661,-337197,-10995,0,0,0,491,413,492,349,278,381,692,692,359,696,696,376,0,
2,1778968611680,-205,-76,13414,2149023,-45204,-477696,0,0,0,625,555,282,578,616,579,475,215,449,353,344,580,0,
1,1778968611696,-961,885,10232,978606,-640186,35430,0,0,0,504,445,490,346,290,367,700,694,358,696,700,395,0,
2,1778968611696,689,-344,14649,2761110,-59864,-409279,0,0,0,625,569,258,578,616,553,393,215,443,337,343,599,0,
1,1778968611712,-1660,258,11079,821002,-629191,9773,0,0,0,520,445,484,346,292,361,687,653,395,685,704,408,0,
2,1778968611712,1411,-775,15328,3514918,-92851,-448375,0,0,0,640,561,258,540,613,547,411,217,447,329,323,596,0,
1,1778968611728,-1560,851,11069,774577,-474031,-9773,0,0,0,526,449,498,369,318,369,703,661,410,681,683,443,0,
2,1778968611728,1521,-842,15745,4261395,-130725,-553443,0,0,0,615,573,247,573,630,520,292,212,473,320,318,551,0,
1,1778968611744,-1340,1316,10744,849102,-372627,8552,0,0,0,534,463,483,375,330,379,692,629,408,658,664,449,0,
2,1778968611744,2067,-851,17066,5145928,-147829,-707381,0,0,0,600,562,281,562,618,573,239,133,460,298,200,520,0,
1,1778968611760,-1268,1306,10461,982271,-323758,45204,0,0,0,546,482,483,408,345,404,677,585,421,627,626,453,0,
2,1778968611760,3000,-1450,19597,6068335,-79412,-915076,0,0,0,578,519,293,539,553,570,217,99,440,279,164,466,0,
1,1778968611776,-1330,1091,10366,1080009,-280998,65973,0,0,0,533,484,471,426,368,421,662,532,403,610,584,461,0,
2,1778968611776,4417,-2613,24852,7101919,-20769,-1180191,0,0,0,488,490,263,491,488,489,217,105,352,281,166,410,0,
1,1778968611792,-1296,942,10294,1163087,-254119,83077,0,0,0,546,485,458,431,379,417,659,484,405,579,544,478,0,
2,1778968611792,6877,-3359,31715,8009665,68416,-1444085,0,0,0,424,387,225,402,372,405,241,132,291,267,189,327,0,
1,1778968611808,-1287,741,10251,1232726,-245567,95294,0,0,0,563,495,453,439,388,422,659,429,416,543,505,498,0,
2,1778968611808,7025,-2158,38229,8713381,486248,-1786169,0,0,0,398,297,262,320,241,348,299,178,278,268,243,303,0,
1,1778968611824,-1392,387,10093,1214400,-234572,96516,0,0,0,571,516,443,441,397,437,650,356,426,527,463,518,0,
2,1778968611824,5642,4125,41167,8872206,654847,-2141693,0,0,0,384,276,276,288,183,314,341,193,275,291,273,300,0,
1,1778968611840,-1512,38,9777,1126435,-218689,112399,0,0,0,584,533,450,450,402,457,638,303,438,517,427,543,0,
2,1778968611840,7001,20287,28877,7279070,-410501,-2095267,0,0,0,379,284,252,294,185,292,354,199,255,305,283,280,0,
1,1778968611856,-1698,-201,9667,1032362,-169820,162490,0,0,0,608,543,457,461,415,462,628,278,455,504,400,574,0,
2,1778968611856,7987,29590,20133,3693291,-1694540,-1075122,0,0,0,379,282,249,295,187,278,351,216,242,303,292,279,0,
1,1778968611872,-1823,-497,10026,1011592,-54977,243124,0,0,0,628,561,427,476,439,452,619,257,451,493,375,599,0,
2,1778968611872,8394,24900,14922,-531452,-2166128,899193,0,0,0,375,278,256,271,186,276,331,229,254,291,298,290,0,
1,1778968611888,-1689,-631,10399,1039692,97738,300545,0,0,0,640,584,378,498,461,453,611,242,427,476,348,610,0,
2,1778968611888,8604,17554,9657,-2235766,-1778839,1944994,0,0,0,378,291,271,261,202,279,324,266,255,276,324,279,0,
1,1778968611904,-1512,-593,10658,1117883,193033,333532,0,0,0,649,591,342,502,481,464,597,232,441,454,313,624,0,
2,1778968611904,7465,14381,6317,-2553416,-882089,1804495,0,0,0,379,303,295,269,210,284,315,297,253,281,336,290,0,
1,1778968611920,-1627,-866,10782,1290147,120951,393397,0,0,0,663,610,327,521,497,475,591,233,440,411,277,653,0,
2,1778968611920,4149,13414,6475,-3552792,-283441,1115439,0,0,0,377,307,277,272,221,273,314,302,246,285,343,288,0,
1,1778968611936,-1407,-1028,11103,1474628,19547,450818,0,0,0,669,612,314,520,527,467,561,231,463,409,274,659,0,
2,1778968611936,2024,10624,7298,-4710992,-273667,465479,0,0,0,372,310,261,276,229,271,314,302,243,278,350,261,0,
1,1778968611952,-904,-1009,11691,1676214,-3665,442266,0,0,0,672,627,308,541,510,471,546,227,454,405,258,652,0,
2,1778968611952,1684,6757,7930,-5536882,-348193,-293215,0,0,0,372,319,255,276,237,273,314,305,241,276,348,251,0,
1,1778968611968,-674,-1167,12074,1938886,41538,364075,0,0,0,680,652,296,514,520,475,509,258,458,395,258,668,0,
2,1778968611968,1411,4560,8973,-5889962,-34208,-992045,0,0,0,371,323,256,282,250,283,314,309,252,268,351,239,0,
1,1778968611984,-698,-1450,12270,2230879,75747,280998,0,0,0,688,649,292,538,542,476,474,214,463,382,247,666,0,
2,1778968611984,579,3527,10567,-6156299,323758,-1321912,0,0,0,371,324,282,281,243,287,314,301,248,272,347,237,0,
1,1778968612000,-1158,-1708,12902,2563190,68416,237015,0,0,0,693,661,274,530,568,484,430,216,450,360,236,664,0,
2,1778968612000,177,3153,12447,-6349333,585208,-999375,0,0,0,363,334,262,277,239,277,312,297,242,271,345,232,0,
1,1778968612016,-2091,-1837,14300,3084869,138055,276111,0,0,0,684,665,274,533,557,490,371,224,417,339,221,643,0,
2,1778968612016,406,2665,14367,-6513045,868650,-329867,0,0,0,362,326,268,277,241,286,314,295,244,268,347,234,0,
1,1778968612032,-2718,-1957,15175,3726277,261450,398284,0,0,0,679,671,283,550,567,495,338,226,421,327,222,621,0,
2,1778968612032,928,2038,16137,-6684087,1181413,483805,0,0,0,361,322,269,280,241,291,318,295,251,263,340,228,0,
1,1778968612048,-2464,-2091,15515,4422664,376292,551000,0,0,0,671,665,293,564,571,509,309,213,444,310,210,596,0,
2,1778968612048,1311,1320,18143,-6914994,1429424,1254717,0,0,0,365,320,272,281,243,297,320,299,261,266,347,234,0,
1,1778968612064,-2110,-2541,16554,5132489,467922,671951,0,0,0,647,643,294,555,560,518,295,209,448,287,199,566,0,
2,1778968612064,1698,459,20440,-7076262,1525941,1788613,0,0,0,369,322,281,279,242,315,324,293,266,273,349,239,0,
1,1778968612080,-2455,-3287,19770,5812993,566882,733038,0,0,0,598,598,281,522,543,503,292,215,442,268,196,521,0,
2,1778968612080,1981,-1076,23929,-7095810,1519832,1875356,0,0,0,369,320,291,280,236,314,325,268,267,272,336,245,0,
1,1778968612096,-4781,-3967,25762,6658431,604756,823446,0,0,0,535,535,265,463,496,461,300,215,431,263,193,477,0,
2,1778968612096,952,-4197,27853,-7141014,1457524,1350012,0,0,0,366,317,277,282,234,300,329,238,259,269,319,240,0,
1,1778968612112,-7518,-3919,30768,7489207,442266,1084896,0,0,0,480,477,264,382,399,410,342,218,394,260,205,441,0,
2,1778968612112,-579,-9600,31021,-7329161,1307251,764803,0,0,0,365,313,261,284,229,294,330,231,252,269,315,234,0,
1,1778968612128,-8437,-2627,34984,8174598,-40317,1566258,0,0,0,437,422,287,320,298,358,386,227,378,253,247,380,0,
2,1778968612128,-1809,-19095,31720,-7390247,1114218,390953,0,0,0,370,313,255,288,228,294,327,240,249,268,331,228,0,
1,1778968612144,-6972,4761,34682,8374962,-604756,2268753,0,0,0,433,399,324,307,264,361,415,244,390,269,278,363,0,
2,1778968612144,-1732,-32246,28920,-6522819,696386,39095,0,0,0,380,320,255,292,230,293,327,237,250,273,338,222,0,
1,1778968612160,-5431,16544,24522,6945537,43982,2896722,0,0,0,435,407,347,302,265,359,405,256,382,275,278,363,0,
2,1778968612160,-1086,-44302,22627,-4825835,208915,-403171,0,0,0,380,323,264,290,222,295,331,219,258,288,321,233,0,
1,1778968612176,-6436,21670,17492,2580294,1329242,2377487,0,0,0,443,399,326,288,258,342,405,253,373,281,275,372,0,
2,1778968612176,-3393,-50720,15998,-2665815,394618,-239459,0,0,0,365,314,255,287,222,286,345,257,259,286,347,228,0,
1,1778968612192,-5594,16511,17075,-1810604,1557706,516791,0,0,0,444,390,326,286,258,342,411,253,364,345,289,362,0,
2,1778968612192,-6188,-53869,12845,-371406,594982,594982,0,0,0,352,291,221,295,227,269,383,391,249,304,448,206,0,
1,1778968612208,-4718,11385,13974,-3501479,1696983,-902858,0,0,0,444,399,331,291,261,345,407,257,365,299,304,361,0,
2,1778968612208,-6058,-47843,17396,1698205,189368,1373225,0,0,0,378,278,203,309,225,263,431,549,218,347,586,193,0,
1,1778968612224,-5005,9490,9428,-3354871,1382998,-1444085,0,0,0,440,403,332,288,267,346,416,275,378,280,300,358,0,
2,1778968612224,-3273,-12002,20162,3549127,-1335351,1211956,0,0,0,393,266,190,321,217,265,437,621,207,412,638,197,0,
1,1778968612240,-3594,9451,7647,-3565009,452040,-1485624,0,0,0,434,399,334,293,273,353,420,275,383,281,298,361,0,
2,1778968612240,-1469,15726,17501,4434881,-2497217,422718,0,0,0,405,271,219,323,212,322,464,664,259,508,688,220,0,
1,1778968612256,-1502,8547,7944,-4273613,-28099,-1534493,0,0,0,434,397,337,296,272,356,424,275,384,287,301,367,0,
2,1778968612256,-1976,8222,17386,5133711,-1894903,-399505,0,0,0,405,277,293,324,198,347,527,688,265,593,721,238,0,
1,1778968612272,-804,6130,8781,-5141041,79412,-1474628,0,0,0,433,394,335,298,273,356,423,282,381,290,308,361,0,
2,1778968612272,-2062,-5709,22536,4935791,-195476,-444709,0,0,0,410,276,314,324,192,348,566,704,268,629,739,235,0,
1,1778968612288,-1646,3651,8858,-5528330,-43982,-956614,0,0,0,425,392,330,299,276,357,425,284,380,290,308,355,0,
2,1778968612288,38,-5312,22129,3771481,433714,-485026,0,0,0,418,296,339,334,195,334,597,699,290,651,759,259,0,
1,1778968612304,-1612,2182,9399,-5740911,-425162,-320093,0,0,0,418,392,327,299,277,358,430,280,383,292,306,356,0,
2,1778968612304,1938,-67,15845,2448347,142942,-441044,0,0,0,403,306,383,328,220,344,629,691,287,660,763,265,0,
1,1778968612320,-775,1703,10916,-5968153,-779464,164933,0,0,0,420,393,328,319,287,357,432,279,383,296,309,355,0,
2,1778968612320,1368,47,11452,1497841,113620,-221133,0,0,0,400,304,383,345,236,353,641,686,272,676,769,301,0,
1,1778968612336,-416,1287,12806,-6267477,-916297,172263,0,0,0,421,397,333,346,303,357,435,280,385,296,309,353,0,
2,1778968612336,1210,-1048,10342,828333,241902,-47647,0,0,0,418,308,405,354,240,362,650,683,279,682,767,319,0,
1,1778968612352,-646,387,14328,-6503271,-1032362,-79412,0,0,0,421,393,334,305,274,361,434,276,385,299,307,352,0,
2,1778968612352,1383,-502,10562,454483,147829,-3665,0,0,0,426,327,404,348,240,366,657,673,292,669,756,309,0,
1,1778968612368,-1196,-612,15529,-6577796,-1102000,-487470,0,0,0,425,392,332,311,276,360,435,273,387,304,305,348,0,
2,1778968612368,1177,440,10547,301767,14660,-23212,0,0,0,420,335,380,350,239,355,651,656,273,653,751,297,0,
1,1778968612384,-2220,-1277,17348,-6599788,-1105666,-907745,0,0,0,422,386,327,315,273,360,437,266,388,305,298,344,0,
2,1778968612384,871,1033,10356,329867,-19547,-56199,0,0,0,426,344,383,353,248,342,629,643,260,639,736,291,0,
1,1778968612400,-3249,-2230,19607,-6665761,-1189965,-996932,0,0,0,425,386,331,315,267,364,438,263,388,306,303,352,0,
2,1778968612400,823,985,10179,475253,19547,-74525,0,0,0,437,357,390,353,252,347,609,625,278,621,708,296,0,
1,1778968612416,-3584,-4508,22344,-6696304,-1362229,-696386,0,0,0,430,386,331,316,267,365,440,263,395,304,297,351,0,
2,1778968612416,727,957,10011,660956,57421,-94073,0,0,0,444,354,392,352,238,362,599,594,297,588,676,302,0,
1,1778968612432,-2708,-9691,24599,-6582683,-1534493,-304210,0,0,0,428,389,329,321,270,375,447,258,398,306,289,360,0,
2,1778968612432,698,933,9978,784350,100181,-96516,0,0,0,451,365,375,357,241,351,581,566,292,538,642,307,0,
1,1778968612448,-885,-17075,25293,-6354220,-1805717,-149051,0,0,0,428,389,328,329,271,382,448,255,399,302,287,365,0,
2,1778968612448,942,679,9964,835663,129503,-95294,0,0,0,441,368,355,373,253,353,565,531,280,503,606,322,0,
1,1778968612464,1320,-25680,24264,-5858197,-1993864,-141720,0,0,0,431,386,323,332,269,381,453,255,396,303,284,359,0,
2,1778968612464,1196,349,9772,835663,89186,-124616,0,0,0,432,368,372,358,256,381,553,516,310,491,576,349,0,
1,1778968612480,2737,-34189,21062,-4665788,-1560149,161268,0,0,0,434,387,326,334,271,378,456,254,394,304,284,353,0,
2,1778968612480,1244,95,9423,775798,-13439,-161268,0,0,0,429,383,399,355,286,375,539,498,306,493,548,345,0,
1,1778968612496,3790,-39037,16855,-3251024,-983493,531452,0,0,0,433,390,327,335,276,376,460,255,396,304,288,350,0,
2,1778968612496,1019,-43,9260,668286,-107512,-186924,0,0,0,444,379,367,395,270,376,554,469,303,486,545,332,0,
1,1778968612512,4795,-40732,12634,-1745852,-609643,472809,0,0,0,424,378,320,333,264,371,468,282,391,321,331,340,0,
2,1778968612512,985,-100,9408,601091,-138055,-199142,0,0,0,452,390,337,411,286,377,560,415,305,470,507,341,0,
1,1778968612528,3421,-41277,11194,-213802,-471587,-8552,0,0,0,419,341,312,319,225,361,500,392,375,385,437,330,0,
2,1778968612528,1148,-105,9619,609643,-147829,-232128,0,0,0,473,437,395,419,316,397,562,346,312,467,465,361,0,
1,1778968612544,3230,-37908,15132,1583362,39095,-321315,0,0,0,424,311,303,303,197,348,551,536,362,463,536,321,0,
2,1778968612544,1206,-220,9796,657290,-158824,-285884,0,0,0,490,447,407,417,340,454,535,326,350,451,460,434,0,
1,1778968612560,4474,-13247,16750,3632204,1764178,-546113,0,0,0,422,313,284,299,196,348,579,596,362,500,579,303,0,
2,1778968612560,1105,-344,9964,714712,-172263,-326202,0,0,0,548,452,384,449,380,485,541,307,345,444,456,460,0,
1,1778968612576,3575,8432,16333,4169766,2729345,-522900,0,0,0,427,297,290,304,184,362,625,646,372,567,634,299,0,
2,1778968612576,1134,-263,10208,784350,-202807,-333532,0,0,0,573,505,368,491,434,513,524,289,359,431,464,480,0,
1,1778968612592,2273,8097,18253,3954741,2436130,0,0,0,0,427,259,307,333,174,373,673,684,361,639,676,304,0,
2,1778968612592,1454,-272,10686,922406,-240680,-377514,0,0,0,618,537,387,517,475,559,517,232,369,416,435,530,0,
1,1778968612608,818,-2924,22330,3324328,1501506,428827,0,0,0,443,309,356,343,209,389,688,699,389,673,691,306,0,
2,1778968612608,1698,-717,11337,1155757,-278554,-485026,0,0,0,664,551,347,520,516,548,483,215,390,393,393,542,0,
1,1778968612624,-842,-5924,21770,2112371,971275,331088,0,0,0,473,371,420,349,237,395,691,698,386,698,698,305,0,
2,1778968612624,1072,-1091,12184,1503950,-266337,-580321,0,0,0,678,579,303,550,561,540,455,234,396,376,357,557,0,
1,1778968612640,-148,-1311,15640,1123992,731816,-59864,0,0,0,482,397,447,352,270,393,706,706,406,706,706,382,0,
2,1778968612640,459,-961,13634,1958433,-168598,-588874,0,0,0,677,583,286,566,572,564,418,234,379,366,343,586,0,
1,1778968612656,693,1105,11246,873537,224798,-109955,0,0,0,505,422,441,362,300,393,712,708,392,700,707,438,0,
2,1778968612656,306,-646,15242,2607172,-46425,-537561,0,0,0,693,567,270,546,569,575,335,212,374,344,336,593,0,
1,1778968612672,153,861,10504,808785,-185703,-32986,0,0,0,515,429,464,382,322,409,705,685,390,695,697,422,0,
2,1778968612672,301,-469,15917,3467271,-10995,-461814,0,0,0,700,590,284,538,588,570,256,191,388,307,319,585,0,
1,1778968612688,-670,349,11270,774577,-351858,3665,0,0,0,516,445,470,397,342,405,707,667,408,688,688,428,0,
2,1778968612688,995,-713,16109,4202752,-31764,-426383,0,0,0,678,612,303,513,593,554,210,172,425,290,301,565,0,
1,1778968612704,-626,813,11165,856433,-353080,-20769,0,0,0,522,462,485,407,365,413,696,632,421,672,671,443,0,
2,1778968612704,2699,-1052,16893,5037194,-118507,-510683,0,0,0,654,586,285,506,591,553,180,113,478,303,223,530,0,
1,1778968612720,-564,1009,10930,1018923,-384845,-10995,0,0,0,531,480,493,416,376,426,690,601,438,647,645,451,0,
2,1778968612720,4465,-1435,19722,5999918,-315206,-831998,0,0,0,557,553,268,490,572,539,184,110,451,270,181,407,0,
1,1778968612736,-660,746,10753,1163087,-412944,20769,0,0,0,544,481,479,431,371,426,682,560,433,614,605,460,0,
2,1778968612736,6824,-2613,24465,7006624,-388510,-1258382,0,0,0,490,508,228,450,521,453,201,128,434,279,187,351,0,
1,1778968612752,-760,512,10524,1229060,-393397,39095,0,0,0,552,483,455,437,371,422,666,499,423,582,562,477,0,
2,1778968612752,8298,-2689,31868,7853283,-67195,-1778839,0,0,0,421,404,242,366,358,381,255,145,357,285,239,314,0,
1,1778968612768,-713,440,10256,1238834,-346971,39095,0,0,0,556,504,435,437,381,424,650,434,427,549,525,489,0,
2,1778968612768,6972,-421,38894,8421388,9773,-2247984,0,0,0,352,300,257,283,196,309,309,163,280,291,291,278,0,
1,1778968612784,-655,378,10045,1204626,-289550,36651,0,0,0,567,524,428,442,386,430,638,371,433,516,487,495,0,
2,1778968612784,6312,5460,40421,8437270,-354301,-2466673,0,0,0,368,323,281,281,194,311,322,170,267,291,289,280,0,
1,1778968612800,-875,-52,9839,1119105,-216246,53756,0,0,0,580,530,421,441,384,428,630,318,444,497,444,514,0,
2,1778968612800,8839,18329,28872,6857573,-1331686,-2298075,0,0,0,373,322,271,295,195,303,335,155,252,299,282,266,0,
1,1778968612816,-1110,-435,9782,1038470,-130725,100181,0,0,0,588,536,385,457,393,438,609,301,447,487,399,533,0,
2,1778968612816,9820,25881,21296,3411071,-1927890,-1122770,0,0,0,368,308,266,285,193,305,339,171,265,297,289,270,0,
1,1778968612832,-1239,-574,9897,999375,20769,158824,0,0,0,611,553,387,472,428,448,619,279,471,472,368,561,0,
2,1778968612832,7848,22167,16238,-348193,-2119702,1141096,0,0,0,382,305,258,296,205,306,342,181,266,307,299,270,0,
1,1778968612848,-1383,-808,10126,1017701,237015,229685,0,0,0,629,550,387,473,451,433,609,247,443,484,350,561,0,
2,1778968612848,7820,16089,10217,-1684766,-1998751,2477669,0,0,0,371,299,285,295,202,328,335,186,277,309,310,305,0,
1,1778968612864,-1344,-976,10294,1065348,395840,317649,0,0,0,649,577,355,476,475,444,588,237,453,462,334,598,0,
2,1778968612864,7614,13237,6240,-1896125,-1011592,2492330,0,0,0,366,306,287,291,203,328,322,189,277,310,314,303,0,
1,1778968612880,-952,-1100,10265,1123992,453262,388510,0,0,0,659,605,361,492,501,460,596,230,468,447,318,614,0,
2,1778968612880,3790,12744,7260,-3011565,-263893,1803274,0,0,0,375,308,297,288,200,332,324,184,278,320,312,309,0,
1,1778968612896,-488,-1148,10653,1232726,438601,409279,0,0,0,670,609,338,515,512,469,589,229,456,419,285,638,0,
2,1778968612896,1574,10466,8303,-4418999,-348193,1049466,0,0,0,383,305,310,291,196,338,330,181,287,313,307,320,0,
1,1778968612912,-421,-1292,11318,1406211,399505,414166,0,0,0,675,625,310,528,522,477,569,224,443,408,265,659,0,
2,1778968612912,1732,6944,8595,-5497787,-519235,86742,0,0,0,387,307,291,297,199,325,328,187,283,303,303,292,0,
1,1778968612928,-272,-1469,11916,1656666,345749,423940,0,0,0,682,637,282,541,534,486,550,222,434,425,259,656,0,
2,1778968612928,1383,4321,9408,-6031683,-194255,-966388,0,0,0,386,310,274,296,202,310,327,189,275,302,306,266,0,
1,1778968612944,626,-1430,12251,1942551,267558,357967,0,0,0,689,651,277,539,547,481,529,220,421,404,254,659,0,
2,1778968612944,387,3177,10658,-6255260,67195,-1459967,0,0,0,379,313,269,292,200,302,327,186,272,298,315,259,0,
1,1778968612960,813,-1483,12979,2260201,158824,239459,0,0,0,702,670,281,541,558,476,494,212,413,384,240,657,0,
2,1778968612960,162,2919,12132,-6362772,218689,-1236391,0,0,0,377,309,266,301,196,301,332,185,268,308,325,257,0,
1,1778968612976,-296,-1675,14448,2790432,86742,164933,0,0,0,701,674,276,545,547,471,432,205,413,369,221,648,0,
2,1778968612976,1311,2723,13850,-6592457,546113,-381179,0,0,0,381,307,270,312,191,301,344,185,267,316,322,257,0,
1,1778968612992,-1430,-1866,15510,3481931,86742,217468,0,0,0,686,665,270,542,534,471,366,207,414,347,211,632,0,
2,1778968612992,2244,1971,15372,-6895446,990823,496022,0,0,0,390,312,294,303,191,308,348,187,276,306,314,254,0,
1,1778968613008,-1627,-1909,15884,4283387,67195,384845,0,0,0,671,657,274,531,543,483,317,215,414,324,212,603,0,
2,1778968613008,2608,588,17023,-7038389,1342681,1298699,0,0,0,375,316,279,301,194,300,350,184,266,307,317,247,0,
1,1778968613024,-1143,-1995,17267,5061629,43982,537561,0,0,0,639,637,276,517,549,488,296,216,427,292,206,566,0,
2,1778968613024,3129,-497,19047,-6963863,1485624,1728748,0,0,0,358,316,285,284,200,301,325,198,266,296,337,258,0,
1,1778968613040,-1765,-2842,21445,5947383,332310,603534,0,0,0,587,587,265,494,530,486,302,222,445,263,198,518,0,
2,1778968613040,3618,-2096,22344,-6891781,1607797,1668883,0,0,0,356,313,269,287,197,303,330,178,268,300,311,251,0,
1,1778968613056,-4465,-3642,27441,6963863,675616,704938,0,0,0,534,534,263,438,488,434,329,221,427,257,182,473,0,
2,1778968613056,2895,-6159,26245,-7122688,1681101,1226617,0,0,0,356,312,259,301,205,289,334,174,251,308,314,248,0,
1,1778968613072,-7327,-3857,32620,7986452,464257,1082453,0,0,0,471,471,273,369,408,398,343,217,381,264,200,448,0,
2,1778968613072,2167,-12553,29030,-7353595,1632231,888198,0,0,0,358,316,260,302,206,300,330,165,263,300,305,252,0,
1,1778968613088,-6925,-2694,37889,8785463,0,1626123,0,0,0,453,396,282,304,270,340,383,233,362,273,273,394,0,
2,1778968613088,1818,-23201,30083,-7261965,1667662,670730,0,0,0,358,325,260,301,216,286,339,190,261,302,331,245,0,
1,1778968613104,-5613,5092,37980,8960171,323758,2167349,0,0,0,453,438,297,310,284,356,403,253,374,267,301,380,0,
2,1778968613104,-890,-37726,28020,-6216164,1923003,232128,0,0,0,357,327,257,294,224,289,326,178,264,300,335,247,0,
1,1778968613120,-8083,16467,25431,6477614,1920560,1826487,0,0,0,458,421,304,314,288,354,401,253,386,279,297,371,0,
2,1778968613120,-5522,-47872,23517,-4520402,1634675,-400727,0,0,0,353,324,252,298,227,294,334,167,266,308,336,253,0,
1,1778968613136,-10490,20090,18056,2061059,2346944,602313,0,0,0,455,424,303,306,267,330,417,238,370,295,288,373,0,
2,1778968613136,-7824,-51342,17047,-2476447,509461,-638965,0,0,0,344,326,244,291,228,291,341,211,277,306,352,253,0,
1,1778968613152,-8064,15352,16266,-1611462,1517389,-842994,0,0,0,455,416,296,310,273,333,414,245,366,299,296,381,0,
2,1778968613152,-6283,-51442,12433,-492357,-274889,-140499,0,0,0,341,338,266,284,229,326,344,371,305,312,461,257,0,
1,1778968613168,-5183,10897,12864,-2461786,1312138,-1556484,0,0,0,450,403,287,305,284,339,409,253,379,292,300,382,0,
2,1778968613168,-4570,-42971,15769,1799608,-129503,894306,0,0,0,354,324,247,286,233,328,375,530,285,350,586,241,0,
1,1778968613184,-4422,9600,9255,-2643824,1089783,-1748296,0,0,0,448,402,283,311,285,340,412,256,385,295,302,376,0,
2,1778968613184,-3115,-8935,17607,3865555,-546113,1392772,0,0,0,366,291,216,296,232,319,415,601,252,423,646,240,0,
1,1778968613200,-3177,9547,7901,-3346319,419053,-1699427,0,0,0,451,407,284,323,287,342,416,256,387,303,306,368,0,
2,1778968613200,-2349,15874,16850,4868595,-1363451,814894,0,0,0,376,277,238,310,219,338,477,648,255,496,679,256,0,
1,1778968613216,-1115,7824,8628,-4493524,146607,-1615127,0,0,0,452,411,282,325,291,344,418,255,390,306,308,363,0,
2,1778968613216,-2526,5953,19358,5241223,-1351233,-508239,0,0,0,394,283,289,318,200,342,560,690,262,542,706,244,0,
1,1778968613232,-847,5250,9097,-5397605,215024,-1280373,0,0,0,453,410,276,325,292,343,420,262,385,306,310,360,0,
2,1778968613232,239,-5685,23852,4494746,-508239,-926071,0,0,0,401,287,334,309,193,348,586,699,271,570,720,245,0,
1,1778968613248,-1502,3134,9222,-5789780,62308,-687834,0,0,0,450,408,274,325,292,341,421,281,379,303,314,356,0,
2,1778968613248,3010,-5604,21942,3001791,-47647,-649960,0,0,0,392,291,345,308,197,350,596,693,278,570,717,263,0,
1,1778968613264,-861,2086,10193,-5926614,-384845,-146607,0,0,0,449,412,278,327,293,340,422,283,374,298,311,357,0,
2,1778968613264,2239,100,13759,1865582,-100181,-153938,0,0,0,398,288,356,320,216,339,622,689,284,600,730,272,0,
1,1778968613280,43,1876,12160,-6186843,-608421,-26878,0,0,0,447,405,281,318,282,340,414,255,374,295,300,360,0,
2,1778968613280,961,1311,9231,1341460,-112399,-17104,0,0,0,397,302,397,318,204,354,646,676,283,597,733,302,0,
1,1778968613296,-545,1454,13888,-6704856,-574213,-377514,0,0,0,450,407,281,351,301,348,430,258,382,311,308,356,0,
2,1778968613296,1493,-804,9796,900415,-118507,-81855,0,0,0,414,329,395,341,212,352,646,678,258,595,728,282,0,
1,1778968613312,-1818,-258,14611,-7043276,-742812,-845437,0,0,0,451,400,284,334,284,347,425,255,373,312,304,352,0,
2,1778968613312,2062,-1110,11107,477696,-262672,-61086,0,0,0,426,329,420,344,213,342,658,681,258,598,732,294,0,
1,1778968613328,-2579,-1689,15242,-6932098,-902858,-1271821,0,0,0,448,398,278,331,284,343,429,255,372,314,307,350,0,
2,1778968613328,1378,167,10825,280998,-295658,-28099,0,0,0,421,335,410,343,219,343,647,670,257,604,726,293,0,
1,1778968613344,-3536,-2148,16515,-6620557,-957836,-1650557,0,0,0,445,398,287,325,285,361,431,252,387,310,306,361,0,
2,1778968613344,961,971,10279,329867,-184481,-40317,0,0,0,452,349,410,362,235,354,623,643,250,601,711,301,0,
1,1778968613360,-4919,-3177,19109,-6558249,-1202182,-1734857,0,0,0,443,394,287,324,286,360,429,248,391,307,301,357,0,
2,1778968613360,1024,914,10064,502131,-85521,-78190,0,0,0,455,340,413,360,219,356,620,616,262,604,701,300,0,
1,1778968613376,-5116,-6288,22000,-6695083,-1560149,-1373225,0,0,0,450,400,288,325,287,373,429,247,401,308,303,364,0,
2,1778968613376,1057,784,9983,632856,-25656,-91629,0,0,0,447,340,409,382,243,359,598,590,258,563,672,310,0,
1,1778968613392,-3895,-12036,24283,-6860016,-1685988,-646295,0,0,0,451,402,280,332,291,365,434,245,391,314,300,359,0,
2,1778968613392,1115,689,9983,709825,15882,-89186,0,0,0,428,338,420,363,238,370,586,560,278,527,646,327,0,
1,1778968613408,-2431,-20631,24297,-6676757,-1563815,51312,0,0,0,450,398,274,336,292,356,438,249,380,318,310,355,0,
2,1778968613408,1239,593,9935,755029,15882,-105068,0,0,0,423,344,431,358,238,386,569,531,292,507,627,334,0,
