foot,step_id,contact_time_sec,peak_time_sec,walk_time_s,contact_pressure,peak_pressure,pressure_rise,time_to_peak_sec,loading_rate,n_sensors,contact_timestamp,lat,lon
left,194,246.64,246.696,243.088,158.0,221.0,63.0,0.055999999999997385,1007.8125000000971,2,1777057993584,42.33880257233977,-71.09261848032475
left,195,247.744,247.824,244.192,151.0,216.5,65.5,0.0799999999999983,981.7708333334291,2,1777057994688,42.338815899565816,-71.09262501820922
left,196,248.832,248.984,245.28,147.0,213.0,66.0,0.15200000000000102,416.6666666666731,2,1777057995776,42.338829981163144,-71.09262635931373
left,197,250.008,250.048,246.456,150.5,228.5,78.0,0.03999999999999204,1851.5625000005784,2,1777057996952,42.33884481713176,-71.09263063408434
left,198,251.256,251.312,247.704,155.5,212.5,57.0,0.056000000000011596,759.3749999998674,2,1777057998200,42.338859820738435,-71.09263013117015
left,199,252.512,252.6,248.96,154.0,232.0,78.0,0.08799999999999386,638.8888888889386,2,1777057999456,42.33886987902224,-71.09262987971306
left,200,256.2,256.28,252.648,198.0,249.0,51.0,0.0800000000000125,657.738095238019,2,1777058003144,42.33891472220421,-71.09263055026531
left,201,265.99199999999996,266.024,262.44,210.5,219.5,9.0,0.03200000000001069,281.2499999999616,2,1777058012936,42.338941376656294,-71.09264597296715
left,202,267.6,267.688,264.048,152.5,228.0,75.5,0.08800000000002228,724.9999999995869,2,1777058014544,42.33894841745496,-71.09264429658651
left,203,268.696,268.75199999999995,265.144,145.0,214.0,69.0,0.055999999999983174,928.1250000002235,2,1777058015640,42.33896082267165,-71.0926447995007
left,204,269.76800000000003,269.832,266.216,147.0,222.0,75.0,0.06399999999999295,1171.8749999997335,2,1777058016712,42.338973730802536,-71.09264387749135
left,205,271.94399999999996,272.024,268.392,147.5,233.0,85.5,0.0800000000000125,1226.5624999996553,2,1777058018888,42.33900373801589,-71.09264052473009
left,206,273.01599999999996,273.104,269.464,132.0,207.0,75.0,0.08799999999999386,625.0000000000596,2,1777058019960,42.339019160717726,-71.09263666905463
left,207,274.17600000000004,274.224,270.624,126.5,204.0,77.5,0.0479999999999734,1193.750000000837,2,1777058021120,42.33903366141021,-71.09262853860855
left,208,275.328,275.4,271.776,137.0,204.0,67.0,0.0719999999999743,660.1562500004196,2,1777058022272,42.33904732391238,-71.09262032434344
left,209,277.584,277.672,274.032,137.5,207.0,69.5,0.08800000000002228,735.4166666666063,2,1777058024528,42.33908445574343,-71.09258855693042
left,210,279.856,279.96799999999996,276.304,138.0,211.5,73.5,0.11199999999999477,535.4166666666597,2,1777058026800,42.3391102720052,-71.09257573261857
left,211,280.952,281.01599999999996,277.4,135.5,206.0,70.5,0.06399999999999295,902.0833333335005,2,1777058027896,42.3391224257648,-71.0925710387528
left,212,282.23199999999997,282.336,278.68,142.0,337.5,195.5,0.10400000000001342,1956.597222221829,2,1777058029176,42.33913357369602,-71.0925670992583
left,213,283.192,283.24,279.64,143.5,215.5,72.0,0.04800000000000182,1324.9999999995086,2,1777058030136,42.33914262615144,-71.09256139956415
left,214,284.312,284.408,280.76,147.0,215.5,68.5,0.09599999999997522,503.1250000001334,2,1777058031256,42.33915469609201,-71.09255695715547
left,215,285.448,285.504,281.896,132.5,205.5,73.0,0.05600000000004002,968.7499999994378,2,1777058032392,42.33916785567999,-71.09255645424128
left,216,286.568,286.624,283.016,129.0,204.5,75.5,0.05600000000004002,990.6249999994377,2,1777058033512,42.339190570637584,-71.09256274066865
left,217,288.824,288.936,285.272,136.5,233.5,97.0,0.11199999999996635,864.0625000003245,2,1777058035768,42.33922166749835,-71.09257774427533
left,218,289.912,290.024,286.36,146.0,221.5,75.5,0.11200000000002319,1123.4374999996314,2,1777058036856,42.33923583291471,-71.09257916919887
left,219,291.032,291.072,287.48,141.0,213.5,72.5,0.040000000000020464,1273.4374999994081,2,1777058037976,42.33924756757915,-71.09257648698986
left,220,292.152,292.256,288.6,157.5,216.5,59.0,0.10400000000001342,882.8124999997145,2,1777058039096,42.339256620034575,-71.09257338568568
left,221,293.28,293.336,289.728,152.0,217.5,65.5,0.055999999999983174,912.500000000237,2,1777058040224,42.33927112072706,-71.09257715754211
left,222,294.416,294.544,290.864,138.0,221.5,83.5,0.1279999999999859,603.6706349206484,2,1777058041360,42.33928612433374,-71.09258436597884
left,223,295.552,295.704,292.0,152.5,236.0,83.5,0.1519999999999868,534.7222222222981,2,1777058042496,42.339301127940416,-71.09258436597884
left,224,296.656,296.76800000000003,293.104,155.0,224.0,69.0,0.11199999999999477,501.5625000000373,2,1777058043600,42.33931512571871,-71.09258788637817
left,225,298.936,299.03200000000004,295.384,142.0,215.5,73.5,0.09600000000003206,534.3749999998165,2,1777058045880,42.339342534542084,-71.09259618446231
left,226,300.10400000000004,300.2,296.552,149.5,216.5,67.0,0.09599999999997522,481.2500000001235,2,1777058047048,42.33935116790235,-71.09259962104261
left,227,301.24,301.28,297.688,156.5,218.5,62.0,0.03999999999996362,1226.5625000012906,2,1777058048184,42.33936734497547,-71.09260833822191
left,228,302.408,302.552,298.856,146.5,219.5,73.0,0.14399999999997704,468.7500000000877,2,1777058049352,42.33938687480986,-71.09260817058384
left,229,303.584,303.632,300.032,156.5,226.5,70.0,0.04800000000000182,1179.6875000003486,2,1777058050528,42.33941562473774,-71.09262166544795
left,230,304.744,304.856,301.192,136.5,207.5,71.0,0.11199999999999477,851.3888888890476,2,1777058051688,42.3394279461354,-71.09262895770371
left,231,305.87199999999996,305.96,302.32,148.0,217.0,69.0,0.08799999999999386,564.2361111111545,2,1777058052816,42.33943674713373,-71.09263884834945
left,232,307.048,307.12,303.496,150.0,213.5,63.5,0.07200000000000273,645.0892857142354,2,1777058053992,42.339447224512696,-71.09264999628067
left,233,308.184,308.216,304.632,142.0,212.5,70.5,0.031999999999982265,1760.416666667636,2,1777058055128,42.33944688923657,-71.09266852028668
left,234,309.336,309.392,305.784,157.5,219.5,62.0,0.055999999999983174,821.8750000001913,2,1777058056280,42.339453091844916,-71.09268251806498
left,235,310.496,310.624,306.944,153.5,222.0,68.5,0.12800000000001432,488.5912698412415,2,1777058057440,42.3394609708339,-71.09269752167165
left,236,311.616,311.672,308.064,147.0,211.5,64.5,0.055999999999983174,853.1250000001975,2,1777058058560,42.33948854729533,-71.09271353110671
left,237,312.816,312.88,309.264,152.0,223.5,71.5,0.06400000000002137,1117.1874999996269,2,1777058059760,42.33949575573206,-71.09272199682891
left,238,313.976,314.04,310.424,153.0,229.5,76.5,0.06400000000002137,1195.312499999601,2,1777058060920,42.339500365778804,-71.09272669069469
left,239,315.20799999999997,315.28,311.656,146.0,217.5,71.5,0.07200000000000273,904.6875000001509,2,1777058062152,42.3395058978349,-71.09273063018918
left,240,316.36,316.408,312.808,152.0,222.5,70.5,0.04800000000000182,1164.0624999997224,2,1777058063304,42.3395127709955,-71.09273775480688
left,241,318.72799999999995,318.776,315.176,150.5,213.0,62.5,0.04800000000003024,1023.4374999995749,2,1777058065672,42.33954219147563,-71.09276139177382
left,242,319.72,319.776,316.168,149.5,217.5,68.0,0.056000000000011596,1088.5416666663339,2,1777058066664,42.339549819007516,-71.09276985749602
left,243,320.89599999999996,321.00800000000004,317.344,155.5,228.5,73.0,0.11200000000002319,1028.1249999996699,2,1777058067840,42.33955895528197,-71.09277723357081
left,244,323.18399999999997,323.296,319.632,152.5,218.0,65.5,0.11199999999999477,967.187499999697,2,1777058070128,42.33957789838314,-71.09278259798884
left,245,324.312,324.4,320.76,145.5,219.0,73.5,0.08799999999996544,628.1250000005247,2,1777058071256,42.33958971686661,-71.09277807176113
left,246,325.448,325.6,321.896,143.0,221.0,78.0,0.15200000000001523,491.6666666665948,2,1777058072392,42.33959876932204,-71.09277497045696
left,247,326.576,326.624,323.024,150.5,220.0,69.5,0.04800000000003024,1093.7499999992406,2,1777058073520,42.33960874378681,-71.09278913587332
left,248,327.712,327.76,324.16,144.5,216.0,71.5,0.0479999999999734,1193.7500000010368,2,1777058074656,42.339618131518364,-71.09280003234744
left,249,328.832,328.88,325.28,153.0,223.0,70.0,0.04800000000000182,1458.333333333278,2,1777058075776,42.33963003382087,-71.09280506148934
left,250,329.928,329.968,326.376,139.5,210.5,71.0,0.040000000000020464,1296.8749999993447,2,1777058076872,42.33964537270367,-71.09280765987933
left,251,331.03999999999996,331.088,327.488,142.0,211.0,69.0,0.04800000000003024,1212.499999999069,2,1777058077984,42.33965911902487,-71.09281696379185
left,252,332.192,332.28,328.64,136.5,209.0,72.5,0.08799999999999386,894.7916666668311,2,1777058079136,42.33966926112771,-71.09282517805696
left,253,336.664,336.712,333.112,134.0,205.5,71.5,0.04800000000003024,1043.7499999993329,2,1777058083608,42.339724246412516,-71.09285979531705
left,254,337.784,337.904,334.232,132.5,214.5,82.0,0.11999999999997613,543.7500000001081,2,1777058084728,42.33973505906761,-71.0928715299815
left,255,339.03200000000004,339.144,335.48,143.0,215.0,72.0,0.11199999999996635,496.87500000012665,2,1777058085976,42.33974654227495,-71.09287848696113
left,256,339.976,340.112,336.424,135.0,211.5,76.5,0.1360000000000241,488.8392857142075,2,1777058086920,42.33975827693939,-71.09288854524493
left,257,341.288,341.384,337.736,138.0,341.5,203.5,0.09600000000000364,2124.999999999759,2,1777058088232,42.33976908959448,-71.09289801679552
left,258,342.256,342.328,338.704,139.5,209.0,69.5,0.07200000000000273,882.8125000001382,2,1777058089200,42.339781327173114,-71.09290706925094
left,259,343.336,343.392,339.784,140.5,228.5,88.0,0.055999999999983174,1493.7500000005302,2,1777058090280,42.33979373238981,-71.09291377477348
left,260,344.496,344.552,340.944,144.0,210.0,66.0,0.056000000000011596,1052.0833333330065,2,1777058091440,42.33980563469231,-71.09292173758149
left,261,346.752,346.856,343.2,143.0,209.0,66.0,0.103999999999985,801.562500000156,2,1777058093696,42.339845951646566,-71.09294285997748
left,262,349.03999999999996,349.15200000000004,345.488,148.5,223.0,74.5,0.11200000000002319,900.6944444440018,2,1777058095984,42.3398719355464,-71.09295409172773
left,263,350.224,350.312,346.672,149.5,214.0,64.5,0.08799999999999386,797.9166666668154,2,1777058097168,42.33988123945892,-71.09296532347798
left,264,351.368,351.408,347.816,144.0,224.0,80.0,0.040000000000020464,1414.0624999993333,2,1777058098312,42.33989238739014,-71.09297789633274
left,265,352.536,352.624,348.984,142.5,223.0,80.5,0.08800000000002228,1217.6339285710287,2,1777058099480,42.33990328386426,-71.09298854134977
left,266,353.696,353.744,350.144,146.0,231.0,85.0,0.04800000000000182,1648.4375000000186,2,1777058100640,42.33992432244122,-71.0930039640516
left,267,354.856,354.944,351.304,150.0,218.5,68.5,0.08800000000002228,596.8749999997069,2,1777058101800,42.33993798494339,-71.0930110886693
left,268,356.024,356.12800000000004,352.472,149.0,219.5,70.5,0.10400000000001342,1032.1180555552273,2,1777058102968,42.339951898902655,-71.09301871620119
left,269,357.184,357.28,353.632,147.5,214.0,66.5,0.09599999999997522,992.187500000529,2,1777058104128,42.33996371738613,-71.09302818775177
left,270,358.328,358.408,354.776,145.0,214.0,69.0,0.07999999999998408,862.5000000001717,2,1777058105272,42.339974446222186,-71.09303774312139
left,271,359.48,359.576,355.928,142.0,213.5,71.5,0.09599999999997522,593.7500000000966,2,1777058106424,42.3399876896292,-71.0930507350713
left,272,360.632,360.688,357.08,150.0,213.5,63.5,0.055999999999983174,840.625000000195,2,1777058107576,42.34001283533871,-71.0930731985718
left,273,361.79200000000003,361.89599999999996,358.24,145.0,221.5,76.5,0.103999999999985,930.4687500001813,2,1777058108736,42.340023731812835,-71.093081664294
left,274,362.976,363.024,359.424,149.0,219.0,70.0,0.04800000000000182,1179.6875000003486,2,1777058109920,42.34003555029631,-71.09308996237814
left,275,364.11199999999997,364.17600000000004,360.56,146.5,215.5,69.0,0.06400000000002137,1078.1249999996398,2,1777058111056,42.34004678204656,-71.0930988471955
left,276,366.432,366.568,362.88,144.0,216.0,72.0,0.13599999999999568,505.20833333332115,2,1777058113376,42.34007075428963,-71.0931231547147
left,277,367.616,367.712,364.064,137.0,208.5,71.5,0.09599999999997522,875.8928571430359,2,1777058114560,42.34009095467627,-71.09314595349133
left,278,368.792,368.86400000000003,365.24,137.5,208.5,71.0,0.07200000000003115,700.8928571426168,2,1777058115736,42.34009824693203,-71.09315492212772
left,279,371.128,371.24,367.576,150.0,221.5,71.5,0.11200000000002319,513.1944444444073,2,1777058118072,42.34011283144355,-71.09317319467664
left,280,373.44,373.584,369.888,146.5,221.5,75.0,0.14400000000000546,475.78124999993497,2,1777058120384,42.3401362169534,-71.09319037757814
left,281,374.568,374.696,371.016,152.5,246.5,94.0,0.1279999999999859,693.750000000075,2,1777058121512,42.34015398658812,-71.09321451745927
left,282,375.872,375.968,372.32,152.5,330.5,178.0,0.09600000000000364,1867.1874999997822,2,1777058122816,42.3401687387377,-71.09321996569633
left,283,376.832,376.91200000000003,373.28,157.0,217.5,60.5,0.0800000000000125,756.2500000001149,2,1777058123776,42.34018047340214,-71.0932267550379
left,284,377.976,378.072,374.424,144.5,217.0,72.5,0.09600000000000364,590.6250000000298,2,1777058124920,42.34018826857209,-71.09323605895042
left,285,379.136,379.24800000000005,375.584,147.0,216.0,69.0,0.11199999999999477,493.05555555554423,2,1777058126080,42.340199667960405,-71.09324318356812
left,286,380.24,380.328,376.688,137.0,233.0,96.0,0.08799999999996544,1059.3750000004607,2,1777058127184,42.340211318805814,-71.09325357712805
left,287,381.384,381.44,377.832,138.0,209.0,71.0,0.055999999999983174,1132.8125000005723,2,1777058128328,42.34022372402251,-71.09326799400151
left,288,382.552,382.632,379.0,143.5,208.5,65.0,0.0800000000000125,695.3124999999574,2,1777058129496,42.340234285220504,-71.0932803992182
left,289,384.832,384.96000000000004,381.28,137.0,213.5,76.5,0.12800000000001432,763.5416666666317,2,1777058131776,42.34025758691132,-71.09332683496177
left,290,385.96,386.032,382.408,129.5,225.5,96.0,0.07200000000000273,1249.9999999999527,2,1777058132904,42.340265633538365,-71.09333848580718
left,291,387.08799999999997,387.144,383.536,144.5,209.0,64.5,0.056000000000011596,853.1249999996469,2,1777058134032,42.340275943279266,-71.09334653243423
left,292,389.328,389.408,385.776,140.0,213.0,73.0,0.07999999999998408,796.8750000000346,2,1777058136272,42.340294886380434,-71.09335826709867
left,293,390.456,390.512,386.904,144.0,212.5,68.5,0.055999999999983174,931.2500000002296,2,1777058137400,42.34030402265489,-71.0933668166399
left,294,391.592,391.672,388.04,135.0,216.0,81.0,0.08000000000004093,902.3437499993795,2,1777058138536,42.34032246284187,-71.09338148497045
left,295,393.816,393.92,390.264,140.0,213.5,73.5,0.10400000000004184,874.218749999566,2,1777058140760,42.34034584835172,-71.09339539892972
left,296,394.928,395.008,391.376,138.5,206.5,68.0,0.07999999999998408,660.7142857144526,2,1777058141872,42.34035632573068,-71.09340378083289
left,297,396.048,396.12800000000004,392.496,134.5,212.0,77.5,0.0800000000000125,830.7291666666144,2,1777058142992,42.34036604873836,-71.0934130847454
left,298,397.192,397.248,393.64,149.0,211.0,62.0,0.055999999999983174,868.7500000002284,2,1777058144136,42.3403793759644,-71.09341878443956
left,299,398.36,398.44,394.808,140.0,217.5,77.5,0.07999999999998408,858.6309523811117,2,1777058145304,42.34039287082851,-71.09343018382788
left,300,399.488,399.576,395.936,139.0,229.0,90.0,0.08799999999999386,954.2410714286352,2,1777058146432,42.340404437854886,-71.09343387186527
left,301,401.944,402.056,398.392,149.0,346.5,197.5,0.11199999999996635,1701.8229166671363,2,1777058148888,42.340458668768406,-71.09344359487295
left,302,402.928,403.008,399.376,157.5,218.5,61.0,0.07999999999998408,934.8958333338298,2,1777058149872,42.34047836624086,-71.0934500489384
left,303,404.096,404.16,400.544,142.0,213.0,71.0,0.06400000000002137,822.9166666664875,2,1777058151040,42.34048917889595,-71.09346119686961
left,304,405.28,405.336,401.728,123.5,209.0,85.5,0.055999999999983174,1209.3750000003238,2,1777058152224,42.34049638733268,-71.09347351826727
left,305,407.75199999999995,407.84000000000003,404.2,155.0,256.0,101.0,0.08800000000002228,1306.9196428567523,2,1777058154696,42.34052689746022,-71.09351148828864
right,1,3.552,3.616,0.0,133.5,235.0,101.5,0.06400000000000006,1602.083333333332,2,1777057750496,42.33698286116123,-71.09059617854655
right,2,4.72,4.784,1.168,123.0,190.5,67.5,0.06400000000000006,1078.124999999999,2,1777057751664,42.33698948286474,-71.09060657210648
right,3,5.84,5.88,2.288,145.5,183.0,37.5,0.040000000000000036,914.0624999999992,2,1777057752784,42.336997697129846,-71.0906142834574
right,4,7.056,7.192,3.504,142.0,272.5,130.5,0.13600000000000012,953.5714285714278,2,1777057754000,42.33699786476791,-71.09063029289246
right,5,8.256,8.32,4.704,129.0,251.0,122.0,0.06400000000000006,1906.2499999999984,2,1777057755200,42.33700222335756,-71.090650241822
right,6,9.552,9.648,6.0,138.5,255.5,117.0,0.09600000000000009,1218.749999999999,2,1777057756496,42.337009347975254,-71.0906639881432
right,7,10.816,10.872,7.264,130.0,186.0,56.0,0.05600000000000005,1312.4999999999989,2,1777057757760,42.33702133409679,-71.09068938530982
right,8,12.048,12.096,8.496,143.5,273.5,130.0,0.04800000000000004,2708.333333333331,2,1777057758992,42.337026530876756,-71.0907036345452
right,9,13.184,13.248,9.632,127.0,243.0,116.0,0.06400000000000006,1812.4999999999984,2,1777057760128,42.33702829107642,-71.09071796759963
right,10,14.280000000000001,14.32,10.728,135.0,213.0,78.0,0.040000000000000036,1335.9374999999986,2,1777057761224,42.33703097328544,-71.09073355793953
right,11,15.335999999999999,15.392,11.784,139.0,217.0,78.0,0.05600000000000005,1162.4999999999989,2,1777057762280,42.33703667297959,-71.09075677581131
right,12,16.432,16.528,12.88,134.0,252.5,118.5,0.09600000000000009,1234.3749999999989,2,1777057763376,42.33703734353185,-71.09078108333051
right,13,17.496000000000002,17.576,13.944,136.0,235.0,99.0,0.08000000000000007,1252.6041666666656,2,1777057764440,42.3370364215225,-71.09080337919295
right,14,18.584,18.68,15.032,124.5,221.0,96.5,0.09600000000000009,1005.2083333333323,2,1777057765528,42.33704237267375,-71.09084093011916
right,15,19.688000000000002,19.752000000000002,16.136,132.5,243.5,111.0,0.06400000000000006,1734.3749999999984,2,1777057766632,42.33704539015889,-71.09085367061198
right,16,20.768,20.823999999999998,17.216,128.5,243.0,114.5,0.05599999999999916,2321.8750000000164,2,1777057767712,42.33705058693886,-71.0908648185432
right,17,21.84,21.928,18.288,137.5,228.0,90.5,0.08800000000000097,1026.0416666666547,2,1777057768784,42.33705259859562,-71.09087638556957
right,18,22.96,23.0,19.408,136.0,199.5,63.5,0.040000000000000924,1156.2499999999748,2,1777057769904,42.337058885023,-71.0908872820437
right,19,24.064,24.144,20.512,141.0,222.0,81.0,0.08000000000000007,999.9999999999991,2,1777057771008,42.3370657581836,-71.09089524485171
right,20,25.168,25.264,21.616,125.0,247.0,122.0,0.09600000000000009,1270.8333333333321,2,1777057772112,42.33707229606807,-71.09090832062066
right,21,26.264,26.336,22.712,127.5,256.5,129.0,0.07199999999999918,1821.8750000000155,2,1777057773208,42.33707891777158,-71.09092273749411
right,22,27.36,27.488,23.808,133.0,234.5,101.5,0.1280000000000001,792.9687499999993,2,1777057774304,42.33708629384637,-71.09093732200563
right,23,28.424,28.512,24.872,141.5,236.0,94.5,0.08799999999999919,1098.2142857142926,2,1777057775368,42.337094927206635,-71.09095425345004
right,24,29.504,29.6,25.952,132.5,238.5,106.0,0.09600000000000009,1104.1666666666656,2,1777057776448,42.337103141471744,-71.09097495675087
right,25,30.576,30.624,27.024,142.5,190.5,48.0,0.047999999999998266,800.0000000000392,2,1777057777520,42.33711403794587,-71.09101317822933
right,26,31.672,31.776,28.12,138.0,223.5,85.5,0.1039999999999992,895.3125000000127,2,1777057778616,42.33711848035455,-71.0910318698734
right,27,32.775999999999996,32.848,29.224,145.5,262.5,117.0,0.07199999999999918,1665.625000000013,2,1777057779720,42.337122755125165,-71.09104963950813
right,28,33.784,33.848,30.232,138.5,204.5,66.0,0.06400000000000361,874.999999999946,2,1777057780728,42.33713272958994,-71.0910630505532
right,29,34.912,34.984,31.36,134.0,201.5,67.5,0.07200000000000273,904.0178571428019,2,1777057781856,42.33714245259762,-71.09107646159828
right,30,35.968,36.032,32.416,154.5,209.0,54.5,0.06400000000000006,651.0416666666605,2,1777057782912,42.337148739025,-71.09108936972916
right,31,37.144000000000005,37.256,33.592,150.5,236.0,85.5,0.11199999999999832,839.0625000000066,2,1777057784088,42.337162820622325,-71.09109682962298
right,32,38.216,38.256,34.664,144.5,202.5,58.0,0.03999999999999915,1210.937500000044,2,1777057785160,42.33714781701565,-71.09112574718893
right,33,39.336,39.408,35.784,130.0,227.0,97.0,0.07199999999999918,1332.812500000015,2,1777057786280,42.33715779148042,-71.09113186597824
right,34,40.456,40.568,36.904,135.5,240.0,104.5,0.11199999999999832,940.1041666666841,2,1777057787400,42.337158378213644,-71.09114963561296
right,35,41.576,41.624,38.024,180.5,231.0,50.5,0.04800000000000182,1052.0833333332935,2,1777057788520,42.3371812608093,-71.09116765670478
right,36,42.64,42.76,39.088,132.5,249.0,116.5,0.11999999999999744,1103.1250000000236,2,1777057789584,42.33718788251281,-71.09117369167507
right,37,43.744,43.832,40.192,127.5,228.5,101.0,0.08800000000000097,1152.9017857142758,2,1777057790688,42.337194085121155,-71.09118073247373
right,38,44.88,44.976,41.328,150.5,249.5,99.0,0.09599999999999653,1075.0000000000332,2,1777057791824,42.33719986863434,-71.09118827618659
right,39,45.984,46.072,42.432,148.0,242.0,94.0,0.08799999999999741,1061.4583333333644,2,1777057792928,42.33721227385104,-71.0911941435188
right,40,47.12,47.2,43.568,139.0,243.5,104.5,0.0800000000000054,1306.2499999999118,2,1777057794064,42.33721545897424,-71.09120604582131
right,41,49.432,49.488,45.88,136.5,253.0,116.5,0.05600000000000094,2148.4374999999495,2,1777057796376,42.33722266741097,-71.09122264198959
right,42,50.519999999999996,50.656,46.968,130.0,232.0,102.0,0.13599999999999923,746.9618055555599,2,1777057797464,42.337225349619985,-71.09122389927506
right,43,51.608000000000004,51.751999999999995,48.056,149.5,251.5,102.0,0.14399999999999835,712.5000000000068,2,1777057798552,42.33723163604736,-71.09121937304735
right,44,52.72,52.856,49.168,124.0,243.0,119.0,0.13600000000000279,889.7321428571254,2,1777057799664,42.33723398298025,-71.09121979214251
right,45,53.824,53.904,50.272,130.0,234.5,104.5,0.0800000000000054,1306.2499999999118,2,1777057800768,42.337241442874074,-71.09121358953416
right,46,54.928,55.088,51.376,129.0,244.5,115.5,0.1600000000000037,721.8749999999833,2,1777057801872,42.33724856749177,-71.09120512381196
right,47,56.016,56.08,52.464,146.5,203.5,57.0,0.06400000000000006,669.6428571428697,2,1777057802960,42.33725594356656,-71.09119825065136
right,48,57.12,57.176,53.568,132.5,229.5,97.0,0.05600000000000094,1765.6249999999613,2,1777057804064,42.33726382255554,-71.09119581989944
right,49,58.208,58.32,54.656,134.5,240.0,105.5,0.11200000000000188,953.12499999998,2,1777057805152,42.337272791191936,-71.09119665808976
right,50,59.312,59.392,55.76,124.5,238.0,113.5,0.0800000000000054,1418.749999999904,2,1777057806256,42.33728377148509,-71.09119489789009
right,51,60.408,60.48,56.856,135.5,224.5,89.0,0.07199999999999918,1240.6250000000123,2,1777057807352,42.33730338513851,-71.09119162894785
right,52,61.504,61.584,57.952,142.5,230.0,87.5,0.0800000000000054,1093.749999999926,2,1777057808448,42.33732341788709,-71.09118425287306
right,53,62.608,62.736,59.056,134.0,248.5,114.5,0.1280000000000001,894.5312499999992,2,1777057809552,42.33735468238592,-71.09116254374385
right,54,63.688,63.784000000000006,60.136,130.5,227.5,97.0,0.09600000000000364,1010.4166666666283,2,1777057810632,42.3373749665916,-71.09115273691714
right,55,64.832,64.952,61.28,133.0,243.5,110.5,0.12000000000000455,960.069444444408,2,1777057811776,42.33739089220762,-71.09113647602499
right,56,65.944,66.0,62.392,133.5,224.0,90.5,0.055999999999997385,1645.8333333333774,2,1777057812888,42.33740656636655,-71.09111367724836
right,57,67.08,67.168,63.528,152.0,243.0,91.0,0.08800000000000807,1040.6249999998947,2,1777057814024,42.3374214861542,-71.09108668752015
right,58,68.208,68.32,64.656,144.0,235.5,91.5,0.11200000000000188,1012.5000000000621,2,1777057815152,42.3374436981976,-71.09105517156422
right,59,69.304,69.416,65.752,131.5,232.0,100.5,0.11200000000000188,1073.437499999924,2,1777057816248,42.33746155165136,-71.09105743467808
right,60,70.416,70.496,66.864,137.0,251.5,114.5,0.0799999999999983,1431.2500000000305,2,1777057817360,42.33747764490545,-71.09105282463133
right,61,71.536,71.672,67.984,126.5,264.0,137.5,0.13599999999999568,1053.5714285714675,2,1777057818480,42.33749323524535,-71.0910408385098
right,62,72.64,72.71199999999999,69.088,138.5,233.0,94.5,0.07199999999999562,1314.0625000000869,2,1777057819584,42.337526343762875,-71.0910215601325
right,63,73.744,73.84,70.192,122.5,227.0,104.5,0.09600000000000364,1088.5416666666254,2,1777057820688,42.33754168264568,-71.09100982546806
right,64,74.856,74.912,71.304,115.5,228.0,112.5,0.05600000000000449,2036.458333333188,2,1777057821800,42.33755651861429,-71.09100689180195
right,65,75.96000000000001,76.048,72.408,129.5,234.5,105.0,0.08800000000000097,1432.2916666666292,2,1777057822904,42.33757026493549,-71.09100705944002
right,66,77.096,77.16,73.544,129.0,230.5,101.5,0.06400000000000716,1710.41666666653,2,1777057824040,42.3375803232193,-71.09101275913417
right,67,78.208,78.368,74.656,130.5,234.0,103.5,0.1599999999999966,646.8750000000139,2,1777057825152,42.33759758993983,-71.09101418405771
right,68,79.312,79.424,75.76,147.5,228.0,80.5,0.11200000000000898,718.7499999999424,2,1777057826256,42.33761938288808,-71.09100957401097
right,69,80.448,80.56,76.896,145.5,240.5,95.0,0.11200000000000188,877.6041666666458,2,1777057827392,42.33764335513115,-71.09101175330579
right,70,81.56,81.64,78.008,144.5,195.5,51.0,0.0799999999999983,492.1875000000134,2,1777057828504,42.33768526464701,-71.091014938429
right,71,82.688,82.80799999999999,79.136,135.0,234.5,99.5,0.11999999999999744,828.1250000000186,2,1777057829632,42.33770169317722,-71.09101787209511
right,72,83.848,83.952,80.296,127.5,232.5,105.0,0.1039999999999992,1023.8095238095204,2,1777057830792,42.33771904371679,-71.09102776274085
right,73,84.976,85.032,81.424,158.0,205.0,47.0,0.055999999999997385,645.8333333333212,2,1777057831920,42.3377391602844,-71.09104595147073
right,74,86.12,86.272,82.568,131.5,240.0,108.5,0.15200000000000813,716.3194444444074,2,1777057833064,42.337770257145166,-71.09104729257524
right,75,87.248,87.376,83.696,133.5,238.5,105.0,0.127999999999993,875.0000000000673,2,1777057834192,42.3377891164273,-71.09107562340796
right,76,88.392,88.47200000000001,84.84,130.5,224.0,93.5,0.0799999999999983,1168.750000000025,2,1777057835336,42.33777486719191,-71.09109984710813
right,77,89.504,89.648,85.952,134.5,250.5,116.0,0.14399999999999835,815.6250000000073,2,1777057836448,42.33777042478323,-71.09113538637757
right,78,90.656,90.75999999999999,87.104,133.0,238.5,105.5,0.1039999999999921,1024.553571428656,2,1777057837600,42.337769670411944,-71.09117092564702
right,79,91.824,91.904,88.272,125.5,224.0,98.5,0.0799999999999983,1231.2500000000264,2,1777057838768,42.33777344226837,-71.09117637388408
right,80,92.992,93.056,89.44,124.5,232.0,107.5,0.06399999999999295,1679.687500000185,2,1777057839936,42.33777495101094,-71.09117955900729
right,81,94.128,94.256,90.576,131.5,259.5,128.0,0.1280000000000001,1062.4999999999836,2,1777057841072,42.337765730917454,-71.09117075800896
right,82,95.296,95.368,91.744,141.0,251.5,110.5,0.07199999999999562,1562.5000000001137,2,1777057842240,42.337764389812946,-71.09116472303867
right,83,96.464,96.576,92.912,131.5,239.5,108.0,0.11200000000000188,1038.888888888888,2,1777057843408,42.33776229433715,-71.09115944243968
