time_utc,lat,lon,ele,elapsed_s,total_pressure,total_pressure_R,total_pressure_L,p_norm
2026-04-24 19:15:50+00:00,42.34047836624086,-71.0934500489384,4.599999904632568,402.0,3767.5,4356.0,3179.0,0.4384747714574126
2026-04-24 19:15:51+00:00,42.34048917889595,-71.09346119686961,4.599999904632568,403.0,3877.5,3478.0,4277.0,0.5948647226921826
2026-04-24 19:15:52+00:00,42.34049638733268,-71.09347351826727,4.599999904632568,404.0,3755.0,2858.0,4652.0,0.4207031860898251
2026-04-24 19:15:53+00:00,42.34050476923585,-71.09348868951201,4.599999904632568,405.0,3597.0,2838.0,4356.0,0.19607034704351914
2026-04-24 19:15:54+00:00,42.34051214531064,-71.09350176528096,4.599999904632568,406.0,3827.5,3010.0,4645.0,0.5237783812218326
2026-04-24 19:15:55+00:00,42.34052689746022,-71.09351148828864,4.599999904632568,407.0,3826.5,4343.0,3310.0,0.5223566543924256
2026-04-24 19:15:56+00:00,42.34053913503885,-71.0935185290873,4.599999904632568,408.0,3672.5,4173.0,3172.0,0.30341072266374763
2026-04-24 19:15:57+00:00,42.340550031512976,-71.09352523460984,4.400000095367432,409.0,3779.0,4360.0,3198.0,0.4548246299955931
2026-04-24 19:15:58+00:00,42.34055849723518,-71.09353453852236,4.400000095367432,410.0,3854.0,4452.0,3256.0,0.5614541422011181
2026-04-24 19:15:59+00:00,42.34056184999645,-71.09353981912136,4.400000095367432,411.0,3854.0,4452.0,3256.0,0.5614541422011181
